block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
1,9100,dci_gated,16,text,0,0.7995529187683115,1.0,0.733127875708781,0.75,0.7675641025641027,0.8116484202184495,0,20,20,0,98.36,98.537,202.9698
1,9100,dci_gated,17,text,0,0.7438005873186537,1.0,0.6637572188021676,0.5952380952380952,0.7435897435897436,0.7492876711761777,0,20,20,0,167.086,167.238,119.5903
1,9100,dci_gated,18,text,0,0.6994086556516061,1.0,0.6376300484416717,0.48214285714285715,0.7855128205128206,0.7166336681067305,0,20,20,0,312.919,313.085,63.8805
1,9100,dci_gated,19,review,1,0.5343317994718588,1.0,0.025531329329658736,0.3333333333333333,0.8382051282051283,0.5310866516313324,1,20,20,0,23347.838,23348.263,0.8566
1,9100,dci_gated,20,review,0,0.7434075999318615,1.0,0.5004065261465078,0.8125,0.8271794871794872,0.7725101282891901,0,20,20,0,580.427,580.745,34.4385
1,9100,dci_gated,21,review,0,0.7628123173169445,1.0,0.5743721933993661,0.6888888888888889,0.758974358974359,0.7572014496330409,0,20,20,0,506.207,506.433,39.4919
1,9100,dci_gated,22,review,0,0.7371452881373056,1.0,0.5070838541634496,0.8,0.7791025641025641,0.7625684774824011,0,20,20,0,340.271,340.456,58.7448
1,9100,dci_gated,23,review,0,0.7471632560555759,1.0,0.31203796120965144,0.875,0.8403846153846154,0.7502560985635167,1,20,20,0,725.43,725.645,27.5617
1,9100,dci_gated,24,review,0,0.7886070615536656,1.0,0.48032354009552236,0.7,0.6373076923076924,0.7288126272536747,1,20,20,0,489.798,490.02,40.8146
2,9200,dci_gated,1,edge,0,0.8682972782400727,1.0,0.8148758831487549,0.875,0.6656410256410257,0.854895650035923,0,20,20,0,525.334,525.604,38.0514
2,9200,dci_gated,2,edge,0,0.976892054630154,1.0,0.8362904532015769,1.0,0.7706410256410257,0.9270772581440077,0,20,20,0,436.712,436.994,45.7672
2,9200,dci_gated,3,edge,0,0.8265711565012832,1.0,0.8108459312778248,0.8,0.7988461538461539,0.8486388984578089,0,20,20,0,259.643,259.874,76.9602
2,9200,dci_gated,4,edge,0,0.8256494585299246,1.0,0.4786395772662131,0.8,0.8255128205128206,0.7859672031626469,0,20,20,0,380.994,381.337,52.447
2,9200,dci_gated,5,edge,0,0.8159397875772748,1.0,0.540427854869831,0.8,0.6971794871794872,0.7766474409452081,0,20,20,0,177.432,177.691,112.5549
2,9200,dci_gated,6,edge,0,0.8119480346073038,1.0,0.7423894937103017,0.8,0.6252564102564102,0.8052533689323479,0,20,20,0,231.495,231.799,86.2815
2,9200,dci_gated,7,geo,1,0.5715495865807745,1.0,0.07748666870682175,0.44285714285714284,0.7556410256410258,0.5603023128041404,1,20,20,0,4885.185,4885.647,4.0936
2,9200,dci_gated,8,geo,0,0.7715106640479703,1.0,0.6850200224480734,0.7333333333333334,0.7505128205128205,0.789125260245197,0,20,20,0,8768.349,8768.758,2.2808
2,9200,dci_gated,9,geo,0,0.7903262708702876,1.0,0.6785260756473652,0.6000000000000001,0.7441025641025641,0.7649021674624297,1,20,20,0,2888.396,2888.914,6.923
2,9200,dci_gated,10,geo,0,0.683045160768556,1.0,0.7552687321080164,0.43333333333333335,0.8156410256410257,0.7308278571265628,1,20,20,0,1312.341,1312.743,15.2353
2,9200,dci_gated,11,geo,0,0.76446339639868,1.0,0.46498738204635115,0.6166666666666667,0.6741025641025642,0.7085620434576582,1,20,20,0,679.939,680.287,29.3994
2,9200,dci_gated,12,geo,0,0.7857868383312246,1.0,0.3287425113006659,0.6666666666666667,0.7876923076923077,0.7136823913301188,1,20,20,0,1197.696,1198.023,16.6942
2,9200,dci_gated,13,text,1,0.5067017558751641,1.0,0.026533505147430803,0.34090909090909094,0.7635897435897436,0.5147024197185569,1,20,20,0,1137.038,1137.248,17.5863
