workload,config,seed,policy,n,onsets,recall,recall_lag3,mean_delay,T_hits,T_n,V_hits,V_n,fa,fa_lag3,auc,feat_ms_per_win,feat_pct,arith_s,note
tpch,mixed,1,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,12,5,0.8286,2.32325,100.0,0.00073,
tpch,mixed,1,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,12,5,0.8762,0.00874,0.38,0.00239,S_T
tpch,mixed,1,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,12,5,0.7857,0.11528,4.96,0.002,
tpch,mixed,1,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,12,5,0.7857,0.11528,4.96,0.00201,
tpch,mixed,1,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,5,2,,1.13329,48.78,7e-05,offset=1
tpch,mixed,1,every_k3,41,6,0.0,0.5,2.0,0,3,0,3,6,3,,0.79331,34.15,3e-05,offset=1
tpch,mixed,1,every_k4,41,6,0.0,0.3333,2.0,0,3,0,3,3,1,,0.56665,24.39,2e-05,offset=2
tpch,mixed,1,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,3e-05,
tpch,mixed,1,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,1,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,12,5,0.8286,2.32325,100.0,6e-05,
tpch,mixed,1,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,12,5,0.7857,2.32325,100.0,0.00074,
tpch,mixed,2,dci_v2_P1,41,6,0.6667,0.8333,0.2,3,3,1,3,17,6,0.6476,2.32325,100.0,0.00114,
tpch,mixed,2,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6857,1.28038,55.11,0.00105,
tpch,mixed,2,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6857,0.78718,33.88,0.00097,
tpch,mixed,2,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6548,0.49006,21.09,0.00096,
tpch,mixed,2,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.8048,2.32325,100.0,0.00161,
tpch,mixed,2,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.8381,2.32325,100.0,0.00073,
tpch,mixed,2,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.8333,0.00874,0.38,0.00238,S_T
tpch,mixed,2,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.7714,0.11528,4.96,0.00202,
tpch,mixed,2,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.7714,0.11528,4.96,0.002,
tpch,mixed,2,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,8,4,,1.13329,48.78,5e-05,offset=1
tpch,mixed,2,every_k3,41,6,1.0,1.0,0.0,3,3,3,3,4,0,,0.73664,31.71,3e-05,offset=2
tpch,mixed,2,every_k4,41,6,0.5,0.8333,0.8,0,3,3,3,4,2,,0.56665,24.39,2e-05,offset=3
tpch,mixed,2,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,2,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,2,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.8381,2.32325,100.0,5e-05,
tpch,mixed,2,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.7381,2.32325,100.0,0.00073,
tpch,mixed,3,dci_v2_P1,41,6,0.5,0.8333,0.4,3,3,0,3,14,6,0.5143,2.32325,100.0,0.0011,
tpch,mixed,3,dci_v2_P2,41,6,0.6667,0.8333,0.2,3,3,1,3,14,6,0.5476,1.28038,55.11,0.00103,
tpch,mixed,3,dci_v2_P4,41,6,0.6667,0.8333,0.2,3,3,1,3,14,6,0.5476,0.78718,33.88,0.00095,
tpch,mixed,3,dci_v2_P8,41,6,0.6667,0.8333,0.2,3,3,1,3,14,6,0.5762,0.50492,21.73,0.00093,
tpch,mixed,3,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.7762,2.32325,100.0,0.00161,
tpch,mixed,3,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.7762,2.32325,100.0,0.00073,
tpch,mixed,3,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.8381,0.00874,0.38,0.00244,S_T
tpch,mixed,3,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.6857,0.11528,4.96,0.00199,
tpch,mixed,3,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.6857,0.11528,4.96,0.00198,
tpch,mixed,3,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,5,3,,1.13329,48.78,5e-05,offset=1
tpch,mixed,3,every_k3,41,6,0.0,0.5,1.0,0,3,0,3,6,3,,0.79331,34.15,3e-05,offset=0
tpch,mixed,3,every_k4,41,6,0.0,0.5,1.67,0,3,0,3,5,2,,0.62331,26.83,3e-05,offset=0
tpch,mixed,3,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,3,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,3,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.7762,2.32325,100.0,6e-05,
tpch,mixed,3,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.8143,2.32325,100.0,0.00073,
tpch,mixed,4,dci_v2_P1,41,6,0.5,0.8333,0.4,3,3,0,3,14,6,0.5238,2.32325,100.0,0.00111,
tpch,mixed,4,dci_v2_P2,41,6,0.6667,0.8333,0.2,3,3,1,3,14,6,0.5571,1.28038,55.11,0.00102,
tpch,mixed,4,dci_v2_P4,41,6,0.6667,0.8333,0.2,3,3,1,3,14,6,0.5571,0.78718,33.88,0.00097,
tpch,mixed,4,dci_v2_P8,41,6,0.6667,0.8333,0.2,3,3,1,3,14,6,0.5762,0.50492,21.73,0.00093,
tpch,mixed,4,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.781,2.32325,100.0,0.00162,
tpch,mixed,4,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.781,2.32325,100.0,0.00074,
tpch,mixed,4,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.8,0.00874,0.38,0.00242,S_T
tpch,mixed,4,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.6952,0.11528,4.96,0.00206,
tpch,mixed,4,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.6952,0.11528,4.96,0.00204,
tpch,mixed,4,every_k2,41,6,0.0,0.5,1.0,0,3,0,3,9,3,,1.18996,51.22,5e-05,offset=0
tpch,mixed,4,every_k3,41,6,0.0,0.5,1.0,0,3,0,3,6,3,,0.79331,34.15,3e-05,offset=0
tpch,mixed,4,every_k4,41,6,0.5,0.6667,0.5,3,3,0,3,2,1,,0.56665,24.39,2e-05,offset=1
tpch,mixed,4,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,4,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,4,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.781,2.32325,100.0,6e-05,
tpch,mixed,4,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,14,6,0.7429,2.32325,100.0,0.00075,
tpch,mixed,5,dci_v2_P1,41,6,0.5,0.8333,0.4,3,3,0,3,14,5,0.5857,2.32325,100.0,0.00111,
tpch,mixed,5,dci_v2_P2,41,6,0.6667,0.8333,0.2,3,3,1,3,14,5,0.6048,1.28038,55.11,0.00103,
tpch,mixed,5,dci_v2_P4,41,6,0.6667,0.8333,0.2,3,3,1,3,14,5,0.6048,0.78718,33.88,0.00097,
tpch,mixed,5,dci_v2_P8,41,6,0.6667,0.8333,0.2,3,3,1,3,14,5,0.6143,0.50492,21.73,0.00094,
tpch,mixed,5,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.8,2.32325,100.0,0.00161,
tpch,mixed,5,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.8,2.32325,100.0,0.00074,
tpch,mixed,5,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.8,0.00874,0.38,0.00241,S_T
tpch,mixed,5,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.7429,0.11528,4.96,0.00204,
tpch,mixed,5,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.7429,0.11528,4.96,0.00204,
tpch,mixed,5,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,5,2,,1.13329,48.78,5e-05,offset=1
tpch,mixed,5,every_k3,41,6,1.0,1.0,0.0,3,3,3,3,3,0,,0.73664,31.71,3e-05,offset=2
tpch,mixed,5,every_k4,41,6,0.0,0.5,2.33,0,3,0,3,4,1,,0.56665,24.39,2e-05,offset=2
tpch,mixed,5,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,5,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,5,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.8,2.32325,100.0,5e-05,
tpch,mixed,5,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,14,5,0.7429,2.32325,100.0,0.00075,
tpch,mixed,6,dci_v2_P1,41,6,0.5,0.8333,0.4,3,3,0,3,12,3,0.6,2.32325,100.0,0.00108,
tpch,mixed,6,dci_v2_P2,41,6,0.6667,0.8333,0.2,3,3,1,3,12,3,0.6381,1.28038,55.11,0.001,
tpch,mixed,6,dci_v2_P4,41,6,0.6667,0.8333,0.2,3,3,1,3,12,3,0.6381,0.78718,33.88,0.00095,
tpch,mixed,6,dci_v2_P8,41,6,0.6667,0.8333,0.2,3,3,1,3,12,3,0.6333,0.50492,21.73,0.00092,
tpch,mixed,6,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.8286,2.32325,100.0,0.00159,
tpch,mixed,6,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.8286,2.32325,100.0,0.00073,
tpch,mixed,6,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.8286,0.00874,0.38,0.00242,S_T
tpch,mixed,6,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.7857,0.11528,4.96,0.00202,
tpch,mixed,6,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.7857,0.11528,4.96,0.00201,
tpch,mixed,6,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,4,1,,1.13329,48.78,4e-05,offset=1
tpch,mixed,6,every_k3,41,6,0.0,0.5,1.0,0,3,0,3,4,1,,0.79331,34.15,3e-05,offset=0
tpch,mixed,6,every_k4,41,6,0.0,0.5,1.67,0,3,0,3,4,1,,0.62331,26.83,3e-05,offset=0
tpch,mixed,6,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,6,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,6,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.8286,2.32325,100.0,6e-05,
tpch,mixed,6,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,12,3,0.7857,2.32325,100.0,0.00073,
tpch,mixed,7,dci_v2_P1,41,6,0.6667,0.8333,0.2,3,3,1,3,20,8,0.5452,2.32325,100.0,0.00116,
tpch,mixed,7,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,20,8,0.5762,1.28038,55.11,0.00107,
tpch,mixed,7,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,20,8,0.5762,0.78718,33.88,0.00101,
tpch,mixed,7,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,20,8,0.6048,0.50492,21.73,0.00098,
tpch,mixed,7,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.7619,2.32325,100.0,0.00161,
tpch,mixed,7,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.7857,2.32325,100.0,0.00075,
tpch,mixed,7,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.8095,0.00874,0.38,0.00249,S_T
tpch,mixed,7,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.7381,0.11528,4.96,0.00202,
tpch,mixed,7,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.7381,0.11528,4.96,0.00201,
tpch,mixed,7,every_k2,41,6,0.0,0.6667,1.0,0,3,0,3,12,4,,1.18996,51.22,4e-05,offset=0
tpch,mixed,7,every_k3,41,6,1.0,1.0,0.0,3,3,3,3,4,0,,0.73664,31.71,3e-05,offset=2
tpch,mixed,7,every_k4,41,6,0.0,0.6667,2.0,0,3,0,3,6,2,,0.56665,24.39,2e-05,offset=2
tpch,mixed,7,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,7,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,7,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.7857,2.32325,100.0,5e-05,
tpch,mixed,7,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,20,8,0.7381,2.32325,100.0,0.00072,
tpch,mixed,8,dci_v2_P1,41,6,0.6667,0.8333,0.2,3,3,1,3,19,7,0.6119,2.32325,100.0,0.00114,
tpch,mixed,8,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,19,7,0.6452,1.28038,55.11,0.00105,
tpch,mixed,8,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,19,7,0.6452,0.78718,33.88,0.00099,
tpch,mixed,8,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,19,7,0.6119,0.49006,21.09,0.00101,
tpch,mixed,8,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.8048,2.32325,100.0,0.00161,
tpch,mixed,8,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.819,2.32325,100.0,0.00074,
tpch,mixed,8,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.8238,0.00874,0.38,0.00244,S_T
tpch,mixed,8,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.7024,0.11528,4.96,0.00206,
tpch,mixed,8,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.7024,0.11528,4.96,0.00205,
tpch,mixed,8,every_k2,41,6,0.0,0.6667,1.0,0,3,0,3,11,3,,1.18996,51.22,4e-05,offset=0
tpch,mixed,8,every_k3,41,6,0.0,0.6667,2.0,0,3,0,3,7,3,,0.79331,34.15,3e-05,offset=1
tpch,mixed,8,every_k4,41,6,0.0,0.6667,2.0,0,3,0,3,6,2,,0.56665,24.39,2e-05,offset=2
tpch,mixed,8,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,8,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,8,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.819,2.32325,100.0,6e-05,
tpch,mixed,8,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,19,7,0.6619,2.32325,100.0,0.00073,
tpch,mixed,9,dci_v2_P1,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6833,2.32325,100.0,0.00115,
tpch,mixed,9,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6071,1.28038,55.11,0.00103,
tpch,mixed,9,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6071,0.78718,33.88,0.00098,
tpch,mixed,9,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,17,6,0.6476,0.50492,21.73,0.00095,
tpch,mixed,9,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.8095,2.32325,100.0,0.00161,
tpch,mixed,9,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.819,2.32325,100.0,0.00072,
tpch,mixed,9,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.8238,0.00874,0.38,0.00246,S_T
tpch,mixed,9,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.7619,0.11528,4.96,0.00207,
tpch,mixed,9,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.7619,0.11528,4.96,0.00206,
tpch,mixed,9,every_k2,41,6,0.0,0.6667,1.5,0,3,0,3,10,3,,1.18996,51.22,4e-05,offset=0
tpch,mixed,9,every_k3,41,6,1.0,1.0,0.0,3,3,3,3,4,0,,0.73664,31.71,3e-05,offset=2
tpch,mixed,9,every_k4,41,6,0.5,0.8333,0.8,0,3,3,3,4,2,,0.56665,24.39,2e-05,offset=3
tpch,mixed,9,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,9,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,9,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.819,2.32325,100.0,6e-05,
tpch,mixed,9,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,17,6,0.719,2.32325,100.0,0.00075,
tpch,mixed,10,dci_v2_P1,41,6,0.6667,0.8333,0.2,3,3,1,3,15,6,0.5524,2.32325,100.0,0.00113,
tpch,mixed,10,dci_v2_P2,41,6,0.6667,0.8333,0.2,3,3,1,3,15,6,0.5143,1.28038,55.11,0.00102,
tpch,mixed,10,dci_v2_P4,41,6,0.6667,0.8333,0.2,3,3,1,3,15,6,0.5143,0.78718,33.88,0.00097,
tpch,mixed,10,dci_v2_P8,41,6,0.6667,0.8333,0.2,3,3,1,3,15,6,0.5333,0.50492,21.73,0.00094,
tpch,mixed,10,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,15,6,0.719,2.32325,100.0,0.0016,
tpch,mixed,10,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,15,6,0.7333,2.32325,100.0,0.00073,
tpch,mixed,10,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,15,6,0.8333,0.00874,0.38,0.00243,S_T
tpch,mixed,10,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,15,6,0.6857,0.11528,4.96,0.00205,
tpch,mixed,10,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,15,6,0.6857,0.11528,4.96,0.00203,
tpch,mixed,10,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,6,3,,1.13329,48.78,4e-05,offset=1
tpch,mixed,10,every_k3,41,6,0.0,0.5,1.0,0,3,0,3,6,3,,0.79331,34.15,3e-05,offset=0
tpch,mixed,10,every_k4,41,6,0.5,0.8333,0.8,3,3,0,3,3,1,,0.56665,24.39,2e-05,offset=1
tpch,mixed,10,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,10,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,10,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,15,6,0.7333,2.32325,100.0,6e-05,
tpch,mixed,10,sketch1,41,6,0.8333,1.0,0.17,2,3,3,3,15,6,0.6857,2.32325,100.0,0.00075,
tpch,mixed,11,dci_v2_P1,41,6,0.6667,0.8333,0.2,3,3,1,3,18,7,0.7333,2.32325,100.0,0.00114,
tpch,mixed,11,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,18,7,0.7095,1.28038,55.11,0.00106,
tpch,mixed,11,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,18,7,0.7095,0.78718,33.88,0.00099,
tpch,mixed,11,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,18,7,0.7357,0.50492,21.73,0.00096,
tpch,mixed,11,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8286,2.32325,100.0,0.00159,
tpch,mixed,11,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8238,2.32325,100.0,0.00074,
tpch,mixed,11,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.819,0.00874,0.38,0.00245,S_T
tpch,mixed,11,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8095,0.11528,4.96,0.00208,
tpch,mixed,11,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8095,0.11528,4.96,0.00206,
tpch,mixed,11,every_k2,41,6,0.0,0.6667,1.5,0,3,0,3,11,4,,1.18996,51.22,4e-05,offset=0
tpch,mixed,11,every_k3,41,6,0.0,0.5,1.0,0,3,0,3,6,3,,0.79331,34.15,3e-05,offset=0
tpch,mixed,11,every_k4,41,6,0.0,0.5,2.33,0,3,0,3,5,2,,0.56665,24.39,2e-05,offset=2
tpch,mixed,11,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,11,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,11,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8238,2.32325,100.0,5e-05,
tpch,mixed,11,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8143,2.32325,100.0,0.00075,
tpch,mixed,12,dci_v2_P1,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6643,2.32325,100.0,0.00121,
tpch,mixed,12,dci_v2_P2,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6429,1.28038,55.11,0.00108,
tpch,mixed,12,dci_v2_P4,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6429,0.78718,33.88,0.00102,
tpch,mixed,12,dci_v2_P8,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6452,0.50492,21.73,0.001,
tpch,mixed,12,dci_v1,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.7429,2.32325,100.0,0.0016,
tpch,mixed,12,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.7595,2.32325,100.0,0.00073,
tpch,mixed,12,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00248,S_V
tpch,mixed,12,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6571,0.11528,4.96,0.0021,
tpch,mixed,12,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6571,0.11528,4.96,0.0021,
tpch,mixed,12,every_k2,41,6,0.8333,0.8333,0.0,2,3,3,3,8,3,,1.13329,48.78,5e-05,offset=1
tpch,mixed,12,every_k3,41,6,0.0,0.8333,2.0,0,3,0,3,10,5,,0.79331,34.15,3e-05,offset=1
tpch,mixed,12,every_k4,41,6,0.0,0.8333,1.8,0,3,0,3,8,3,,0.62331,26.83,2e-05,offset=0
tpch,mixed,12,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,12,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,12,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.7524,2.32325,100.0,5e-05,
tpch,mixed,12,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,22,8,0.6095,2.32325,100.0,0.00075,
tpch,mixed,13,dci_v2_P1,41,6,0.6667,0.8333,0.2,3,3,1,3,18,7,0.6381,2.32325,100.0,0.00114,
tpch,mixed,13,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,18,7,0.6262,1.28038,55.11,0.00105,
tpch,mixed,13,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,18,7,0.6262,0.78718,33.88,0.001,
tpch,mixed,13,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,18,7,0.6524,0.50492,21.73,0.00096,
tpch,mixed,13,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.781,2.32325,100.0,0.00161,
tpch,mixed,13,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8286,2.32325,100.0,0.00072,
tpch,mixed,13,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8286,0.00874,0.38,0.00246,S_T
tpch,mixed,13,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.7143,0.11528,4.96,0.00208,
tpch,mixed,13,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.7143,0.11528,4.96,0.00206,
tpch,mixed,13,every_k2,41,6,0.0,0.6667,1.0,0,3,0,3,10,3,,1.18996,51.22,4e-05,offset=0
tpch,mixed,13,every_k3,41,6,0.0,0.6667,1.0,0,3,0,3,8,4,,0.79331,34.15,3e-05,offset=0
tpch,mixed,13,every_k4,41,6,0.0,0.6667,2.0,0,3,0,3,5,1,,0.56665,24.39,2e-05,offset=2
tpch,mixed,13,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,13,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
tpch,mixed,13,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.8286,2.32325,100.0,6e-05,
tpch,mixed,13,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,18,7,0.6857,2.32325,100.0,0.00075,
tpch,mixed,14,dci_v2_P1,41,6,0.6667,0.8333,0.4,3,3,1,3,18,8,0.5643,2.32325,100.0,0.00117,
tpch,mixed,14,dci_v2_P2,41,6,0.8333,0.8333,0.0,3,3,2,3,18,8,0.6048,1.27614,54.93,0.00104,
tpch,mixed,14,dci_v2_P4,41,6,0.8333,0.8333,0.0,3,3,2,3,18,8,0.6048,0.78081,33.61,0.00099,
tpch,mixed,14,dci_v2_P8,41,6,0.8333,0.8333,0.0,3,3,2,3,18,8,0.6048,0.50492,21.73,0.00095,
tpch,mixed,14,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,18,8,0.7905,2.32325,100.0,0.00157,
tpch,mixed,14,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,18,8,0.7952,2.32325,100.0,0.00072,
tpch,mixed,14,best_axis_oracle,41,6,1.0,1.0,0.0,3,3,3,3,18,8,0.8381,0.00874,0.38,0.00237,S_T
tpch,mixed,14,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,18,8,0.6595,0.11528,4.96,0.00201,
tpch,mixed,14,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,18,8,0.6595,0.11528,4.96,0.00203,
tpch,mixed,14,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,8,4,,1.13329,48.78,4e-05,offset=1
tpch,mixed,14,every_k3,41,6,0.0,0.6667,2.0,0,3,0,3,8,4,,0.79331,34.15,3e-05,offset=1
tpch,mixed,14,every_k4,41,6,0.0,0.5,2.33,0,3,0,3,5,2,,0.62331,26.83,2e-05,offset=0
tpch,mixed,14,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
