workload,config,seed,policy,n_windows,n_onsets,onsets_hit,recall,mean_lag,false_alarms,advisor_calls,frac_5d_windows,monitor_cost_ms_per_window
job,mixed,30,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,mixed,30,dci_gated,41,6,6,1.0,0.0,1,7,0.7804878048780488,1.8349424002548238
job,mixed,30,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,31,always_5D,41,6,6,1.0,0.0,11,17,1.0,2.348561333337177
job,mixed,31,dci_gated,41,6,6,1.0,0.0,11,17,0.8780487804878049,2.0632174816247586
job,mixed,31,always_1D,41,6,4,0.6666666666666666,0.0,4,8,0.04878048780487805,0.12287928998031117
job,mixed,32,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,mixed,32,dci_gated,41,6,5,0.8333333333333334,0.0,1,6,0.4878048780487805,1.150117156145019
job,mixed,32,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,33,always_5D,41,6,6,1.0,0.0,13,19,1.0,2.348561333337177
job,mixed,33,dci_gated,41,6,6,1.0,0.0,13,19,0.7804878048780488,1.8349424002548238
job,mixed,33,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,34,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,mixed,34,dci_gated,41,6,5,0.8333333333333334,0.0,2,7,0.6341463414634146,1.4925297781999216
job,mixed,34,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,35,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,mixed,35,dci_gated,41,6,5,0.8333333333333334,0.0,1,6,0.2682926829268293,0.6364982230626646
job,mixed,35,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,36,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,mixed,36,dci_gated,41,6,6,1.0,0.0,2,8,0.7804878048780488,1.8349424002548238
job,mixed,36,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,37,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,mixed,37,dci_gated,41,6,6,1.0,0.0,0,6,0.7804878048780488,1.8349424002548238
job,mixed,37,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,38,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,mixed,38,dci_gated,41,6,6,1.0,0.0,4,10,0.7804878048780488,1.8349424002548238
job,mixed,38,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,39,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,mixed,39,dci_gated,41,6,6,1.0,0.0,1,7,0.7804878048780488,1.8349424002548238
job,mixed,39,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,40,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,mixed,40,dci_gated,41,6,6,1.0,0.0,4,10,0.7804878048780488,1.8349424002548238
job,mixed,40,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,41,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,mixed,41,dci_gated,41,6,4,0.6666666666666666,0.0,2,6,0.1951219512195122,0.4652919120352136
job,mixed,41,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,42,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,mixed,42,dci_gated,41,6,6,1.0,0.0,1,7,0.7317073170731707,1.7208048595698566
job,mixed,42,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
job,mixed,43,always_5D,41,6,6,1.0,0.0,17,23,1.0,2.348561333337177
job,mixed,43,dci_gated,41,6,5,0.8333333333333334,0.0,13,18,0.5121951219512195,1.2071859264875027
job,mixed,43,always_1D,41,6,4,0.6666666666666666,0.0,8,12,0.04878048780487805,0.12287928998031117
job,mixed,44,always_5D,41,6,5,0.8333333333333334,0.0,4,9,1.0,2.348561333337177
job,mixed,44,dci_gated,41,6,5,0.8333333333333334,0.0,6,11,0.7804878048780488,1.8349424002548238
job,mixed,44,always_1D,41,6,3,0.5,0.0,5,8,0.04878048780487805,0.12287928998031117
job,mixed,45,always_5D,41,6,6,1.0,0.0,9,15,1.0,2.348561333337177
job,mixed,45,dci_gated,41,6,6,1.0,0.0,9,15,0.7804878048780488,1.8349424002548238
job,mixed,45,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,46,always_5D,41,6,6,1.0,0.0,18,24,1.0,2.348561333337177
job,mixed,46,dci_gated,41,6,5,0.8333333333333334,0.0,13,18,0.6097560975609756,1.4354610078574381
job,mixed,46,always_1D,41,6,4,0.6666666666666666,0.0,8,12,0.04878048780487805,0.12287928998031117
job,mixed,47,always_5D,41,6,6,1.0,0.0,12,18,1.0,2.348561333337177
job,mixed,47,dci_gated,41,6,6,1.0,0.0,13,19,0.7804878048780488,1.8349424002548238
job,mixed,47,always_1D,41,6,4,0.6666666666666666,0.0,4,8,0.04878048780487805,0.12287928998031117
job,mixed,48,always_5D,41,6,5,0.8333333333333334,0.0,1,6,1.0,2.348561333337177
job,mixed,48,dci_gated,41,6,5,0.8333333333333334,0.0,2,7,0.7804878048780488,1.8349424002548238
job,mixed,48,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,mixed,49,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,mixed,49,dci_gated,41,6,5,0.8333333333333334,0.0,1,6,0.6341463414634146,1.4925297781999216
job,mixed,49,always_1D,41,6,4,0.6666666666666666,0.0,1,5,0.04878048780487805,0.12287928998031117
job,template_only,0,always_5D,41,6,5,0.8333333333333334,0.0,1,6,1.0,2.348561333337177
job,template_only,0,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.1951219512195122,0.4652919120352136
job,template_only,0,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
job,template_only,1,always_5D,41,6,6,1.0,0.0,14,20,1.0,2.348561333337177
job,template_only,1,dci_gated,41,6,6,1.0,0.0,24,30,0.04878048780487805,0.12287928998031117
job,template_only,1,always_1D,41,6,6,1.0,0.0,24,30,0.04878048780487805,0.12287928998031117
job,template_only,2,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,2,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,2,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,3,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,3,dci_gated,41,6,6,1.0,0.0,4,10,0.04878048780487805,0.12287928998031117
job,template_only,3,always_1D,41,6,6,1.0,0.0,4,10,0.04878048780487805,0.12287928998031117
job,template_only,4,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,4,dci_gated,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,template_only,4,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,template_only,5,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,5,dci_gated,41,6,6,1.0,0.0,1,7,0.8780487804878049,2.0632174816247586
job,template_only,5,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,6,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,6,dci_gated,41,6,6,1.0,0.0,4,10,0.04878048780487805,0.12287928998031117
job,template_only,6,always_1D,41,6,6,1.0,0.0,4,10,0.04878048780487805,0.12287928998031117
job,template_only,7,always_5D,41,6,6,1.0,0.0,9,15,1.0,2.348561333337177
job,template_only,7,dci_gated,41,6,5,0.8333333333333334,0.0,8,13,0.04878048780487805,0.12287928998031117
job,template_only,7,always_1D,41,6,5,0.8333333333333334,0.0,8,13,0.04878048780487805,0.12287928998031117
job,template_only,8,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,8,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,8,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,9,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,9,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,9,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,10,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
job,template_only,10,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,10,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,11,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,11,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,11,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,12,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,12,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,12,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,13,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,13,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,13,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,14,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,14,dci_gated,41,6,6,1.0,0.0,0,6,0.1951219512195122,0.465291912035213
job,template_only,14,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,15,always_5D,41,6,5,0.8333333333333334,0.0,1,6,1.0,2.348561333337177
job,template_only,15,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,15,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,16,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,16,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,16,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,17,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
job,template_only,17,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
job,template_only,17,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
job,template_only,18,always_5D,41,6,6,1.0,0.0,8,14,1.0,2.348561333337177
job,template_only,18,dci_gated,41,6,6,1.0,0.0,12,18,0.04878048780487805,0.12287928998031117
job,template_only,18,always_1D,41,6,6,1.0,0.0,12,18,0.04878048780487805,0.12287928998031117
job,template_only,19,always_5D,41,6,4,0.6666666666666666,0.0,7,11,1.0,2.348561333337177
job,template_only,19,dci_gated,41,6,5,0.8333333333333334,0.0,9,14,0.04878048780487805,0.12287928998031117
job,template_only,19,always_1D,41,6,5,0.8333333333333334,0.0,9,14,0.04878048780487805,0.12287928998031117
job,template_only,20,always_5D,41,6,6,1.0,0.0,8,14,1.0,2.348561333337177
job,template_only,20,dci_gated,41,6,6,1.0,0.0,8,14,0.04878048780487805,0.12287928998031117
job,template_only,20,always_1D,41,6,6,1.0,0.0,8,14,0.04878048780487805,0.12287928998031117
job,template_only,21,always_5D,41,6,5,0.8333333333333334,0.0,1,6,1.0,2.348561333337177
job,template_only,21,dci_gated,41,6,5,0.8333333333333334,0.0,1,6,0.04878048780487805,0.12287928998031117
job,template_only,21,always_1D,41,6,5,0.8333333333333334,0.0,1,6,0.04878048780487805,0.12287928998031117
job,template_only,22,always_5D,41,6,6,1.0,0.0,6,12,1.0,2.348561333337177
job,template_only,22,dci_gated,41,6,6,1.0,0.0,6,12,0.04878048780487805,0.12287928998031117
job,template_only,22,always_1D,41,6,6,1.0,0.0,6,12,0.04878048780487805,0.12287928998031117
job,template_only,23,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,23,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,23,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,24,always_5D,41,6,6,1.0,0.0,6,12,1.0,2.348561333337177
job,template_only,24,dci_gated,41,6,6,1.0,0.0,8,14,0.04878048780487805,0.12287928998031117
job,template_only,24,always_1D,41,6,6,1.0,0.0,8,14,0.04878048780487805,0.12287928998031117
job,template_only,25,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,25,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,25,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,26,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,26,dci_gated,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,26,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,27,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,template_only,27,dci_gated,41,6,6,1.0,0.0,5,11,0.04878048780487805,0.12287928998031117
job,template_only,27,always_1D,41,6,6,1.0,0.0,5,11,0.04878048780487805,0.12287928998031117
job,template_only,28,always_5D,41,6,6,1.0,0.0,14,20,1.0,2.348561333337177
job,template_only,28,dci_gated,41,6,6,1.0,0.0,21,27,0.04878048780487805,0.12287928998031117
job,template_only,28,always_1D,41,6,6,1.0,0.0,21,27,0.04878048780487805,0.12287928998031117
job,template_only,29,always_5D,41,6,6,1.0,0.0,10,16,1.0,2.348561333337177
job,template_only,29,dci_gated,41,6,6,1.0,0.0,16,22,0.07317073170731707,0.17994806032279492
job,template_only,29,always_1D,41,6,6,1.0,0.0,17,23,0.04878048780487805,0.12287928998031117
job,template_only,30,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,template_only,30,dci_gated,41,6,6,1.0,0.0,6,12,0.04878048780487805,0.12287928998031117
job,template_only,30,always_1D,41,6,6,1.0,0.0,6,12,0.04878048780487805,0.12287928998031117
job,template_only,31,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,31,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,31,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,32,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,32,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,32,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,33,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,template_only,33,dci_gated,41,6,6,1.0,0.0,10,16,0.04878048780487805,0.12287928998031117
job,template_only,33,always_1D,41,6,6,1.0,0.0,10,16,0.04878048780487805,0.12287928998031117
job,template_only,34,always_5D,41,6,6,1.0,0.0,3,9,1.0,2.348561333337177
job,template_only,34,dci_gated,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,34,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,35,always_5D,41,6,5,0.8333333333333334,0.0,8,13,1.0,2.348561333337177
job,template_only,35,dci_gated,41,6,5,0.8333333333333334,0.0,12,17,0.04878048780487805,0.12287928998031117
job,template_only,35,always_1D,41,6,5,0.8333333333333334,0.0,12,17,0.04878048780487805,0.12287928998031117
job,template_only,36,always_5D,41,6,6,1.0,0.0,7,13,1.0,2.348561333337177
job,template_only,36,dci_gated,41,6,6,1.0,0.0,9,15,0.04878048780487805,0.12287928998031117
job,template_only,36,always_1D,41,6,6,1.0,0.0,9,15,0.04878048780487805,0.12287928998031117
job,template_only,37,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,37,dci_gated,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,template_only,37,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,template_only,38,always_5D,41,6,5,0.8333333333333334,0.0,5,10,1.0,2.348561333337177
job,template_only,38,dci_gated,41,6,5,0.8333333333333334,0.0,5,10,0.4878048780487805,1.150117156145019
job,template_only,38,always_1D,41,6,5,0.8333333333333334,0.0,8,13,0.04878048780487805,0.12287928998031117
job,template_only,39,always_5D,41,6,6,1.0,0.0,8,14,1.0,2.348561333337177
job,template_only,39,dci_gated,41,6,6,1.0,0.0,10,16,0.04878048780487805,0.12287928998031117
job,template_only,39,always_1D,41,6,6,1.0,0.0,10,16,0.04878048780487805,0.12287928998031117
job,template_only,40,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,template_only,40,dci_gated,41,6,6,1.0,0.0,5,11,0.04878048780487805,0.12287928998031117
job,template_only,40,always_1D,41,6,6,1.0,0.0,5,11,0.04878048780487805,0.12287928998031117
job,template_only,41,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,41,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,41,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,template_only,42,always_5D,41,6,6,1.0,0.0,3,9,1.0,2.348561333337177
job,template_only,42,dci_gated,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,42,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,template_only,43,always_5D,41,6,6,1.0,0.0,8,14,1.0,2.348561333337177
job,template_only,43,dci_gated,41,6,5,0.8333333333333334,0.0,10,15,0.04878048780487805,0.12287928998031117
job,template_only,43,always_1D,41,6,5,0.8333333333333334,0.0,10,15,0.04878048780487805,0.12287928998031117
job,template_only,44,always_5D,41,6,6,1.0,0.0,7,13,1.0,2.348561333337177
job,template_only,44,dci_gated,41,6,6,1.0,0.0,9,15,0.04878048780487805,0.12287928998031117
job,template_only,44,always_1D,41,6,6,1.0,0.0,9,15,0.04878048780487805,0.12287928998031117
job,template_only,45,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,template_only,45,dci_gated,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,45,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,46,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
job,template_only,46,dci_gated,41,6,5,0.8333333333333334,0.0,1,6,0.07317073170731707,0.17994806032279492
job,template_only,46,always_1D,41,6,5,0.8333333333333334,0.0,1,6,0.04878048780487805,0.12287928998031117
job,template_only,47,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,template_only,47,dci_gated,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,47,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,template_only,48,always_5D,41,6,6,1.0,0.0,10,16,1.0,2.348561333337177
job,template_only,48,dci_gated,41,6,6,1.0,0.0,13,19,0.04878048780487805,0.12287928998031117
job,template_only,48,always_1D,41,6,6,1.0,0.0,13,19,0.04878048780487805,0.12287928998031117
job,template_only,49,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,template_only,49,dci_gated,41,6,6,1.0,0.0,0,6,0.07317073170731707,0.17994806032279492
job,template_only,49,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,0,always_5D,41,6,6,1.0,0.0,10,16,1.0,2.348561333337177
job,volume_only,0,dci_gated,41,6,6,1.0,0.0,11,17,0.7560975609756098,1.7778736299123403
job,volume_only,0,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,1,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,1,dci_gated,41,6,6,1.0,0.0,0,6,0.926829268292683,2.177355022309726
job,volume_only,1,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,2,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,2,dci_gated,41,6,6,1.0,0.0,4,10,0.926829268292683,2.177355022309726
job,volume_only,2,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,3,always_5D,41,6,6,1.0,0.0,18,24,1.0,2.348561333337177
job,volume_only,3,dci_gated,41,6,6,1.0,0.0,18,24,0.926829268292683,2.177355022309726
job,volume_only,3,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,4,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,4,dci_gated,41,6,6,1.0,0.0,1,7,0.4878048780487805,1.150117156145019
job,volume_only,4,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,5,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,5,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,5,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,6,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,6,dci_gated,41,6,6,1.0,0.0,1,7,0.8292682926829268,1.9490799409397914
job,volume_only,6,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,7,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,7,dci_gated,41,6,6,1.0,0.0,3,9,0.926829268292683,2.177355022309726
job,volume_only,7,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,8,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,volume_only,8,dci_gated,41,6,6,1.0,0.0,5,11,0.9024390243902439,2.1202862519672423
job,volume_only,8,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,9,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,9,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,9,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,10,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,volume_only,10,dci_gated,41,6,6,1.0,0.0,5,11,0.8780487804878049,2.0632174816247586
job,volume_only,10,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,11,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,11,dci_gated,41,6,6,1.0,0.0,3,9,0.7804878048780488,1.8349424002548238
job,volume_only,11,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,volume_only,12,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,volume_only,12,dci_gated,41,6,6,1.0,0.0,5,11,0.926829268292683,2.177355022309726
job,volume_only,12,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,13,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,13,dci_gated,41,6,6,1.0,0.0,1,7,0.9024390243902439,2.1202862519672423
job,volume_only,13,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,14,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,14,dci_gated,41,6,6,1.0,0.0,3,9,0.926829268292683,2.177355022309726
job,volume_only,14,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,15,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,15,dci_gated,41,6,6,1.0,0.0,1,7,0.7073170731707317,1.663736089227373
job,volume_only,15,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,16,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,16,dci_gated,41,6,6,1.0,0.0,1,7,0.7804878048780488,1.8349424002548238
job,volume_only,16,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,17,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,volume_only,17,dci_gated,41,6,6,1.0,0.0,6,12,0.8780487804878049,2.0632174816247586
job,volume_only,17,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,18,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,18,dci_gated,41,6,6,1.0,0.0,2,8,0.34146341463414637,0.8077045340901161
job,volume_only,18,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,19,always_5D,41,6,6,1.0,0.0,16,22,1.0,2.348561333337177
job,volume_only,19,dci_gated,41,6,6,1.0,0.0,16,22,0.926829268292683,2.177355022309726
job,volume_only,19,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,20,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,volume_only,20,dci_gated,41,6,6,1.0,0.0,6,12,0.926829268292683,2.177355022309726
job,volume_only,20,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,21,always_5D,41,6,6,1.0,0.0,7,13,1.0,2.348561333337177
job,volume_only,21,dci_gated,41,6,6,1.0,0.0,7,13,0.926829268292683,2.177355022309726
job,volume_only,21,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,22,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,volume_only,22,dci_gated,41,6,6,1.0,0.0,5,11,0.926829268292683,2.177355022309726
job,volume_only,22,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,23,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,23,dci_gated,41,6,6,1.0,0.0,0,6,0.926829268292683,2.177355022309726
job,volume_only,23,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,24,always_5D,41,6,6,1.0,0.0,10,16,1.0,2.348561333337177
job,volume_only,24,dci_gated,41,6,6,1.0,0.0,11,17,0.926829268292683,2.177355022309726
job,volume_only,24,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,volume_only,25,always_5D,41,6,6,1.0,0.0,12,18,1.0,2.348561333337177
job,volume_only,25,dci_gated,41,6,6,1.0,0.0,12,18,0.926829268292683,2.177355022309726
