block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
5,9500,dci_gated,4,edge,0,0.789514148439521,1.0,0.6725013284265877,0.9,0.8324358974358975,0.8367441874105825,0,1.4886,cheap,1.0,0,0.3099,cheap,1,20,20,0,395.646,395.936,50.5132
5,9500,dci_gated,5,geo,1,0.5850749309097627,1.0,0.11342689967295372,0.6428571428571428,0.6587179487179488,0.5963332335411523,1,1.0813,cheap,0.6222,0,0.3247,cheap,1,20,20,0,5053.928,5054.361,3.957
5,9500,dci_gated,6,geo,0,0.7214055714474101,1.0,0.6200721761839543,0.5333333333333333,0.7889743589743591,0.729378648611464,0,1.2781,cheap,0.4453,0,0.3165,cheap,1,20,20,0,6830.938,6831.404,2.9277
5,9500,dci_gated,7,geo,0,0.7857273614646951,1.0,0.6654872010720294,0.75,0.8074358974358975,0.8006446651959643,0,1.2815,cheap,0.461,0,0.3105,cheap,1,20,20,0,2646.667,2647.016,7.5557
5,9500,dci_gated,8,geo,0,0.775072520883384,1.0,0.5086507900458348,0.7166666666666667,0.7353846153846154,0.7491393138710386,0,1.2752,cheap,0.498,0,0.3213,cheap,1,20,20,0,6863.505,6863.878,2.9138
5,9500,dci_gated,9,geo,1,0.8837502027292349,0.4166666666666667,0.6900943356853522,0.9,0.7437179487179487,0.7338474434604049,1,1.0003,cheap,0.9999,0,0.332,cheap,1,48,48,0,9916.387,9917.34,4.84
5,9500,dci_gated,10,geo,0,0.9456576974008276,1.0,0.7840557167646001,1.0,0.8128177196804649,0.9151482256551967,0,1.0004,cheap,0.9999,0,0.3188,cheap,1,48,48,0,6876.447,6877.34,6.9794
5,9500,dci_gated,11,geo,0,0.9439632055814009,1.0,0.8388496469938369,1.0,0.8383442265795207,0.9295123647810458,0,1.0004,cheap,0.9998,0,0.3198,cheap,1,48,48,0,4100.512,4101.328,11.7035
5,9500,dci_gated,12,geo,0,0.9558573410986753,1.0,0.8038497482401483,1.0,0.7010893246187364,0.9048976836155089,0,1.0005,cheap,0.9998,0,0.337,cheap,1,48,48,0,2296.39,2297.248,20.8946
5,9500,dci_gated,13,review,1,0.5221199496151685,1.0,0.019817119608030676,0.525,0.6305374001452433,0.5340740213471848,1,1.0008,cheap,0.9997,0,0.3255,cheap,1,48,48,0,20011.996,20012.712,2.3985
5,9500,dci_gated,14,review,0,0.8325748143926834,1.0,0.7474272458244718,0.8,0.757516339869281,0.8312566037434574,0,1.0008,cheap,0.9997,0,0.3379,cheap,1,48,48,0,1413.929,1414.4,33.9367
5,9500,dci_gated,15,review,0,0.8363909670864877,1.0,0.6066603142507677,0.788888888888889,0.809767610748003,0.8096727240117537,0,1.0008,cheap,0.9997,0,0.3258,cheap,1,48,48,0,946.056,946.503,50.713
5,9500,dci_gated,16,review,0,0.8650383166325732,1.0,0.7544015883174868,0.8888888888888888,0.7848583877995643,0.8626464327693532,0,1.0008,cheap,0.9997,0,0.3224,cheap,1,48,48,0,948.554,948.976,50.5808
5,9500,dci_gated,17,review,1,0.7671808063098033,0.4166666666666667,0.5959998806009389,0.5444444444444444,0.7453846153846155,0.6150250922275531,1,1.0004,cheap,0.9998,0,0.3187,cheap,1,20,20,0,373.271,373.474,53.5512
5,9500,dci_gated,18,review,0,0.7780863882762077,1.0,0.6411323994123085,0.5694444444444444,0.8642307692307692,0.7662715812250179,0,1.0004,cheap,0.9998,0,0.313,cheap,1,20,20,0,517.988,518.215,38.594
5,9500,dci_gated,19,review,0,0.8783576137343286,1.0,0.6140086811301926,0.9,0.8892307692307693,0.8557757550442362,0,1.0005,cheap,0.9998,0,0.2801,cheap,1,20,20,0,438.668,438.858,45.5728
5,9500,dci_gated,20,review,0,0.8968307720161979,1.0,0.6330439351654908,1.0,0.6828205128205129,0.8532395569602247,0,1.0005,cheap,0.9998,0,0.3422,cheap,1,20,20,0,497.53,497.712,40.1839
5,9500,dci_gated,21,edge,1,0.5717205324745577,1.0,0.07272648983808272,0.49090909090909096,0.721025641025641,0.5638110954219203,1,1.0006,cheap,0.9998,0,0.3074,cheap,1,20,20,0,363.912,364.185,54.9171
5,9500,dci_gated,22,edge,0,0.7825763639640568,1.0,0.7255637027775249,0.75,0.8093589743589744,0.8121606777003654,0,1.0006,cheap,0.9998,0,0.3193,cheap,1,20,20,0,377.479,377.8,52.9381
5,9500,dci_gated,23,edge,0,1.0,1.0,0.8841972082657792,1.0,0.6882051282051282,0.9300702108839252,0,1.0006,cheap,0.9998,0,0.2967,cheap,1,20,20,0,227.877,228.183,87.6491
5,9500,dci_gated,24,edge,0,0.745470912970136,1.0,0.8553358190562573,0.625,0.7621794871794872,0.7967618151307085,0,1.0007,cheap,0.9997,0,0.2934,cheap,1,20,20,0,294.782,295.033,67.789
6,9600,dci_gated,1,edge,0,0.8242298034425207,1.0,0.4844001481663822,0.9,0.7370512820512821,0.793495172801599,0,1.0,cheap,1.0,0,0.3218,cheap,1,20,20,0,336.146,336.449,59.4443
6,9600,dci_gated,2,edge,0,0.8022150719256483,1.0,0.7858003334571927,0.8,0.8061538461538462,0.8386369115959276,0,1.0483,cheap,1.0,0,0.2997,cheap,1,20,20,0,340.211,340.511,58.7352
6,9600,dci_gated,3,edge,0,0.7476204053962694,1.0,0.726108570240263,0.7,0.8770512820512821,0.8036845077048123,0,1.4597,cheap,1.0,0,0.3204,cheap,1,20,20,0,309.768,310.11,64.4932
6,9600,dci_gated,4,edge,0,0.6967047823475951,1.0,0.7569970515426727,0.6,0.6160256410256411,0.7379794520492794,0,1.4901,cheap,1.0,0,0.2692,cheap,1,20,20,0,174.412,174.735,114.4593
6,9600,dci_gated,5,geo,1,0.5402631639818029,1.0,0.03924324324445061,0.2625,0.6370512820512821,0.49097213195203315,1,1.2509,cheap,0.5105,0,0.3101,cheap,1,20,20,0,7152.223,7152.681,2.7962
6,9600,dci_gated,6,geo,0,0.7997539015386761,1.0,0.6674534376096448,0.75,0.7778205128205129,0.800102239829675,0,1.251,cheap,0.5218,0,0.3214,cheap,1,20,20,0,2722.518,2722.907,7.3451
6,9600,dci_gated,7,geo,0,0.8447358553785114,1.0,0.6123609108865542,0.8333333333333333,0.7375641025641027,0.8109574280732207,0,1.2697,cheap,0.5411,0,0.3351,cheap,1,20,20,0,1681.871,1682.229,11.889
6,9600,dci_gated,8,geo,0,0.7812030903093062,1.0,0.5033492819847254,0.7166666666666667,0.7617948717948718,0.7535731930768358,0,1.2707,cheap,0.5668,0,0.3216,cheap,1,20,20,0,689.141,689.453,29.0085
6,9600,dci_gated,9,geo,1,0.9174935523182667,0.4166666666666667,0.5252732587456952,1.0,0.8020512820512821,0.7380690654697314,1,1.0005,cheap,0.9998,0,0.341,cheap,1,48,48,0,3229.351,3230.245,14.8596
6,9600,dci_gated,10,geo,0,0.8924822236199339,1.0,0.6823686629771712,0.9,0.8291575889615106,0.8639679268446443,0,1.0005,cheap,0.9998,0,0.317,cheap,1,48,48,0,3502.304,3503.184,13.7018
6,9600,dci_gated,11,geo,0,0.8707423392257185,1.0,0.787139351892987,0.9,0.8167755991285404,0.877629795054308,0,1.0006,cheap,0.9998,0,0.3619,cheap,1,48,48,0,6866.503,6867.368,6.9896
6,9600,dci_gated,12,geo,0,0.9518264904400893,1.0,0.7875806604458119,1.0,0.7832607116920843,0.9129618614529973,0,1.0006,cheap,0.9998,0,0.3222,cheap,1,48,48,0,2665.488,2666.36,18.0021
6,9600,dci_gated,13,review,1,0.48327020957142464,1.0,0.04424246822222522,0.48333333333333334,0.6622004357298475,0.525662778063445,1,1.001,cheap,0.9997,0,0.3182,cheap,1,48,48,0,22434.021,22434.801,2.1395
6,9600,dci_gated,14,review,0,0.898817838525643,1.0,0.8655480287904587,0.8444444444444444,0.679847494553377,0.8686800784613979,0,1.001,cheap,0.9997,0,0.5753,cheap,1,48,48,0,1045.757,1046.386,45.8722
6,9600,dci_gated,15,review,0,0.8851079969233594,1.0,0.6656370370202491,0.8444444444444444,0.7959694989106754,0.8426887203603798,0,1.001,cheap,0.9997,0,0.2824,cheap,1,48,48,0,902.883,903.327,53.1369
6,9600,dci_gated,16,review,0,0.8334403730414699,1.0,0.6411565599280551,0.7444444444444445,0.7148874364560639,0.7927134096032771,0,1.001,cheap,0.9997,0,0.3232,cheap,1,48,48,0,997.4,997.885,48.1017
6,9600,dci_gated,17,review,1,0.9558797234887949,0.4166666666666667,0.7374051091267191,1.0,0.817948717948718,0.7924765937231835,1,1.0005,cheap,0.9998,0,0.328,cheap,1,20,20,0,535.512,535.71,37.3336
6,9600,dci_gated,18,review,0,0.8326005793274337,1.0,0.7549845717912819,0.875,0.7939743589743591,0.8532432130362686,0,1.0005,cheap,0.9998,0,0.3041,cheap,1,20,20,0,336.415,336.625,59.4133
6,9600,dci_gated,19,review,0,0.7392601227269242,1.0,0.5588060865348642,0.6444444444444444,0.5758974358974359,0.7118497522622081,0,1.0005,cheap,0.9998,0,0.2908,cheap,1,20,20,0,318.235,318.44,62.8062
6,9600,dci_gated,20,review,0,0.8224049933221989,1.0,0.6340162445106861,0.875,0.626923076923077,0.8014429587711485,0,1.0005,cheap,0.9998,0,0.3301,cheap,1,20,20,0,308.082,308.275,64.8772
6,9600,dci_gated,21,edge,1,0.45419734258208777,1.0,0.011554551260280377,0.24545454545454548,0.7834615384615384,0.48247038575771795,1,1.0008,cheap,0.9998,0,0.2762,cheap,1,20,20,0,195.473,195.809,102.1404
6,9600,dci_gated,22,edge,0,0.7438792581930072,1.0,0.7336301291966982,0.8,0.6456410256410257,0.7895419942337453,0,1.0008,cheap,0.9998,0,0.2888,cheap,1,20,20,0,272.107,272.363,73.4314
6,9600,dci_gated,23,edge,0,0.7358033788062359,1.0,0.6837004968147629,0.8,0.703846153846154,0.7862678671414347,0,1.0008,cheap,0.9997,0,0.2968,cheap,1,20,20,0,344.923,345.225,57.9333
6,9600,dci_gated,24,edge,0,0.9768721520188449,1.0,0.7375954787806139,1.0,0.7124358974358975,0.8986025183762187,0,1.0008,cheap,0.9997,0,0.3226,cheap,1,20,20,0,565.48,565.737,35.3521
7,9700,dci_gated,1,edge,0,0.8104118170377956,1.0,0.7781655452093403,0.8,0.6905128205128206,0.8218129863782402,0,1.0,cheap,1.0,0,0.3346,cheap,1,20,20,0,276.912,277.223,72.1441
7,9700,dci_gated,2,edge,0,0.7964089930293148,1.0,0.5906755030697541,0.8,0.7356410256410257,0.7875835027174335,0,1.058,cheap,1.0,0,0.3517,cheap,1,20,20,0,572.853,573.193,34.8922
7,9700,dci_gated,3,edge,0,0.7543515693752605,1.0,0.48127557598074955,0.7,0.7655128205128205,0.7396699306168881,0,1.1052,cheap,1.0,0,0.3011,cheap,1,20,20,0,208.778,209.073,95.6603
7,9700,dci_gated,4,edge,0,0.806470447561239,1.0,0.5335684912169671,0.8,0.7964102564102564,0.7877928485952417,0,1.1559,cheap,1.0,0,0.3071,cheap,1,20,20,0,652.576,652.836,30.6356
7,9700,dci_gated,5,geo,1,0.4940941546075057,1.0,0.035464963982166364,0.3625,0.7328205128205129,0.5130396083713866,1,1.0438,cheap,1.1121,0,0.3197,cheap,1,20,20,0,6602.609,6603.123,3.0289
7,9700,dci_gated,6,geo,0,0.7944497799358726,1.0,0.6648351263590215,0.6666666666666667,0.7167948717948718,0.7724320343583366,0,1.0675,cheap,0.9454,0,0.3921,cheap,1,20,20,0,2788.101,2788.505,7.1723
7,9700,dci_gated,7,geo,0,0.794250792615972,1.0,0.6796382512479653,0.75,0.7873076923076923,0.8025865022497399,0,1.0704,cheap,1.0189,0,0.3262,cheap,1,20,20,0,3427.27,3427.722,5.8348
7,9700,dci_gated,8,geo,0,0.7290263579905006,1.0,0.7151370854573854,0.5166666666666667,0.7157692307692308,0.7359827245378202,1,1.1971,cheap,0.6374,0,0.3341,cheap,1,20,20,0,953.184,953.583,20.9735
7,9700,dci_gated,9,geo,1,0.8711972998030002,0.4166666666666667,0.8382084743444871,0.875,0.7987179487179488,0.7635820454606732,1,1.0005,cheap,0.9998,0,0.3217,cheap,1,48,48,0,3328.276,3329.216,14.4178
7,9700,dci_gated,10,geo,0,0.8754749309903205,1.0,0.8873530206588818,0.8166666666666667,0.827923021060276,0.8838611233717312,0,1.0005,cheap,0.9998,0,0.312,cheap,1,48,48,0,3899.46,3900.363,12.3065
7,9700,dci_gated,11,geo,0,0.9386178677946473,1.0,0.7329197842013659,1.0,0.8256354393609296,0.9050837396930744,0,1.0006,cheap,0.9998,0,0.3132,cheap,1,48,48,0,5262.615,5263.506,9.1194
7,9700,dci_gated,12,geo,0,0.9683385552013539,1.0,0.7996992725518204,1.0,0.732171387073348,0.9118502013717048,0,1.0006,cheap,0.9998,0,0.3257,cheap,1,48,48,0,3500.295,3501.176,13.7097
7,9700,dci_gated,13,review,1,0.5061854893852287,1.0,0.04040550964591538,0.625,0.8508714596949891,0.5872581932297386,1,1.0009,cheap,0.9996,0,0.3253,cheap,1,48,48,0,20769.792,20770.606,2.311
7,9700,dci_gated,14,review,0,0.8336182848304479,1.0,0.7503395942522031,0.7444444444444445,0.726797385620915,0.8163809867900788,0,1.0009,cheap,0.9996,0,0.3212,cheap,1,48,48,0,770.607,771.17,62.243
7,9700,dci_gated,15,review,0,0.8451552943201531,1.0,0.7122585192786548,0.7444444444444445,0.8714596949891068,0.833348370573024,0,1.0009,cheap,0.9996,0,0.3329,cheap,1,48,48,0,1174.468,1174.926,40.8536
7,9700,dci_gated,16,review,0,0.9567505586853058,1.0,0.8381178867135953,1.0,0.7661220043572985,0.9217295176676403,0,1.001,cheap,0.9996,0,0.329,cheap,1,48,48,0,1001.799,1002.272,47.8912
7,9700,dci_gated,17,review,1,0.8020791595195979,0.4166666666666667,0.6389853905207313,0.6444444444444444,0.7684615384615385,0.6558083209754987,1,1.0005,cheap,0.9998,0,0.2845,cheap,1,20,20,0,248.472,248.681,80.4243
7,9700,dci_gated,18,review,0,0.7816361626303527,1.0,0.7570346710163475,0.6944444444444444,0.8321794871794872,0.8105317868266696,0,1.0005,cheap,0.9998,0,0.3152,cheap,1,20,20,0,332.418,332.631,60.1267
7,9700,dci_gated,19,review,0,0.7968654883871352,1.0,0.575311612653411,0.875,0.6625641025641027,0.7886633100120815,0,1.0005,cheap,0.9998,0,0.3027,cheap,1,20,20,0,580.88,581.063,34.4197
7,9700,dci_gated,20,review,0,0.751555214581672,1.0,0.4517474004628875,0.6944444444444444,0.7816666666666667,0.7343771726268843,0,1.0005,cheap,0.9998,0,0.327,cheap,1,20,20,0,420.496,420.677,47.5424
7,9700,dci_gated,21,edge,1,0.4990906393715133,1.0,0.05385271451739193,0.24545454545454548,0.7535897435897436,0.49767257337572735,1,1.0008,cheap,0.9997,0,0.296,cheap,1,20,20,0,390.671,391.006,51.15
7,9700,dci_gated,22,edge,0,0.8236899985947335,1.0,0.7026620420633929,0.75,0.6301282051282052,0.7909741388305928,0,1.0008,cheap,0.9997,0,0.2619,cheap,1,20,20,0,200.917,201.204,99.4016
7,9700,dci_gated,23,edge,0,0.7172252505705743,1.0,0.5624542957990175,0.625,0.6889743589743591,0.720143325648601,0,1.0008,cheap,0.9997,0,0.3362,cheap,1,20,20,0,525.293,525.526,38.0571
7,9700,dci_gated,24,edge,0,0.7734444030101522,1.0,0.6225192758648004,0.75,0.7357692307692308,0.7782303405408828,0,1.0008,cheap,0.9997,0,0.2615,cheap,1,20,20,0,492.042,492.334,40.6228
8,9800,dci_gated,1,edge,0,0.7810394116280487,1.0,0.42059446180926674,0.8,0.6437179487179487,0.7359364375765578,0,1.0,cheap,1.0,0,0.2998,cheap,1,20,20,0,369.779,370.107,54.0384
8,9800,dci_gated,2,edge,0,0.8064627148221108,1.0,0.6815209641479509,0.8,0.6487179487179487,0.7952275638428102,0,1.0027,cheap,1.0,0,0.323,cheap,1,20,20,0,504.634,504.92,39.6103
8,9800,dci_gated,3,edge,0,0.7600647655969859,1.0,0.7008876180491559,0.7,0.9010256410256411,0.8053475611629238,0,1.4977,cheap,1.0,0,0.2807,cheap,1,20,20,0,237.036,237.366,84.2581
8,9800,dci_gated,4,edge,0,0.710329517429183,1.0,0.6263024624217899,0.6,0.675,0.7240928718416537,0,1.8163,cheap,1.0,0,0.3317,cheap,1,20,20,0,617.878,618.156,32.3543
8,9800,dci_gated,5,geo,1,0.458735677018674,1.0,0.00664311953493435,0.3125,0.6907692307692308,0.48212792777704,1,1.1038,cheap,0.8778,0,0.3296,cheap,1,20,20,0,6128.479,6128.972,3.2632
8,9800,dci_gated,6,geo,0,0.7647992603504498,1.0,0.6608204758534444,0.6166666666666667,0.5856410256410257,0.7345433974377886,0,1.133,cheap,0.7401,0,0.3262,cheap,1,20,20,0,5186.209,5186.594,3.8561
8,9800,dci_gated,7,geo,0,0.725686754829461,1.0,0.664015223870011,0.6166666666666667,0.7957692307692308,0.7569234514300853,0,1.1586,cheap,0.7101,0,0.3163,cheap,1,20,20,0,1168.278,1168.644,17.1139
8,9800,dci_gated,8,geo,0,0.8232397718809609,1.0,0.637000296464404,0.9166666666666667,0.7607692307692309,0.830658720211839,0,1.1855,cheap,0.6566,0,0.3616,cheap,1,20,20,0,1561.284,1561.678,12.8067
8,9800,dci_gated,9,geo,1,0.8272494313863823,0.4166666666666667,0.8348399954538779,0.8,0.7924358974358975,0.7359790748860893,1,1.0006,cheap,0.9998,0,0.5658,cheap,1,48,48,0,4771.584,4772.597,10.0574
8,9800,dci_gated,10,geo,0,0.9411311328814607,1.0,0.793712751452351,1.0,0.7564633260711693,0.9074948324215107,0,1.0007,cheap,0.9998,0,0.3158,cheap,1,48,48,0,2417.939,2418.765,19.8448
8,9800,dci_gated,11,geo,0,0.923800600000479,1.0,0.7388931868940275,1.0,0.7786492374727669,0.8955261729998403,0,1.0007,cheap,0.9998,0,0.3367,cheap,1,48,48,0,3150.445,3151.347,15.2316
8,9800,dci_gated,12,geo,0,0.8792419386746841,1.0,0.8439721679624719,0.9,0.8359840232389253,0.8940025217470042,0,1.0007,cheap,0.9998,0,0.3247,cheap,1,48,48,0,3455.255,3456.119,13.8884
8,9800,dci_gated,13,review,1,0.4792423036215758,1.0,0.020133508525860266,0.525,0.6301379811183733,0.523357974778322,1,1.0011,cheap,0.9997,0,0.3255,cheap,1,48,48,0,23095.306,23096.156,2.0783
8,9800,dci_gated,14,review,0,0.9328084670114306,1.0,0.7226154942055774,1.0,0.631771968046478,0.8724910108009448,0,1.0011,cheap,0.9997,0,0.322,cheap,1,48,48,0,1222.536,1222.995,39.2479
8,9800,dci_gated,15,review,0,0.9516362465749557,1.0,0.8330113101217389,1.0,0.7897966594045026,0.9229808225787621,0,1.0012,cheap,0.9997,0,0.3215,cheap,1,48,48,0,1070.321,1070.806,44.826
8,9800,dci_gated,16,review,0,0.9341547344075578,1.0,0.672669504103242,1.0,0.7951343500363108,0.8873427369279844,0,1.0012,cheap,0.9997,0,0.2957,cheap,1,48,48,0,809.006,809.462,59.2986
8,9800,dci_gated,17,review,1,0.8644421858477301,0.4166666666666667,0.7852601643638266,0.9,0.8511538461538463,0.7641689895911082,1,1.0006,cheap,0.9998,0,0.3312,cheap,1,20,20,0,358.337,358.543,55.7814
8,9800,dci_gated,18,review,0,0.8703160797784246,1.0,0.64325498663712,0.9,0.7521794871794871,0.8390569403489533,0,1.0006,cheap,0.9998,0,0.3345,cheap,1,20,20,0,456.784,456.991,43.7646
8,9800,dci_gated,19,review,0,0.7966775213346313,1.0,0.49229820289590687,0.9,0.7723076923076924,0.7934751747589931,0,1.0006,cheap,0.9998,0,0.3283,cheap,1,20,20,0,351.38,351.569,56.8878
8,9800,dci_gated,20,review,0,0.6982960462154431,1.0,0.4052567674823171,0.7,0.6688461538461539,0.6959522881272472,0,1.0006,cheap,0.9998,0,0.2987,cheap,1,20,20,0,395.795,396.006,50.5043
8,9800,dci_gated,21,edge,1,0.5411671272388421,1.0,0.03701852928482363,0.4242424242424242,0.7601282051282052,0.5415632032843909,1,1.0008,cheap,0.9998,0,0.2892,cheap,1,20,20,0,373.69,373.909,53.4889
8,9800,dci_gated,22,edge,0,0.9660695034656368,1.0,0.6084503784726316,1.0,0.8171794871794873,0.8857843746378586,0,1.0008,cheap,0.9998,0,0.3206,cheap,1,20,20,0,451.16,451.457,44.301
8,9800,dci_gated,23,edge,0,0.7404332889101914,1.0,0.6602182151803884,0.625,0.8487179487179488,0.769459657571318,0,1.0009,cheap,0.9998,0,0.3196,cheap,1,20,20,0,228.73,228.979,87.3444
8,9800,dci_gated,24,edge,0,0.7885776742329912,1.0,0.786657617787394,0.75,0.8367948717948719,0.8299951728849574,0,1.0009,cheap,0.9998,0,0.2917,cheap,1,20,20,0,252.071,252.334,79.2602
9,9900,dci_gated,1,edge,0,0.7899928100942524,1.0,0.7183851949209066,0.8,0.7992307692307693,0.8210598568923598,0,1.0,cheap,1.0,0,0.3072,cheap,1,20,20,0,250.119,250.362,79.8843
9,9900,dci_gated,2,edge,0,0.8681105249887477,1.0,0.8035930635714348,0.875,0.7656410256410258,0.8675923978076278,0,1.158,cheap,1.0,0,0.3217,cheap,1,20,20,0,412.105,412.358,48.5016
9,9900,dci_gated,3,edge,0,0.8418797110648528,1.0,0.8062770871341625,0.875,0.7760256410256411,0.8631291913468919,0,1.1227,cheap,1.0,0,0.323,cheap,1,20,20,0,224.162,224.45,89.1067
9,9900,dci_gated,4,edge,0,0.9719411231967315,1.0,0.7140426141281939,1.0,0.8207692307692308,0.9089091882402064,0,1.2796,cheap,1.0,0,0.3085,cheap,1,20,20,0,424.19,424.465,47.1182
9,9900,dci_gated,5,geo,1,0.5256073646181891,1.0,0.03449739195665358,0.2625,0.7938461538461539,0.509878242622801,1,1.0799,cheap,0.5613,0,0.3264,cheap,1,20,20,0,6784.088,6784.517,2.9479
9,9900,dci_gated,6,geo,0,0.8062765852235149,1.0,0.762426581248315,0.775,0.7206410256410257,0.8171506164016956,0,1.0897,cheap,0.5882,0,0.338,cheap,1,20,20,0,4087.74,4088.148,4.8922
9,9900,dci_gated,7,geo,0,0.8517111821011689,1.0,0.8086748427798263,0.9,0.7292307692307692,0.864047379465873,0,1.0886,cheap,0.6013,0,0.3287,cheap,1,20,20,0,2433.818,2434.233,8.2161
9,9900,dci_gated,8,geo,0,0.8155354962831711,1.0,0.6671172830718961,0.7166666666666667,0.7456410256410257,0.7924868178646591,0,1.0961,cheap,0.5648,0,0.3272,cheap,1,20,20,0,2273.909,2274.282,8.794
9,9900,dci_gated,9,geo,1,0.9374965440530234,0.4166666666666667,0.6935979418813649,1.0,0.8228205128205129,0.7798501346459391,1,1.0005,cheap,0.9998,0,0.3253,cheap,1,48,48,0,4109.287,4110.209,11.6782
9,9900,dci_gated,10,geo,0,0.9480363827559589,1.0,0.8150964078534886,1.0,0.6857298474945535,0.9028878543838704,0,1.0006,cheap,0.9998,0,0.3186,cheap,1,48,48,0,5732.806,5733.726,8.3715
9,9900,dci_gated,11,geo,0,0.8665166471838115,1.0,0.7582889868508135,0.9,0.7305010893246188,0.8578621225648084,0,1.0006,cheap,0.9998,0,0.3037,cheap,1,48,48,0,2949.316,2950.27,16.2697
9,9900,dci_gated,12,geo,0,0.8410333098748367,1.0,0.6298321651677594,0.9,0.832643427741467,0.8411212746634812,0,1.0006,cheap,0.9998,0,0.3247,cheap,1,48,48,0,4498.735,4499.537,10.6678
9,9900,dci_gated,13,review,1,0.5169170258450122,1.0,0.06588533079560532,0.625,0.6358750907770516,0.5627875862369318,1,1.0009,cheap,0.9997,0,0.3142,cheap,1,48,48,0,24427.526,24428.369,1.9649
9,9900,dci_gated,14,review,0,0.868530500519997,1.0,0.7099936638302156,0.9,0.8046477850399419,0.8598285256520337,0,1.0009,cheap,0.9997,0,0.6416,cheap,1,48,48,0,1222.019,1222.617,39.2601
9,9900,dci_gated,15,review,0,0.8593096819404304,1.0,0.6504250357190469,0.9,0.8292665214233842,0.8493024058424247,0,1.0009,cheap,0.9997,0,0.3255,cheap,1,48,48,0,1361.103,1361.538,35.2542
9,9900,dci_gated,16,review,0,0.9319578314199887,1.0,0.7458197426185814,1.0,0.7455337690631809,0.8939834717381906,0,1.0009,cheap,0.9997,0,0.3405,cheap,1,48,48,0,1167.877,1168.365,41.083
9,9900,dci_gated,17,review,1,0.818554205532121,0.4166666666666667,0.5200327112260246,0.7333333333333334,0.778974358974359,0.655491247474389,1,1.0005,cheap,0.9998,0,0.3477,cheap,1,20,20,0,427.886,428.084,46.7199
9,9900,dci_gated,18,review,0,0.7934850183272883,1.0,0.3517034759755837,0.75,0.6712820512820513,0.7194042574692465,1,1.0005,cheap,0.9998,0,0.293,cheap,1,20,20,0,303.217,303.422,65.9148
9,9900,dci_gated,19,review,0,0.7411076662334279,1.0,0.7080633218344963,0.5444444444444444,0.8391025641025641,0.7616438544295299,0,1.0005,cheap,0.9998,0,0.3395,cheap,1,20,20,0,486.28,486.472,41.1123
9,9900,dci_gated,20,review,0,0.859270949324524,1.0,0.6622892555683528,0.7777777777777777,0.7274358974358975,0.8119465286157418,0,1.0005,cheap,0.9998,0,0.3234,cheap,1,20,20,0,493.755,493.963,40.4888
9,9900,dci_gated,21,edge,1,0.46395635566057547,1.0,0.0054558279672626275,0.14545454545454545,0.6687179487179488,0.4464788559071978,1,1.0008,cheap,0.9997,0,0.2888,cheap,1,20,20,0,103.972,104.308,191.7393
9,9900,dci_gated,22,edge,0,0.677496965455326,1.0,0.7638651510987764,0.6,0.8824358974358975,0.7745126561989715,0,1.0008,cheap,0.9997,0,0.3022,cheap,1,20,20,0,297.926,298.226,67.0632
9,9900,dci_gated,23,edge,0,0.7007276330772962,1.0,0.6508020140409831,0.6666666666666666,0.8355128205128206,0.7640025674877771,0,1.0009,cheap,0.9997,0,0.3033,cheap,1,20,20,0,364.296,364.606,54.8538
9,9900,dci_gated,24,edge,0,0.7355960251316633,1.0,0.7339342133590332,0.625,0.8242307692307693,0.7793204643393379,0,1.0009,cheap,0.9997,0,0.2879,cheap,1,20,20,0,237.613,237.882,84.0753
