block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
6,9600,dci_gated,4,edge,0,0.6967047823475951,1.0,0.7569970515426727,0.6,0.6160256410256411,0.7379794520492794,0,2.1176,5-D,20,20,0,181.69,182.017,109.8798
6,9600,dci_gated,5,geo,1,0.5402631639818029,1.0,0.03924324324445061,0.2625,0.6370512820512821,0.49097213195203315,1,1.3443,5-D,20,20,0,7115.673,7116.143,2.8105
6,9600,dci_gated,6,geo,0,0.7997539015386761,1.0,0.6674534376096448,0.75,0.7694871794871796,0.798852239829675,0,1.3457,5-D,20,20,0,2644.547,2644.941,7.5616
6,9600,dci_gated,7,geo,0,0.8447358553785114,1.0,0.6123609108865542,0.8333333333333333,0.7292307692307693,0.8097074280732207,0,1.3641,5-D,20,20,0,1691.075,1691.452,11.8242
6,9600,dci_gated,8,geo,0,0.7812030903093062,1.0,0.5033492819847254,0.7166666666666667,0.7348717948717949,0.7495347315383742,0,1.3563,5-D,20,20,0,719.857,720.203,27.77
6,9600,dci_gated,9,geo,1,0.9174935523182667,0.4166666666666667,0.5252732587456952,1.0,0.7751282051282051,0.7340306039312698,1,2.1422,5-D,48,48,0,3216.397,3217.322,14.9192
6,9600,dci_gated,10,geo,0,0.8924822236199339,1.0,0.6823686629771712,0.9,0.8266884531590415,0.8635975564742739,0,2.1659,5-D,48,48,0,3471.239,3472.199,13.8241
6,9600,dci_gated,11,geo,0,0.8707423392257185,1.0,0.787139351892987,0.9,0.8143064633260713,0.8772594246839377,0,2.1493,5-D,48,48,0,6909.125,6910.057,6.9464
6,9600,dci_gated,12,geo,0,0.9518264904400893,1.0,0.7875806604458119,1.0,0.791285403050109,0.914165565156701,0,2.1238,5-D,48,48,0,2647.339,2648.278,18.125
6,9600,dci_gated,13,review,1,0.48327020957142464,1.0,0.04424246822222522,0.48333333333333334,0.6636528685548293,0.5258806429871923,1,1.7866,5-D,48,48,0,22405.316,22406.152,2.1423
6,9600,dci_gated,14,review,0,0.898817838525643,1.0,0.8655480287904587,0.8444444444444444,0.7409222948438635,0.877841298504971,0,1.7806,5-D,48,48,0,1103.734,1104.256,43.4682
6,9600,dci_gated,15,review,0,0.8851079969233594,1.0,0.6656370370202491,0.8444444444444444,0.7126361655773421,0.8301887203603798,0,1.7932,5-D,48,48,0,917.625,918.086,52.2827
6,9600,dci_gated,16,review,0,0.8334403730414699,1.0,0.6411565599280551,0.7444444444444445,0.7148874364560639,0.7927134096032771,0,1.7963,5-D,48,48,0,1008.982,1009.474,47.5495
6,9600,dci_gated,17,review,1,0.9558797234887949,0.4166666666666667,0.7374051091267191,1.0,0.817948717948718,0.7924765937231835,1,2.0641,5-D,20,20,0,543.661,543.885,36.7725
6,9600,dci_gated,18,review,0,0.8326005793274337,1.0,0.7549845717912819,0.875,0.7939743589743591,0.8532432130362686,0,2.0621,5-D,20,20,0,339.486,339.708,58.8741
6,9600,dci_gated,19,review,0,0.7392601227269242,1.0,0.5588060865348642,0.6444444444444444,0.5758974358974359,0.7118497522622081,1,2.0691,5-D,20,20,0,324.542,324.776,61.5808
6,9600,dci_gated,20,review,0,0.8224049933221989,1.0,0.6340162445106861,0.875,0.6402564102564103,0.8034429587711485,0,2.0986,5-D,20,20,0,314.656,314.894,63.5134
6,9600,dci_gated,21,edge,1,0.45419734258208777,1.0,0.011554551260280377,0.24545454545454548,0.7767948717948718,0.48147038575771794,1,1.8068,5-D,20,20,0,200.471,200.819,99.592
6,9600,dci_gated,22,edge,0,0.7438792581930072,1.0,0.7336301291966982,0.8,0.6456410256410257,0.7895419942337453,0,1.8238,5-D,20,20,0,274.497,274.76,72.7908
6,9600,dci_gated,23,edge,0,0.7358033788062359,1.0,0.6837004968147629,0.8,0.703846153846154,0.7862678671414347,0,1.8299,5-D,20,20,0,349.39,349.703,57.1913
6,9600,dci_gated,24,edge,0,0.9768721520188449,1.0,0.7375954787806139,1.0,0.7291025641025641,0.9011025183762187,0,1.8414,5-D,20,20,0,574.238,574.53,34.8111
7,9700,dci_gated,1,edge,0,0.8104118170377956,1.0,0.7781655452093403,0.8,0.6956410256410257,0.8225822171474709,0,,5-D,20,20,0,283.168,283.51,70.5443
7,9700,dci_gated,2,edge,0,0.7964089930293148,1.0,0.5906755030697541,0.8,0.7356410256410257,0.7875835027174335,0,,5-D,20,20,0,580.61,580.925,34.4279
7,9700,dci_gated,3,edge,0,0.7543515693752605,1.0,0.48127557598074955,0.7,0.7655128205128205,0.7396699306168881,0,1.1856,5-D,20,20,0,210.772,211.076,94.7526
7,9700,dci_gated,4,edge,0,0.806470447561239,1.0,0.5335684912169671,0.8,0.7964102564102564,0.7877928485952417,0,1.2047,5-D,20,20,0,663.56,663.856,30.127
7,9700,dci_gated,5,geo,1,0.4940941546075057,1.0,0.035464963982166364,0.3625,0.7328205128205129,0.5130396083713866,1,1.0564,5-D,20,20,0,6550.676,6551.18,3.0529
7,9700,dci_gated,6,geo,0,0.7944497799358726,1.0,0.6648351263590215,0.6666666666666667,0.7167948717948718,0.7724320343583366,0,1.0841,5-D,20,20,0,2734.052,2734.472,7.314
7,9700,dci_gated,7,geo,0,0.794250792615972,1.0,0.6796382512479653,0.75,0.7873076923076923,0.8025865022497399,0,1.09,5-D,20,20,0,3436.086,3436.663,5.8196
7,9700,dci_gated,8,geo,0,0.7290263579905006,1.0,0.7151370854573854,0.5166666666666667,0.7157692307692308,0.7359827245378202,1,1.2358,5-D,20,20,0,950.138,950.619,21.0389
7,9700,dci_gated,9,geo,1,0.8711972998030002,0.4166666666666667,0.8382084743444871,0.875,0.7987179487179488,0.7635820454606732,1,1.9006,5-D,48,48,0,3365.935,3367.091,14.2556
7,9700,dci_gated,10,geo,0,0.8754749309903205,1.0,0.8873530206588818,0.8166666666666667,0.827923021060276,0.8838611233717312,0,1.9127,5-D,48,48,0,3947.335,3948.429,12.1567
7,9700,dci_gated,11,geo,0,0.9386178677946473,1.0,0.7329197842013659,1.0,0.8200798838053741,0.9042504063597411,0,1.9487,5-D,48,48,0,5299.585,5300.621,9.0555
7,9700,dci_gated,12,geo,0,0.9683385552013539,1.0,0.7996992725518204,1.0,0.7377269426289035,0.9126835347050382,0,1.9349,5-D,48,48,0,3509.057,3510.018,13.6751
7,9700,dci_gated,13,review,1,0.5061854893852287,1.0,0.04040550964591538,0.625,0.8508714596949891,0.5872581932297386,1,1.7331,5-D,48,48,0,21941.247,21942.075,2.1876
7,9700,dci_gated,14,review,0,0.8336182848304479,1.0,0.7503395942522031,0.7444444444444445,0.726797385620915,0.8163809867900788,0,1.7429,5-D,48,48,0,782.546,783.106,61.2944
7,9700,dci_gated,15,review,0,0.8451552943201531,1.0,0.7122585192786548,0.7444444444444445,0.8618010167029775,0.8318995688301046,0,1.7691,5-D,48,48,0,1206.952,1207.516,39.751
7,9700,dci_gated,16,review,0,0.9567505586853058,1.0,0.8381178867135953,1.0,0.7677559912854032,0.921974615706856,0,1.754,5-D,48,48,0,1028.806,1029.331,46.6322
7,9700,dci_gated,17,review,1,0.8020791595195979,0.4166666666666667,0.6389853905207313,0.6444444444444444,0.7751282051282051,0.6568083209754987,1,2.0948,5-D,20,20,0,257.466,257.697,77.6105
7,9700,dci_gated,18,review,0,0.7816361626303527,1.0,0.7570346710163475,0.6944444444444444,0.8321794871794872,0.8105317868266696,0,2.1274,5-D,20,20,0,343.032,343.258,58.2652
7,9700,dci_gated,19,review,0,0.7968654883871352,1.0,0.575311612653411,0.875,0.6625641025641027,0.7886633100120815,0,2.1601,5-D,20,20,0,591.323,591.508,33.8119
7,9700,dci_gated,20,review,0,0.751555214581672,1.0,0.4517474004628875,0.6944444444444444,0.7816666666666667,0.7343771726268843,0,2.1263,5-D,20,20,0,428.358,428.544,46.6696
7,9700,dci_gated,21,edge,1,0.4990906393715133,1.0,0.05385271451739193,0.24545454545454548,0.7535897435897436,0.49767257337572735,1,1.8186,5-D,20,20,0,393.007,393.341,50.8465
7,9700,dci_gated,22,edge,0,0.8236899985947335,1.0,0.7026620420633929,0.75,0.6301282051282052,0.7909741388305928,0,1.8367,5-D,20,20,0,203.94,204.266,97.9113
7,9700,dci_gated,23,edge,0,0.7172252505705743,1.0,0.5624542957990175,0.625,0.6889743589743591,0.720143325648601,0,1.8296,5-D,20,20,0,530.962,531.226,37.6488
7,9700,dci_gated,24,edge,0,0.7734444030101522,1.0,0.6225192758648004,0.75,0.7357692307692308,0.7782303405408828,0,1.8271,5-D,20,20,0,495.129,495.418,40.37
8,9800,dci_gated,1,edge,0,0.7810394116280487,1.0,0.42059446180926674,0.8,0.6687179487179488,0.7396864375765578,0,,5-D,20,20,0,395.786,396.112,50.4908
8,9800,dci_gated,2,edge,0,0.8064627148221108,1.0,0.6815209641479509,0.8,0.6553846153846155,0.7962275638428102,0,,5-D,20,20,0,555.808,556.114,35.9639
8,9800,dci_gated,3,edge,0,0.7600647655969859,1.0,0.7008876180491559,0.7,0.8526923076923077,0.7980975611629237,0,1.6613,5-D,20,20,0,250.93,251.257,79.5998
8,9800,dci_gated,4,edge,0,0.710329517429183,1.0,0.6263024624217899,0.6,0.7083333333333335,0.7290928718416538,0,2.185,5-D,20,20,0,655.289,655.576,30.5075
8,9800,dci_gated,5,geo,1,0.458735677018674,1.0,0.00664311953493435,0.3125,0.6974358974358975,0.48312792777704,1,1.17,5-D,20,20,0,6076.334,6076.834,3.2912
8,9800,dci_gated,6,geo,0,0.7647992603504498,1.0,0.6608204758534444,0.6166666666666667,0.5856410256410257,0.7345433974377886,1,1.2551,5-D,20,20,0,5162.164,5162.586,3.874
8,9800,dci_gated,7,geo,0,0.725686754829461,1.0,0.664015223870011,0.6166666666666667,0.8124358974358975,0.7594234514300854,0,1.2971,5-D,20,20,0,1186.865,1187.247,16.8457
8,9800,dci_gated,8,geo,0,0.8232397718809609,1.0,0.637000296464404,0.9166666666666667,0.7441025641025643,0.828158720211839,0,1.3293,5-D,20,20,0,1556.791,1557.16,12.8439
8,9800,dci_gated,9,geo,1,0.8272494313863823,0.4166666666666667,0.8348399954538779,0.8,0.8125641025641026,0.73899830565532,1,1.9868,5-D,48,48,0,4697.415,4698.344,10.2164
8,9800,dci_gated,10,geo,0,0.9411311328814607,1.0,0.793712751452351,1.0,0.7636528685548294,0.9085732637940598,0,1.9654,5-D,48,48,0,2435.726,2436.569,19.6998
8,9800,dci_gated,11,geo,0,0.923800600000479,1.0,0.7388931868940275,1.0,0.789760348583878,0.897192839666507,0,1.9707,5-D,48,48,0,3153.731,3154.637,15.2157
8,9800,dci_gated,12,geo,0,0.8792419386746841,1.0,0.8439721679624719,0.9,0.8359840232389253,0.8940025217470042,0,1.9507,5-D,48,48,0,3461.194,3462.073,13.8645
8,9800,dci_gated,13,review,1,0.4792423036215758,1.0,0.020133508525860266,0.525,0.6305737109658679,0.5234233342554462,1,1.671,5-D,48,48,0,23275.623,23276.464,2.0622
8,9800,dci_gated,14,review,0,0.9328084670114306,1.0,0.7226154942055774,1.0,0.6396151053013799,0.87366748138918,0,1.7167,5-D,48,48,0,1246.896,1247.362,38.4812
8,9800,dci_gated,15,review,0,0.9516362465749557,1.0,0.8330113101217389,1.0,0.7897966594045026,0.9229808225787621,0,1.6994,5-D,48,48,0,1093.428,1093.972,43.8768
8,9800,dci_gated,16,review,0,0.9341547344075578,1.0,0.672669504103242,1.0,0.7864923747276689,0.8860464406316881,0,1.7328,5-D,48,48,0,819.563,820.009,58.536
8,9800,dci_gated,17,review,1,0.8644421858477301,0.4166666666666667,0.7852601643638266,0.9,0.8207692307692308,0.7596112972834159,1,2.013,5-D,20,20,0,363.042,363.235,55.0608
8,9800,dci_gated,18,review,0,0.8703160797784246,1.0,0.64325498663712,0.9,0.7573076923076922,0.839826171118184,0,2.0283,5-D,20,20,0,459.424,459.638,43.5125
8,9800,dci_gated,19,review,0,0.7966775213346313,1.0,0.49229820289590687,0.9,0.7723076923076924,0.7934751747589931,0,2.0704,5-D,20,20,0,353.248,353.438,56.5871
8,9800,dci_gated,20,review,0,0.6982960462154431,1.0,0.4052567674823171,0.7,0.6688461538461539,0.6959522881272472,0,2.033,5-D,20,20,0,397.927,398.119,50.2363
8,9800,dci_gated,21,edge,1,0.5411671272388421,1.0,0.03701852928482363,0.4242424242424242,0.7601282051282052,0.5415632032843909,1,1.8235,5-D,20,20,0,377.93,378.145,52.8898
8,9800,dci_gated,22,edge,0,0.9660695034656368,1.0,0.6084503784726316,1.0,0.8171794871794873,0.8857843746378586,0,1.8736,5-D,20,20,0,453.571,453.878,44.0647
8,9800,dci_gated,23,edge,0,0.7404332889101914,1.0,0.6602182151803884,0.625,0.8487179487179488,0.769459657571318,0,1.8918,5-D,20,20,0,229.837,230.081,86.9258
8,9800,dci_gated,24,edge,0,0.7885776742329912,1.0,0.786657617787394,0.75,0.8367948717948719,0.8299951728849574,0,1.9056,5-D,20,20,0,256.852,257.115,77.7863
9,9900,dci_gated,1,edge,0,0.7899928100942524,1.0,0.7183851949209066,0.8,0.7992307692307693,0.8210598568923598,0,,5-D,20,20,0,256.968,257.182,77.766
9,9900,dci_gated,2,edge,0,0.8681105249887477,1.0,0.8035930635714348,0.875,0.748974358974359,0.8650923978076278,0,,5-D,20,20,0,424.74,425.027,47.0558
9,9900,dci_gated,3,edge,0,0.8418797110648528,1.0,0.8062770871341625,0.875,0.7926923076923077,0.865629191346892,0,1.2107,5-D,20,20,0,234.796,235.074,85.0797
9,9900,dci_gated,4,edge,0,0.9719411231967315,1.0,0.7140426141281939,1.0,0.8207692307692308,0.9089091882402064,0,1.4655,5-D,20,20,0,433.483,433.764,46.1081
9,9900,dci_gated,5,geo,1,0.5256073646181891,1.0,0.03449739195665358,0.2625,0.7938461538461539,0.509878242622801,1,1.0912,5-D,20,20,0,6725.302,6725.798,2.9736
9,9900,dci_gated,6,geo,0,0.8062765852235149,1.0,0.762426581248315,0.775,0.7373076923076923,0.8196506164016956,0,1.1025,5-D,20,20,0,3983.202,3983.609,5.0206
9,9900,dci_gated,7,geo,0,0.8517111821011689,1.0,0.8086748427798263,0.9,0.7292307692307692,0.864047379465873,0,1.1015,5-D,20,20,0,2427.443,2427.869,8.2377
9,9900,dci_gated,8,geo,0,0.8155354962831711,1.0,0.6671172830718961,0.7166666666666667,0.7456410256410257,0.7924868178646591,0,1.1081,5-D,20,20,0,2284.341,2284.761,8.7537
9,9900,dci_gated,9,geo,1,0.9374965440530234,0.4166666666666667,0.6935979418813649,1.0,0.8228205128205129,0.7798501346459391,1,1.7734,5-D,48,48,0,4100.152,4101.071,11.7043
9,9900,dci_gated,10,geo,0,0.9480363827559589,1.0,0.8150964078534886,1.0,0.6857298474945535,0.9028878543838704,0,1.7597,5-D,48,48,0,5693.174,5694.028,8.4299
9,9900,dci_gated,11,geo,0,0.8665166471838115,1.0,0.7582889868508135,0.9,0.7305010893246188,0.8578621225648084,0,1.7536,5-D,48,48,0,2937.621,2938.554,16.3346
9,9900,dci_gated,12,geo,0,0.8410333098748367,1.0,0.6298321651677594,0.9,0.8176107480029049,0.8388663727026968,0,1.7914,5-D,48,48,0,4479.309,4480.141,10.7139
9,9900,dci_gated,13,review,1,0.5169170258450122,1.0,0.06588533079560532,0.625,0.6469862018881627,0.5644542529035985,1,1.7119,5-D,48,48,0,24471.506,24472.289,1.9614
9,9900,dci_gated,14,review,0,0.868530500519997,1.0,0.7099936638302156,0.9,0.7912490922294844,0.8578187217304651,0,1.7189,5-D,48,48,0,1219.761,1220.234,39.3367
9,9900,dci_gated,15,review,0,0.8593096819404304,1.0,0.6504250357190469,0.9,0.8426652142338418,0.8513122097639934,0,1.7483,5-D,48,48,0,1385.029,1385.488,34.6448
9,9900,dci_gated,16,review,0,0.9319578314199887,1.0,0.7458197426185814,1.0,0.7455337690631809,0.8939834717381906,0,1.76,5-D,48,48,0,1191.247,1191.71,40.2783
9,9900,dci_gated,17,review,1,0.818554205532121,0.4166666666666667,0.5200327112260246,0.7333333333333334,0.7923076923076924,0.657491247474389,1,2.081,5-D,20,20,0,441.999,442.209,45.2274
9,9900,dci_gated,18,review,0,0.7934850183272883,1.0,0.3517034759755837,0.75,0.6712820512820513,0.7194042574692465,1,2.0912,5-D,20,20,0,313.354,313.559,63.7838
9,9900,dci_gated,19,review,0,0.7411076662334279,1.0,0.7080633218344963,0.5444444444444444,0.8288461538461539,0.7601053928910683,1,2.1536,5-D,20,20,0,494.512,494.714,40.4274
9,9900,dci_gated,20,review,0,0.859270949324524,1.0,0.6622892555683528,0.7777777777777777,0.7223076923076924,0.811177297846511,0,2.16,5-D,20,20,0,503.048,503.253,39.7415
9,9900,dci_gated,21,edge,1,0.46395635566057547,1.0,0.0054558279672626275,0.14545454545454545,0.6687179487179488,0.4464788559071978,1,1.778,5-D,20,20,0,105.921,106.241,188.2516
9,9900,dci_gated,22,edge,0,0.677496965455326,1.0,0.7638651510987764,0.6,0.8824358974358975,0.7745126561989715,0,1.8325,5-D,20,20,0,313.958,314.27,63.6395
9,9900,dci_gated,23,edge,0,0.7007276330772962,1.0,0.6508020140409831,0.6666666666666666,0.8355128205128206,0.7640025674877771,0,1.8409,5-D,20,20,0,386.76,387.078,51.6691
9,9900,dci_gated,24,edge,0,0.7355960251316633,1.0,0.7339342133590332,0.625,0.8242307692307693,0.7793204643393379,0,1.8647,5-D,20,20,0,244.566,244.842,81.6853
