block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
5,9500,dci_gated,4,edge,0,0.789514148439521,1.0,0.6725013284265877,0.9,0.8324358974358975,0.8367441874105825,0,1.4886,cheap,1.0,0,0.297,cheap,1,20,20,0,394.798,395.093,50.621
5,9500,dci_gated,5,geo,1,0.5850749309097627,1.0,0.11342689967295372,0.6428571428571428,0.6587179487179488,0.5963332335411523,1,1.0813,cheap,0.6222,0,0.3422,cheap,1,20,20,0,5086.442,5086.91,3.9317
5,9500,dci_gated,6,geo,0,0.7214055714474101,1.0,0.6200721761839543,0.5333333333333333,0.7806410256410257,0.728128648611464,0,1.2781,cheap,0.4453,0,0.326,cheap,1,20,20,0,6809.297,6809.778,2.937
5,9500,dci_gated,7,geo,0,0.7857273614646951,1.0,0.6654872010720294,0.75,0.7991025641025642,0.7993946651959644,0,1.2815,cheap,0.461,0,0.3315,cheap,1,20,20,0,2630.163,2630.513,7.6031
5,9500,dci_gated,8,geo,0,0.775072520883384,1.0,0.5086507900458348,0.7166666666666667,0.7353846153846154,0.7491393138710386,0,1.2752,cheap,0.498,0,0.3226,cheap,1,20,20,0,6914.439,6914.801,2.8923
5,9500,dci_gated,9,geo,1,0.8837502027292349,0.4166666666666667,0.6900943356853522,0.9,0.7603846153846154,0.7363474434604049,1,1.0003,cheap,0.9999,0,0.331,cheap,1,48,48,0,9995.684,9996.64,4.8016
5,9500,dci_gated,10,geo,0,0.9456576974008276,1.0,0.7840557167646001,1.0,0.8072621641249093,0.9143148923218634,0,1.0004,cheap,0.9999,0,0.326,cheap,1,48,48,0,6862.094,6862.989,6.994
5,9500,dci_gated,11,geo,0,0.9439632055814009,1.0,0.8388496469938369,1.0,0.8327886710239651,0.9286790314477125,0,1.0004,cheap,0.9998,0,0.3285,cheap,1,48,48,0,4105.512,4106.488,11.6888
5,9500,dci_gated,12,geo,0,0.9558573410986753,1.0,0.8038497482401483,1.0,0.7010893246187364,0.9048976836155089,0,1.0005,cheap,0.9998,0,0.3462,cheap,1,48,48,0,2327.159,2328.165,20.6171
5,9500,dci_gated,13,review,1,0.5221199496151685,1.0,0.019817119608030676,0.525,0.6266158315177923,0.5334857860530672,1,1.0008,cheap,0.9997,0,0.3273,cheap,1,48,48,0,20544.75,20545.487,2.3363
5,9500,dci_gated,14,review,0,0.8325748143926834,1.0,0.7474272458244718,0.8,0.7091503267973857,0.8240017017826731,0,1.0008,cheap,0.9997,0,0.3463,cheap,1,48,48,0,1400.427,1400.91,34.2634
5,9500,dci_gated,15,review,0,0.8363909670864877,1.0,0.6066603142507677,0.788888888888889,0.79720406681191,0.8077881924213397,0,1.0008,cheap,0.9997,0,0.3407,cheap,1,48,48,0,940.996,941.442,50.9856
5,9500,dci_gated,16,review,0,0.8650383166325732,1.0,0.7544015883174868,0.8888888888888888,0.7848583877995643,0.8626464327693532,0,1.0008,cheap,0.9997,0,0.3033,cheap,1,48,48,0,945.525,945.976,50.7413
5,9500,dci_gated,17,review,1,0.7671808063098033,0.4166666666666667,0.5959998806009389,0.5444444444444444,0.7453846153846155,0.6150250922275531,1,1.0004,cheap,0.9998,0,0.3077,cheap,1,20,20,0,373.382,373.601,53.533
5,9500,dci_gated,18,review,0,0.7780863882762077,1.0,0.6411323994123085,0.5694444444444444,0.8558974358974359,0.7650215812250178,0,1.0004,cheap,0.9998,0,0.3452,cheap,1,20,20,0,519.353,519.572,38.4932
5,9500,dci_gated,19,review,0,0.8783576137343286,1.0,0.6140086811301926,0.9,0.8892307692307693,0.8557757550442362,0,1.0005,cheap,0.9998,0,0.3262,cheap,1,20,20,0,443.795,443.994,45.0456
5,9500,dci_gated,20,review,0,0.8968307720161979,1.0,0.6330439351654908,1.0,0.6594871794871796,0.8497395569602246,0,1.0005,cheap,0.9998,0,0.3097,cheap,1,20,20,0,504.356,504.56,39.6385
5,9500,dci_gated,21,edge,1,0.5717205324745577,1.0,0.07272648983808272,0.49090909090909096,0.7143589743589744,0.5628110954219203,1,1.0006,cheap,0.9998,0,0.308,cheap,1,20,20,0,366.047,366.349,54.5927
5,9500,dci_gated,22,edge,0,0.7825763639640568,1.0,0.7255637027775249,0.75,0.8093589743589744,0.8121606777003654,0,1.0006,cheap,0.9998,0,0.3305,cheap,1,20,20,0,381.88,382.208,52.3275
5,9500,dci_gated,23,edge,0,1.0,1.0,0.8841972082657792,1.0,0.6882051282051282,0.9300702108839252,0,1.0006,cheap,0.9998,0,0.3506,cheap,1,20,20,0,232.3,232.638,85.9705
5,9500,dci_gated,24,edge,0,0.745470912970136,1.0,0.8553358190562573,0.625,0.7621794871794872,0.7967618151307085,0,1.0007,cheap,0.9997,0,0.3305,cheap,1,20,20,0,297.77,298.048,67.1033
6,9600,dci_gated,1,edge,0,0.8242298034425207,1.0,0.4844001481663822,0.9,0.731923076923077,0.7927259420323682,0,1.0,cheap,1.0,0,0.3212,cheap,1,20,20,0,333.428,333.754,59.9243
6,9600,dci_gated,2,edge,0,0.8022150719256483,1.0,0.7858003334571927,0.8,0.8228205128205129,0.8411369115959276,0,1.0483,cheap,1.0,0,0.341,cheap,1,20,20,0,341.433,341.751,58.5222
6,9600,dci_gated,3,edge,0,0.7476204053962694,1.0,0.726108570240263,0.7,0.8770512820512821,0.8036845077048123,0,1.4597,cheap,1.0,0,0.6551,cheap,1,20,20,0,311.412,311.765,64.1509
6,9600,dci_gated,4,edge,0,0.6967047823475951,1.0,0.7569970515426727,0.6,0.6326923076923078,0.7404794520492795,0,1.4901,cheap,1.0,0,0.3068,cheap,1,20,20,0,180.097,180.44,110.8403
6,9600,dci_gated,5,geo,1,0.5402631639818029,1.0,0.03924324324445061,0.2625,0.6370512820512821,0.49097213195203315,1,1.2509,cheap,0.5105,0,0.3381,cheap,1,20,20,0,7173.708,7174.228,2.7878
6,9600,dci_gated,6,geo,0,0.7997539015386761,1.0,0.6674534376096448,0.75,0.7778205128205129,0.800102239829675,0,1.251,cheap,0.5218,0,0.331,cheap,1,20,20,0,2748.586,2748.985,7.2754
6,9600,dci_gated,7,geo,0,0.8447358553785114,1.0,0.6123609108865542,0.8333333333333333,0.7375641025641027,0.8109574280732207,0,1.2697,cheap,0.5411,0,0.3582,cheap,1,20,20,0,1685.28,1685.635,11.865
6,9600,dci_gated,8,geo,0,0.7812030903093062,1.0,0.5033492819847254,0.7166666666666667,0.7515384615384616,0.7520347315383742,0,1.2707,cheap,0.5668,0,0.2999,cheap,1,20,20,0,692.926,693.226,28.8506
6,9600,dci_gated,9,geo,1,0.9174935523182667,0.4166666666666667,0.5252732587456952,1.0,0.796923076923077,0.7372998347005006,1,1.0005,cheap,0.9998,0,0.3287,cheap,1,48,48,0,3219.194,3220.088,14.9064
6,9600,dci_gated,10,geo,0,0.8924822236199339,1.0,0.6823686629771712,0.9,0.8458242556281773,0.8664679268446444,0,1.0005,cheap,0.9998,0,0.3305,cheap,1,48,48,0,3715.538,3716.467,12.9155
6,9600,dci_gated,11,geo,0,0.8707423392257185,1.0,0.787139351892987,0.9,0.8389978213507626,0.8809631283876415,0,1.0006,cheap,0.9998,0,0.3265,cheap,1,48,48,0,6888.726,6889.621,6.967
6,9600,dci_gated,12,geo,0,0.9518264904400893,1.0,0.7875806604458119,1.0,0.7857298474945534,0.9133322318233676,0,1.0006,cheap,0.9998,0,0.3282,cheap,1,48,48,0,2661.456,2662.344,18.0292
6,9600,dci_gated,13,review,1,0.48327020957142464,1.0,0.04424246822222522,0.48333333333333334,0.6731299927378359,0.5273022116146433,1,1.001,cheap,0.9997,0,0.3215,cheap,1,48,48,0,22062.553,22063.349,2.1756
6,9600,dci_gated,14,review,0,0.898817838525643,1.0,0.8655480287904587,0.8444444444444444,0.7020697167755992,0.8720134117947312,0,1.001,cheap,0.9997,0,0.343,cheap,1,48,48,0,1044.268,1044.809,45.9414
6,9600,dci_gated,15,review,0,0.8851079969233594,1.0,0.6656370370202491,0.8444444444444444,0.7681917211328977,0.8385220536937131,0,1.001,cheap,0.9997,0,0.3255,cheap,1,48,48,0,904.074,904.539,53.0657
6,9600,dci_gated,16,review,0,0.8334403730414699,1.0,0.6411565599280551,0.7444444444444445,0.7259985475671751,0.7943800762699437,0,1.001,cheap,0.9997,0,0.3339,cheap,1,48,48,0,992.894,993.404,48.3187
6,9600,dci_gated,17,review,1,0.9558797234887949,0.4166666666666667,0.7374051091267191,1.0,0.817948717948718,0.7924765937231835,1,1.0005,cheap,0.9998,0,0.2931,cheap,1,20,20,0,535.475,535.674,37.3362
6,9600,dci_gated,18,review,0,0.8326005793274337,1.0,0.7549845717912819,0.875,0.7939743589743591,0.8532432130362686,0,1.0005,cheap,0.9998,0,0.3217,cheap,1,20,20,0,335.915,336.137,59.4995
6,9600,dci_gated,19,review,0,0.7392601227269242,1.0,0.5588060865348642,0.6444444444444444,0.5758974358974359,0.7118497522622081,0,1.0005,cheap,0.9998,0,0.2919,cheap,1,20,20,0,318.553,318.779,62.7393
6,9600,dci_gated,20,review,0,0.8224049933221989,1.0,0.6340162445106861,0.875,0.6402564102564103,0.8034429587711485,0,1.0005,cheap,0.9998,0,0.3092,cheap,1,20,20,0,306.544,306.744,65.2009
6,9600,dci_gated,21,edge,1,0.45419734258208777,1.0,0.011554551260280377,0.24545454545454548,0.7767948717948718,0.48147038575771794,1,1.0008,cheap,0.9998,0,0.2827,cheap,1,20,20,0,196.631,196.978,101.5341
6,9600,dci_gated,22,edge,0,0.7438792581930072,1.0,0.7336301291966982,0.8,0.6456410256410257,0.7895419942337453,0,1.0008,cheap,0.9998,0,0.2917,cheap,1,20,20,0,272.983,273.243,73.1949
6,9600,dci_gated,23,edge,0,0.7358033788062359,1.0,0.6837004968147629,0.8,0.703846153846154,0.7862678671414347,0,1.0008,cheap,0.9997,0,0.3309,cheap,1,20,20,0,342.17,342.489,58.396
6,9600,dci_gated,24,edge,0,0.9768721520188449,1.0,0.7375954787806139,1.0,0.7291025641025641,0.9011025183762187,0,1.0008,cheap,0.9997,0,0.298,cheap,1,20,20,0,561.759,561.995,35.5875
7,9700,dci_gated,1,edge,0,0.8104118170377956,1.0,0.7781655452093403,0.8,0.6905128205128206,0.8218129863782402,0,1.0,cheap,1.0,0,0.3334,cheap,1,20,20,0,283.697,284.098,70.3981
7,9700,dci_gated,2,edge,0,0.7964089930293148,1.0,0.5906755030697541,0.8,0.7356410256410257,0.7875835027174335,0,1.058,cheap,1.0,0,0.273,cheap,1,20,20,0,587.12,587.467,34.0445
7,9700,dci_gated,3,edge,0,0.7543515693752605,1.0,0.48127557598074955,0.7,0.7655128205128205,0.7396699306168881,0,1.1052,cheap,1.0,0,0.3227,cheap,1,20,20,0,209.053,209.332,95.5422
7,9700,dci_gated,4,edge,0,0.806470447561239,1.0,0.5335684912169671,0.8,0.7964102564102564,0.7877928485952417,0,1.1559,cheap,1.0,0,0.2964,cheap,1,20,20,0,658.945,659.216,30.339
7,9700,dci_gated,5,geo,1,0.4940941546075057,1.0,0.035464963982166364,0.3625,0.7328205128205129,0.5130396083713866,1,1.0438,cheap,1.1121,0,0.3363,cheap,1,20,20,0,6631.036,6631.547,3.0159
7,9700,dci_gated,6,geo,0,0.7944497799358726,1.0,0.6648351263590215,0.6666666666666667,0.7167948717948718,0.7724320343583366,0,1.0675,cheap,0.9454,0,0.6103,cheap,1,20,20,0,2776.732,2777.14,7.2017
7,9700,dci_gated,7,geo,0,0.794250792615972,1.0,0.6796382512479653,0.75,0.7873076923076923,0.8025865022497399,0,1.0704,cheap,1.0189,0,0.341,cheap,1,20,20,0,3431.179,3431.673,5.8281
7,9700,dci_gated,8,geo,0,0.7290263579905006,1.0,0.7151370854573854,0.5166666666666667,0.7157692307692308,0.7359827245378202,1,1.1971,cheap,0.6374,0,0.3243,cheap,1,20,20,0,952.705,953.118,20.9838
7,9700,dci_gated,9,geo,1,0.8711972998030002,0.4166666666666667,0.8382084743444871,0.875,0.7987179487179488,0.7635820454606732,1,1.0005,cheap,0.9998,0,0.324,cheap,1,48,48,0,3334.358,3335.296,14.3915
7,9700,dci_gated,10,geo,0,0.8754749309903205,1.0,0.8873530206588818,0.8166666666666667,0.827923021060276,0.8838611233717312,0,1.0005,cheap,0.9998,0,0.3232,cheap,1,48,48,0,3907.679,3908.626,12.2805
7,9700,dci_gated,11,geo,0,0.9386178677946473,1.0,0.7329197842013659,1.0,0.8256354393609296,0.9050837396930744,0,1.0006,cheap,0.9998,0,0.3234,cheap,1,48,48,0,5278.492,5279.423,9.0919
7,9700,dci_gated,12,geo,0,0.9683385552013539,1.0,0.7996992725518204,1.0,0.732171387073348,0.9118502013717048,0,1.0006,cheap,0.9998,0,0.3458,cheap,1,48,48,0,3510.908,3511.792,13.6682
7,9700,dci_gated,13,review,1,0.5061854893852287,1.0,0.04040550964591538,0.625,0.84840232389252,0.5868878228593682,1,1.0009,cheap,0.9996,0,0.3439,cheap,1,48,48,0,20899.244,20900.06,2.2966
7,9700,dci_gated,14,review,0,0.8336182848304479,1.0,0.7503395942522031,0.7444444444444445,0.7274146695715323,0.8164735793826714,0,1.0009,cheap,0.9996,0,0.3438,cheap,1,48,48,0,866.965,867.746,55.3157
7,9700,dci_gated,15,review,0,0.8451552943201531,1.0,0.7122585192786548,0.7444444444444445,0.8253812636165578,0.8264366058671417,0,1.0009,cheap,0.9996,0,0.3289,cheap,1,48,48,0,1169.424,1169.91,41.0288
7,9700,dci_gated,16,review,0,0.9567505586853058,1.0,0.8381178867135953,1.0,0.7693899782135077,0.9222197137460717,0,1.001,cheap,0.9996,0,0.3072,cheap,1,48,48,0,997.497,997.973,48.0975
7,9700,dci_gated,17,review,1,0.8020791595195979,0.4166666666666667,0.6389853905207313,0.6444444444444444,0.7517948717948719,0.6533083209754986,1,1.0005,cheap,0.9998,0,0.3024,cheap,1,20,20,0,252.046,252.255,79.2847
7,9700,dci_gated,18,review,0,0.7816361626303527,1.0,0.7570346710163475,0.6944444444444444,0.8373076923076923,0.8113010175959003,0,1.0005,cheap,0.9998,0,0.2729,cheap,1,20,20,0,337.52,337.747,59.2159
7,9700,dci_gated,19,review,0,0.7968654883871352,1.0,0.575311612653411,0.875,0.6523076923076924,0.7871248484736199,0,1.0005,cheap,0.9998,0,0.2807,cheap,1,20,20,0,578.506,578.689,34.5609
7,9700,dci_gated,20,review,0,0.751555214581672,1.0,0.4517474004628875,0.6944444444444444,0.7816666666666667,0.7343771726268843,0,1.0005,cheap,0.9998,0,0.3211,cheap,1,20,20,0,426.149,426.355,46.9093
7,9700,dci_gated,21,edge,1,0.4990906393715133,1.0,0.05385271451739193,0.24545454545454548,0.7035897435897436,0.49017257337572734,1,1.0008,cheap,0.9997,0,0.3316,cheap,1,20,20,0,394.285,394.64,50.6792
7,9700,dci_gated,22,edge,0,0.8236899985947335,1.0,0.7026620420633929,0.75,0.6467948717948718,0.7934741388305928,0,1.0008,cheap,0.9997,0,0.3073,cheap,1,20,20,0,202.069,202.38,98.8241
7,9700,dci_gated,23,edge,0,0.7172252505705743,1.0,0.5624542957990175,0.625,0.6889743589743591,0.720143325648601,0,1.0008,cheap,0.9997,0,0.3034,cheap,1,20,20,0,527.679,527.93,37.8838
7,9700,dci_gated,24,edge,0,0.7734444030101522,1.0,0.6225192758648004,0.75,0.7357692307692308,0.7782303405408828,0,1.0008,cheap,0.9997,0,0.2942,cheap,1,20,20,0,492.458,492.746,40.5889
8,9800,dci_gated,1,edge,0,0.7810394116280487,1.0,0.42059446180926674,0.8,0.6437179487179487,0.7359364375765578,0,1.0,cheap,1.0,0,0.5148,cheap,1,20,20,0,370.24,370.575,53.9701
8,9800,dci_gated,2,edge,0,0.8064627148221108,1.0,0.6815209641479509,0.8,0.6487179487179487,0.7952275638428102,0,1.0027,cheap,1.0,0,0.369,cheap,1,20,20,0,504.193,504.472,39.6454
8,9800,dci_gated,3,edge,0,0.7600647655969859,1.0,0.7008876180491559,0.7,0.9010256410256411,0.8053475611629238,0,1.4977,cheap,1.0,0,0.3174,cheap,1,20,20,0,237.58,237.924,84.0605
8,9800,dci_gated,4,edge,0,0.710329517429183,1.0,0.6263024624217899,0.6,0.675,0.7240928718416537,0,1.8163,cheap,1.0,0,0.3333,cheap,1,20,20,0,615.248,615.542,32.4917
8,9800,dci_gated,5,geo,1,0.458735677018674,1.0,0.00664311953493435,0.3125,0.6907692307692308,0.48212792777704,1,1.1038,cheap,0.8778,0,0.3317,cheap,1,20,20,0,6139.046,6139.57,3.2576
8,9800,dci_gated,6,geo,0,0.7647992603504498,1.0,0.6608204758534444,0.6166666666666667,0.5856410256410257,0.7345433974377886,0,1.133,cheap,0.7401,0,0.3612,cheap,1,20,20,0,5218.179,5218.564,3.8325
8,9800,dci_gated,7,geo,0,0.725686754829461,1.0,0.664015223870011,0.6166666666666667,0.7957692307692308,0.7569234514300853,0,1.1586,cheap,0.7101,0,0.2992,cheap,1,20,20,0,1181.063,1181.441,16.9285
8,9800,dci_gated,8,geo,0,0.8232397718809609,1.0,0.637000296464404,0.9166666666666667,0.7607692307692309,0.830658720211839,0,1.1855,cheap,0.6566,0,0.3453,cheap,1,20,20,0,1563.973,1564.344,12.7849
8,9800,dci_gated,9,geo,1,0.8272494313863823,0.4166666666666667,0.8348399954538779,0.8,0.8125641025641026,0.73899830565532,1,1.0006,cheap,0.9998,0,0.3329,cheap,1,48,48,0,4733.065,4733.964,10.1395
8,9800,dci_gated,10,geo,0,0.9411311328814607,1.0,0.793712751452351,1.0,0.780319535221496,0.9110732637940597,0,1.0007,cheap,0.9998,0,0.3135,cheap,1,48,48,0,2421.627,2422.468,19.8145
8,9800,dci_gated,11,geo,0,0.923800600000479,1.0,0.7388931868940275,1.0,0.789760348583878,0.897192839666507,0,1.0007,cheap,0.9998,0,0.344,cheap,1,48,48,0,3159.136,3160.073,15.1895
8,9800,dci_gated,12,geo,0,0.8792419386746841,1.0,0.8439721679624719,0.9,0.8359840232389253,0.8940025217470042,0,1.0007,cheap,0.9998,0,0.3291,cheap,1,48,48,0,3464.192,3465.082,13.8525
8,9800,dci_gated,13,review,1,0.4792423036215758,1.0,0.020133508525860266,0.525,0.6379811183732753,0.5245344453665572,1,1.0011,cheap,0.9997,0,0.3287,cheap,1,48,48,0,23187.992,23188.866,2.07
8,9800,dci_gated,14,review,0,0.9328084670114306,1.0,0.7226154942055774,1.0,0.6344589687726943,0.8728940609098772,0,1.0011,cheap,0.9997,0,0.345,cheap,1,48,48,0,1245.161,1245.79,38.5298
8,9800,dci_gated,15,review,0,0.9516362465749557,1.0,0.8330113101217389,1.0,0.7858750907770516,0.9223925872846445,0,1.0012,cheap,0.9997,0,0.2986,cheap,1,48,48,0,1068.12,1068.612,44.9181
8,9800,dci_gated,16,review,0,0.9341547344075578,1.0,0.672669504103242,1.0,0.8000726216412491,0.8880834776687252,0,1.0012,cheap,0.9997,0,0.3325,cheap,1,48,48,0,804.233,804.734,59.6471
8,9800,dci_gated,17,review,1,0.8644421858477301,0.4166666666666667,0.7852601643638266,0.9,0.825897435897436,0.7603805280526467,1,1.0006,cheap,0.9998,0,0.3381,cheap,1,20,20,0,354.947,355.154,56.3136
8,9800,dci_gated,18,review,0,0.8703160797784246,1.0,0.64325498663712,0.9,0.7521794871794871,0.8390569403489533,0,1.0006,cheap,0.9998,0,0.2842,cheap,1,20,20,0,454.099,454.299,44.0238
8,9800,dci_gated,19,review,0,0.7966775213346313,1.0,0.49229820289590687,0.9,0.7723076923076924,0.7934751747589931,0,1.0006,cheap,0.9998,0,0.31,cheap,1,20,20,0,350.528,350.719,57.0257
8,9800,dci_gated,20,review,0,0.6982960462154431,1.0,0.4052567674823171,0.7,0.6688461538461539,0.6959522881272472,0,1.0006,cheap,0.9998,0,0.3285,cheap,1,20,20,0,395.672,395.866,50.5221
8,9800,dci_gated,21,edge,1,0.5411671272388421,1.0,0.03701852928482363,0.4242424242424242,0.7601282051282052,0.5415632032843909,1,1.0008,cheap,0.9998,0,0.2757,cheap,1,20,20,0,372.996,373.227,53.5866
8,9800,dci_gated,22,edge,0,0.9660695034656368,1.0,0.6084503784726316,1.0,0.8171794871794873,0.8857843746378586,0,1.0008,cheap,0.9998,0,0.3197,cheap,1,20,20,0,450.706,451.006,44.3453
8,9800,dci_gated,23,edge,0,0.7404332889101914,1.0,0.6602182151803884,0.625,0.8487179487179488,0.769459657571318,0,1.0009,cheap,0.9998,0,0.2745,cheap,1,20,20,0,227.679,227.938,87.743
8,9800,dci_gated,24,edge,0,0.7885776742329912,1.0,0.786657617787394,0.75,0.8367948717948719,0.8299951728849574,0,1.0009,cheap,0.9998,0,0.2977,cheap,1,20,20,0,253.07,253.34,78.9453
9,9900,dci_gated,1,edge,0,0.7899928100942524,1.0,0.7183851949209066,0.8,0.7992307692307693,0.8210598568923598,0,1.0,cheap,1.0,0,0.5567,cheap,1,20,20,0,247.146,247.362,80.8533
9,9900,dci_gated,2,edge,0,0.8681105249887477,1.0,0.8035930635714348,0.875,0.748974358974359,0.8650923978076278,0,1.158,cheap,1.0,0,0.3605,cheap,1,20,20,0,414.257,414.55,48.2451
9,9900,dci_gated,3,edge,0,0.8418797110648528,1.0,0.8062770871341625,0.875,0.7926923076923077,0.865629191346892,0,1.1227,cheap,1.0,0,0.3348,cheap,1,20,20,0,227.855,228.134,87.6678
9,9900,dci_gated,4,edge,0,0.9719411231967315,1.0,0.7140426141281939,1.0,0.8207692307692308,0.9089091882402064,0,1.2796,cheap,1.0,0,0.307,cheap,1,20,20,0,423.251,423.515,47.2238
9,9900,dci_gated,5,geo,1,0.5256073646181891,1.0,0.03449739195665358,0.2625,0.7938461538461539,0.509878242622801,1,1.0799,cheap,0.5613,0,0.332,cheap,1,20,20,0,6755.294,6755.735,2.9604
9,9900,dci_gated,6,geo,0,0.8062765852235149,1.0,0.762426581248315,0.775,0.7206410256410257,0.8171506164016956,0,1.0897,cheap,0.5882,0,0.3452,cheap,1,20,20,0,4085.169,4085.583,4.8953
9,9900,dci_gated,7,geo,0,0.8517111821011689,1.0,0.8086748427798263,0.9,0.7292307692307692,0.864047379465873,0,1.0886,cheap,0.6013,0,0.339,cheap,1,20,20,0,2435.83,2436.242,8.2094
9,9900,dci_gated,8,geo,0,0.8155354962831711,1.0,0.6671172830718961,0.7166666666666667,0.7456410256410257,0.7924868178646591,0,1.0961,cheap,0.5648,0,0.317,cheap,1,20,20,0,2276.051,2276.429,8.7857
9,9900,dci_gated,9,geo,1,0.9374965440530234,0.4166666666666667,0.6935979418813649,1.0,0.8228205128205129,0.7798501346459391,1,1.0005,cheap,0.9998,0,0.3477,cheap,1,48,48,0,4120.802,4121.721,11.6456
9,9900,dci_gated,10,geo,0,0.9480363827559589,1.0,0.8150964078534886,1.0,0.6857298474945535,0.9028878543838704,0,1.0006,cheap,0.9998,0,0.329,cheap,1,48,48,0,5723.189,5724.079,8.3856
9,9900,dci_gated,11,geo,0,0.8665166471838115,1.0,0.7582889868508135,0.9,0.7305010893246188,0.8578621225648084,0,1.0006,cheap,0.9998,0,0.3406,cheap,1,48,48,0,2956.905,2957.836,16.2281
9,9900,dci_gated,12,geo,0,0.8410333098748367,1.0,0.6298321651677594,0.9,0.8176107480029049,0.8388663727026968,0,1.0006,cheap,0.9998,0,0.3182,cheap,1,48,48,0,4499.987,4500.816,10.6647
9,9900,dci_gated,13,review,1,0.5169170258450122,1.0,0.06588533079560532,0.625,0.6358750907770516,0.5627875862369318,1,1.0009,cheap,0.9997,0,0.3273,cheap,1,48,48,0,24291.407,24292.257,1.9759
9,9900,dci_gated,14,review,0,0.868530500519997,1.0,0.7099936638302156,0.9,0.7912490922294844,0.8578187217304651,0,1.0009,cheap,0.9997,0,0.3322,cheap,1,48,48,0,1242.056,1242.568,38.6297
9,9900,dci_gated,15,review,0,0.8593096819404304,1.0,0.6504250357190469,0.9,0.8498547567175019,0.8523906411365423,0,1.0009,cheap,0.9997,0,0.329,cheap,1,48,48,0,1370.79,1371.29,35.0035
9,9900,dci_gated,16,review,0,0.9319578314199887,1.0,0.7458197426185814,1.0,0.7494553376906319,0.8945717070323083,0,1.0009,cheap,0.9997,0,0.3281,cheap,1,48,48,0,1160.509,1160.979,41.3444
9,9900,dci_gated,17,review,1,0.818554205532121,0.4166666666666667,0.5200327112260246,0.7333333333333334,0.7923076923076924,0.657491247474389,1,1.0005,cheap,0.9998,0,0.3565,cheap,1,20,20,0,432.829,433.024,46.1868
9,9900,dci_gated,18,review,0,0.7934850183272883,1.0,0.3517034759755837,0.75,0.6712820512820513,0.7194042574692465,1,1.0005,cheap,0.9998,0,0.3016,cheap,1,20,20,0,306.465,306.678,65.215
9,9900,dci_gated,19,review,0,0.7411076662334279,1.0,0.7080633218344963,0.5444444444444444,0.8391025641025641,0.7616438544295299,0,1.0005,cheap,0.9998,0,0.2997,cheap,1,20,20,0,488.73,488.932,40.9055
9,9900,dci_gated,20,review,0,0.859270949324524,1.0,0.6622892555683528,0.7777777777777777,0.7274358974358975,0.8119465286157418,0,1.0005,cheap,0.9998,0,0.2878,cheap,1,20,20,0,498.174,498.381,40.1299
9,9900,dci_gated,21,edge,1,0.46395635566057547,1.0,0.0054558279672626275,0.14545454545454545,0.6687179487179488,0.4464788559071978,1,1.0008,cheap,0.9997,0,0.2554,cheap,1,20,20,0,106.498,106.815,187.2395
9,9900,dci_gated,22,edge,0,0.677496965455326,1.0,0.7638651510987764,0.6,0.8907692307692309,0.7757626561989714,0,1.0008,cheap,0.9997,0,0.2985,cheap,1,20,20,0,301.205,301.506,66.3337
9,9900,dci_gated,23,edge,0,0.7007276330772962,1.0,0.6508020140409831,0.6666666666666666,0.8355128205128206,0.7640025674877771,0,1.0009,cheap,0.9997,0,0.287,cheap,1,20,20,0,367.464,367.777,54.3808
9,9900,dci_gated,24,edge,0,0.7355960251316633,1.0,0.7339342133590332,0.625,0.8242307692307693,0.7793204643393379,0,1.0009,cheap,0.9997,0,0.2691,cheap,1,20,20,0,235.471,235.754,84.8344
