cand_id,stratum,policy,hit,fa
872,cross/aligned,best_axis_oracle,1,7
872,cross/aligned,every_k2,1,5
872,cross/aligned,adwin,0,0
872,cross/aligned,mcusum,1,10
872,cross/aligned,sketch1,1,10
873,cross/aligned,always_multiD,1,11
873,cross/aligned,union4_bonf,1,12
873,cross/aligned,dci_v3,1,12
873,cross/aligned,dci_v3_a8,1,12
873,cross/aligned,best_axis_oracle,1,6
873,cross/aligned,every_k2,1,5
873,cross/aligned,adwin,0,0
873,cross/aligned,mcusum,1,9
873,cross/aligned,sketch1,1,8
874,cross/aligned,always_multiD,1,11
874,cross/aligned,union4_bonf,1,11
874,cross/aligned,dci_v3,1,11
874,cross/aligned,dci_v3_a8,1,11
874,cross/aligned,best_axis_oracle,1,5
874,cross/aligned,every_k2,1,5
874,cross/aligned,adwin,0,0
874,cross/aligned,mcusum,1,7
874,cross/aligned,sketch1,1,4
875,cross/aligned,always_multiD,1,11
875,cross/aligned,union4_bonf,1,11
875,cross/aligned,dci_v3,1,11
875,cross/aligned,dci_v3_a8,1,11
875,cross/aligned,best_axis_oracle,1,10
875,cross/aligned,every_k2,0,6
875,cross/aligned,adwin,0,0
875,cross/aligned,mcusum,1,10
875,cross/aligned,sketch1,1,5
876,cross/aligned,always_multiD,1,11
876,cross/aligned,union4_bonf,1,11
876,cross/aligned,dci_v3,1,11
876,cross/aligned,dci_v3_a8,1,11
876,cross/aligned,best_axis_oracle,1,6
876,cross/aligned,every_k2,1,5
876,cross/aligned,adwin,0,0
876,cross/aligned,mcusum,1,7
876,cross/aligned,sketch1,0,3
877,cross/aligned,always_multiD,1,11
877,cross/aligned,union4_bonf,1,11
877,cross/aligned,dci_v3,1,11
877,cross/aligned,dci_v3_a8,1,11
877,cross/aligned,best_axis_oracle,1,0
877,cross/aligned,every_k2,1,5
877,cross/aligned,adwin,0,0
877,cross/aligned,mcusum,1,6
877,cross/aligned,sketch1,1,1
878,cross/aligned,always_multiD,1,11
878,cross/aligned,union4_bonf,1,11
878,cross/aligned,dci_v3,1,11
878,cross/aligned,dci_v3_a8,1,11
878,cross/aligned,best_axis_oracle,1,9
878,cross/aligned,every_k2,0,6
878,cross/aligned,adwin,0,0
878,cross/aligned,mcusum,1,11
878,cross/aligned,sketch1,1,7
879,cross/aligned,always_multiD,1,11
879,cross/aligned,union4_bonf,1,12
879,cross/aligned,dci_v3,1,12
879,cross/aligned,dci_v3_a8,1,12
879,cross/aligned,best_axis_oracle,1,1
879,cross/aligned,every_k2,1,5
879,cross/aligned,adwin,0,0
879,cross/aligned,mcusum,1,11
879,cross/aligned,sketch1,1,12
880,cross/aligned,always_multiD,1,10
880,cross/aligned,union4_bonf,1,10
880,cross/aligned,dci_v3,1,10
880,cross/aligned,dci_v3_a8,1,10
880,cross/aligned,best_axis_oracle,1,3
880,cross/aligned,every_k2,0,6
880,cross/aligned,adwin,0,0
880,cross/aligned,mcusum,1,2
880,cross/aligned,sketch1,0,8
881,cross/aligned,always_multiD,1,10
881,cross/aligned,union4_bonf,1,10
881,cross/aligned,dci_v3,1,10
881,cross/aligned,dci_v3_a8,1,10
881,cross/aligned,best_axis_oracle,1,4
881,cross/aligned,every_k2,0,5
881,cross/aligned,adwin,0,0
881,cross/aligned,mcusum,1,2
881,cross/aligned,sketch1,0,9
882,cross/aligned,always_multiD,1,11
882,cross/aligned,union4_bonf,1,11
882,cross/aligned,dci_v3,1,11
882,cross/aligned,dci_v3_a8,1,11
882,cross/aligned,best_axis_oracle,1,8
882,cross/aligned,every_k2,1,5
882,cross/aligned,adwin,0,0
882,cross/aligned,mcusum,1,7
882,cross/aligned,sketch1,0,11
883,cross/aligned,always_multiD,1,11
883,cross/aligned,union4_bonf,1,11
883,cross/aligned,dci_v3,1,11
883,cross/aligned,dci_v3_a8,1,11
883,cross/aligned,best_axis_oracle,1,5
883,cross/aligned,every_k2,1,5
883,cross/aligned,adwin,0,0
883,cross/aligned,mcusum,1,5
883,cross/aligned,sketch1,1,9
884,cross/aligned,always_multiD,1,11
884,cross/aligned,union4_bonf,1,12
884,cross/aligned,dci_v3,1,12
884,cross/aligned,dci_v3_a8,1,12
884,cross/aligned,best_axis_oracle,1,4
884,cross/aligned,every_k2,1,5
884,cross/aligned,adwin,0,0
884,cross/aligned,mcusum,1,9
884,cross/aligned,sketch1,1,9
885,cross/aligned,always_multiD,1,11
885,cross/aligned,union4_bonf,1,11
885,cross/aligned,dci_v3,1,11
885,cross/aligned,dci_v3_a8,1,11
885,cross/aligned,best_axis_oracle,1,7
885,cross/aligned,every_k2,0,6
885,cross/aligned,adwin,0,0
885,cross/aligned,mcusum,1,9
885,cross/aligned,sketch1,1,8
886,cross/aligned,always_multiD,1,11
886,cross/aligned,union4_bonf,1,11
886,cross/aligned,dci_v3,1,11
886,cross/aligned,dci_v3_a8,1,11
886,cross/aligned,best_axis_oracle,1,6
886,cross/aligned,every_k2,0,6
886,cross/aligned,adwin,0,0
886,cross/aligned,mcusum,1,11
886,cross/aligned,sketch1,1,11
887,cross/aligned,always_multiD,1,11
887,cross/aligned,union4_bonf,1,11
887,cross/aligned,dci_v3,1,11
887,cross/aligned,dci_v3_a8,1,11
887,cross/aligned,best_axis_oracle,1,7
887,cross/aligned,every_k2,1,5
887,cross/aligned,adwin,0,0
887,cross/aligned,mcusum,1,9
887,cross/aligned,sketch1,1,8
888,cross/aligned,always_multiD,1,11
888,cross/aligned,union4_bonf,1,11
888,cross/aligned,dci_v3,1,11
888,cross/aligned,dci_v3_a8,1,11
888,cross/aligned,best_axis_oracle,1,6
888,cross/aligned,every_k2,0,6
888,cross/aligned,adwin,0,0
888,cross/aligned,mcusum,1,6
888,cross/aligned,sketch1,0,8
889,cross/aligned,always_multiD,1,11
889,cross/aligned,union4_bonf,1,11
889,cross/aligned,dci_v3,1,11
889,cross/aligned,dci_v3_a8,1,11
889,cross/aligned,best_axis_oracle,1,1
889,cross/aligned,every_k2,0,6
889,cross/aligned,adwin,0,0
889,cross/aligned,mcusum,1,7
889,cross/aligned,sketch1,1,10
890,cross/aligned,always_multiD,1,11
890,cross/aligned,union4_bonf,1,12
890,cross/aligned,dci_v3,1,12
890,cross/aligned,dci_v3_a8,1,12
890,cross/aligned,best_axis_oracle,1,8
890,cross/aligned,every_k2,1,5
890,cross/aligned,adwin,0,0
890,cross/aligned,mcusum,1,11
890,cross/aligned,sketch1,1,9
891,cross/aligned,always_multiD,1,10
891,cross/aligned,union4_bonf,1,11
891,cross/aligned,dci_v3,1,11
891,cross/aligned,dci_v3_a8,1,11
891,cross/aligned,best_axis_oracle,1,6
891,cross/aligned,every_k2,0,5
891,cross/aligned,adwin,0,0
891,cross/aligned,mcusum,1,8
891,cross/aligned,sketch1,1,6
892,cross/aligned,always_multiD,1,11
892,cross/aligned,union4_bonf,1,12
892,cross/aligned,dci_v3,1,12
892,cross/aligned,dci_v3_a8,1,12
892,cross/aligned,best_axis_oracle,1,6
892,cross/aligned,every_k2,1,5
892,cross/aligned,adwin,0,0
892,cross/aligned,mcusum,1,7
892,cross/aligned,sketch1,1,9
893,cross/aligned,always_multiD,1,11
893,cross/aligned,union4_bonf,1,11
893,cross/aligned,dci_v3,1,11
893,cross/aligned,dci_v3_a8,1,11
893,cross/aligned,best_axis_oracle,1,7
893,cross/aligned,every_k2,0,6
893,cross/aligned,adwin,0,0
893,cross/aligned,mcusum,1,6
893,cross/aligned,sketch1,1,8
894,cross/aligned,always_multiD,1,11
894,cross/aligned,union4_bonf,1,11
894,cross/aligned,dci_v3,1,11
894,cross/aligned,dci_v3_a8,1,11
894,cross/aligned,best_axis_oracle,1,7
894,cross/aligned,every_k2,1,5
894,cross/aligned,adwin,0,0
894,cross/aligned,mcusum,1,5
894,cross/aligned,sketch1,1,8
895,cross/aligned,always_multiD,1,8
895,cross/aligned,union4_bonf,1,8
895,cross/aligned,dci_v3,1,8
895,cross/aligned,dci_v3_a8,1,8
895,cross/aligned,best_axis_oracle,1,6
895,cross/aligned,every_k2,1,4
895,cross/aligned,adwin,0,0
895,cross/aligned,mcusum,1,5
895,cross/aligned,sketch1,1,8
896,cross/aligned,always_multiD,1,9
896,cross/aligned,union4_bonf,1,9
896,cross/aligned,dci_v3,1,9
896,cross/aligned,dci_v3_a8,1,9
896,cross/aligned,best_axis_oracle,1,2
896,cross/aligned,every_k2,0,5
896,cross/aligned,adwin,0,0
896,cross/aligned,mcusum,1,3
896,cross/aligned,sketch1,0,6
897,cross/aligned,always_multiD,1,9
897,cross/aligned,union4_bonf,1,10
897,cross/aligned,dci_v3,1,10
897,cross/aligned,dci_v3_a8,1,10
897,cross/aligned,best_axis_oracle,1,5
897,cross/aligned,every_k2,1,4
897,cross/aligned,adwin,0,0
897,cross/aligned,mcusum,1,8
897,cross/aligned,sketch1,1,6
898,cross/aligned,always_multiD,1,10
898,cross/aligned,union4_bonf,1,11
898,cross/aligned,dci_v3,1,11
898,cross/aligned,dci_v3_a8,1,11
898,cross/aligned,best_axis_oracle,1,6
898,cross/aligned,every_k2,1,5
898,cross/aligned,adwin,0,0
898,cross/aligned,mcusum,1,8
898,cross/aligned,sketch1,1,6
899,cross/aligned,always_multiD,1,11
899,cross/aligned,union4_bonf,1,12
899,cross/aligned,dci_v3,1,12
899,cross/aligned,dci_v3_a8,1,11
899,cross/aligned,best_axis_oracle,1,5
899,cross/aligned,every_k2,0,6
899,cross/aligned,adwin,0,0
899,cross/aligned,mcusum,1,5
899,cross/aligned,sketch1,1,7
900,cross/aligned,always_multiD,1,11
900,cross/aligned,union4_bonf,1,12
900,cross/aligned,dci_v3,1,12
900,cross/aligned,dci_v3_a8,1,12
900,cross/aligned,best_axis_oracle,1,7
900,cross/aligned,every_k2,0,6
900,cross/aligned,adwin,0,0
900,cross/aligned,mcusum,1,8
900,cross/aligned,sketch1,1,7
901,cross/aligned,always_multiD,1,9
901,cross/aligned,union4_bonf,1,10
901,cross/aligned,dci_v3,1,10
901,cross/aligned,dci_v3_a8,1,10
901,cross/aligned,best_axis_oracle,1,5
901,cross/aligned,every_k2,0,5
901,cross/aligned,adwin,0,0
901,cross/aligned,mcusum,1,8
901,cross/aligned,sketch1,1,6
902,cross/aligned,always_multiD,1,11
902,cross/aligned,union4_bonf,1,11
902,cross/aligned,dci_v3,1,11
902,cross/aligned,dci_v3_a8,1,11
902,cross/aligned,best_axis_oracle,1,3
902,cross/aligned,every_k2,0,6
902,cross/aligned,adwin,0,0
902,cross/aligned,mcusum,1,11
902,cross/aligned,sketch1,1,7
903,cross/aligned,always_multiD,1,11
903,cross/aligned,union4_bonf,1,12
903,cross/aligned,dci_v3,1,12
903,cross/aligned,dci_v3_a8,1,12
903,cross/aligned,best_axis_oracle,1,10
903,cross/aligned,every_k2,0,6
903,cross/aligned,adwin,0,0
903,cross/aligned,mcusum,1,7
903,cross/aligned,sketch1,1,12
904,cross/aligned,always_multiD,1,11
904,cross/aligned,union4_bonf,1,11
904,cross/aligned,dci_v3,1,11
904,cross/aligned,dci_v3_a8,1,11
904,cross/aligned,best_axis_oracle,1,9
904,cross/aligned,every_k2,1,5
904,cross/aligned,adwin,0,0
904,cross/aligned,mcusum,1,6
904,cross/aligned,sketch1,1,7
905,cross/aligned,always_multiD,1,11
905,cross/aligned,union4_bonf,1,11
905,cross/aligned,dci_v3,1,11
905,cross/aligned,dci_v3_a8,1,11
905,cross/aligned,best_axis_oracle,1,9
905,cross/aligned,every_k2,0,6
905,cross/aligned,adwin,0,0
905,cross/aligned,mcusum,1,7
905,cross/aligned,sketch1,1,11
906,cross/aligned,always_multiD,1,11
906,cross/aligned,union4_bonf,1,10
906,cross/aligned,dci_v3,1,10
906,cross/aligned,dci_v3_a8,1,10
906,cross/aligned,best_axis_oracle,1,9
906,cross/aligned,every_k2,1,5
906,cross/aligned,adwin,0,0
906,cross/aligned,mcusum,1,5
906,cross/aligned,sketch1,0,8
907,cross/aligned,always_multiD,1,10
907,cross/aligned,union4_bonf,1,12
907,cross/aligned,dci_v3,1,12
907,cross/aligned,dci_v3_a8,1,12
907,cross/aligned,best_axis_oracle,1,10
907,cross/aligned,every_k2,0,6
907,cross/aligned,adwin,0,0
907,cross/aligned,mcusum,1,6
907,cross/aligned,sketch1,1,9
908,cross/aligned,always_multiD,1,11
908,cross/aligned,union4_bonf,1,11
908,cross/aligned,dci_v3,1,11
908,cross/aligned,dci_v3_a8,1,11
908,cross/aligned,best_axis_oracle,1,9
908,cross/aligned,every_k2,0,6
908,cross/aligned,adwin,0,0
908,cross/aligned,mcusum,1,2
908,cross/aligned,sketch1,0,8
909,cross/aligned,always_multiD,1,11
909,cross/aligned,union4_bonf,1,12
909,cross/aligned,dci_v3,1,12
909,cross/aligned,dci_v3_a8,1,11
909,cross/aligned,best_axis_oracle,1,2
909,cross/aligned,every_k2,0,6
909,cross/aligned,adwin,0,0
909,cross/aligned,mcusum,1,11
909,cross/aligned,sketch1,1,11
910,cross/aligned,always_multiD,1,11
910,cross/aligned,union4_bonf,1,12
910,cross/aligned,dci_v3,1,12
910,cross/aligned,dci_v3_a8,1,12
910,cross/aligned,best_axis_oracle,1,10
910,cross/aligned,every_k2,0,6
910,cross/aligned,adwin,0,0
910,cross/aligned,mcusum,1,6
910,cross/aligned,sketch1,1,8
911,cross/aligned,always_multiD,1,10
911,cross/aligned,union4_bonf,1,12
911,cross/aligned,dci_v3,1,12
911,cross/aligned,dci_v3_a8,1,12
911,cross/aligned,best_axis_oracle,1,10
911,cross/aligned,every_k2,0,6
911,cross/aligned,adwin,0,0
911,cross/aligned,mcusum,1,6
911,cross/aligned,sketch1,1,9
912,cross/aligned,always_multiD,1,11
912,cross/aligned,union4_bonf,1,11
912,cross/aligned,dci_v3,1,11
912,cross/aligned,dci_v3_a8,1,11
912,cross/aligned,best_axis_oracle,1,11
912,cross/aligned,every_k2,1,5
912,cross/aligned,adwin,0,0
912,cross/aligned,mcusum,1,8
912,cross/aligned,sketch1,1,9
913,cross/aligned,always_multiD,1,11
913,cross/aligned,union4_bonf,1,12
913,cross/aligned,dci_v3,1,12
913,cross/aligned,dci_v3_a8,1,12
913,cross/aligned,best_axis_oracle,1,11
913,cross/aligned,every_k2,0,6
913,cross/aligned,adwin,0,0
913,cross/aligned,mcusum,1,11
913,cross/aligned,sketch1,1,12
914,cross/aligned,always_multiD,1,11
914,cross/aligned,union4_bonf,1,11
914,cross/aligned,dci_v3,1,11
914,cross/aligned,dci_v3_a8,1,11
914,cross/aligned,best_axis_oracle,1,11
914,cross/aligned,every_k2,0,6
914,cross/aligned,adwin,0,0
914,cross/aligned,mcusum,1,11
914,cross/aligned,sketch1,1,11
915,cross/aligned,always_multiD,1,11
915,cross/aligned,union4_bonf,1,12
915,cross/aligned,dci_v3,1,12
915,cross/aligned,dci_v3_a8,1,12
915,cross/aligned,best_axis_oracle,1,1
915,cross/aligned,every_k2,0,6
915,cross/aligned,adwin,0,0
915,cross/aligned,mcusum,1,11
915,cross/aligned,sketch1,1,12
916,cross/aligned,always_multiD,1,11
916,cross/aligned,union4_bonf,1,11
916,cross/aligned,dci_v3,1,11
916,cross/aligned,dci_v3_a8,1,11
916,cross/aligned,best_axis_oracle,1,11
916,cross/aligned,every_k2,0,6
916,cross/aligned,adwin,0,0
916,cross/aligned,mcusum,1,11
916,cross/aligned,sketch1,1,11
917,cross/aligned,always_multiD,1,11
917,cross/aligned,union4_bonf,1,12
917,cross/aligned,dci_v3,1,12
917,cross/aligned,dci_v3_a8,1,12
917,cross/aligned,best_axis_oracle,1,10
917,cross/aligned,every_k2,1,5
917,cross/aligned,adwin,0,0
917,cross/aligned,mcusum,1,11
917,cross/aligned,sketch1,1,12
918,cross/aligned,always_multiD,1,11
918,cross/aligned,union4_bonf,1,12
918,cross/aligned,dci_v3,1,12
918,cross/aligned,dci_v3_a8,1,12
918,cross/aligned,best_axis_oracle,1,1
918,cross/aligned,every_k2,0,6
918,cross/aligned,adwin,0,0
918,cross/aligned,mcusum,1,11
918,cross/aligned,sketch1,1,12
919,cross/aligned,always_multiD,1,11
919,cross/aligned,union4_bonf,1,12
919,cross/aligned,dci_v3,1,12
919,cross/aligned,dci_v3_a8,1,12
919,cross/aligned,best_axis_oracle,1,11
919,cross/aligned,every_k2,0,6
919,cross/aligned,adwin,0,0
919,cross/aligned,mcusum,1,11
919,cross/aligned,sketch1,1,12
920,cross/aligned,always_multiD,1,11
920,cross/aligned,union4_bonf,1,12
920,cross/aligned,dci_v3,1,12
920,cross/aligned,dci_v3_a8,1,12
920,cross/aligned,best_axis_oracle,1,10
920,cross/aligned,every_k2,0,6
920,cross/aligned,adwin,0,0
920,cross/aligned,mcusum,1,11
920,cross/aligned,sketch1,1,12
921,cross/aligned,always_multiD,1,11
921,cross/aligned,union4_bonf,1,11
921,cross/aligned,dci_v3,1,11
921,cross/aligned,dci_v3_a8,1,11
921,cross/aligned,best_axis_oracle,1,9
921,cross/aligned,every_k2,1,5
921,cross/aligned,adwin,0,0
921,cross/aligned,mcusum,1,11
921,cross/aligned,sketch1,1,11
922,cross/aligned,always_multiD,1,11
922,cross/aligned,union4_bonf,1,12
922,cross/aligned,dci_v3,1,12
922,cross/aligned,dci_v3_a8,1,12
922,cross/aligned,best_axis_oracle,1,11
922,cross/aligned,every_k2,1,5
922,cross/aligned,adwin,0,0
922,cross/aligned,mcusum,1,11
922,cross/aligned,sketch1,1,12
923,cross/aligned,always_multiD,1,11
923,cross/aligned,union4_bonf,1,11
923,cross/aligned,dci_v3,1,11
923,cross/aligned,dci_v3_a8,1,11
923,cross/aligned,best_axis_oracle,1,9
923,cross/aligned,every_k2,1,5
923,cross/aligned,adwin,0,0
923,cross/aligned,mcusum,1,11
923,cross/aligned,sketch1,1,11
924,cross/aligned,always_multiD,1,11
924,cross/aligned,union4_bonf,1,11
924,cross/aligned,dci_v3,1,11
924,cross/aligned,dci_v3_a8,1,11
924,cross/aligned,best_axis_oracle,1,9
924,cross/aligned,every_k2,0,6
924,cross/aligned,adwin,0,0
924,cross/aligned,mcusum,1,3
924,cross/aligned,sketch1,1,10
925,cross/aligned,always_multiD,1,11
925,cross/aligned,union4_bonf,1,11
925,cross/aligned,dci_v3,1,11
925,cross/aligned,dci_v3_a8,1,11
925,cross/aligned,best_axis_oracle,1,10
925,cross/aligned,every_k2,1,5
925,cross/aligned,adwin,0,0
925,cross/aligned,mcusum,1,8
925,cross/aligned,sketch1,1,11
926,cross/aligned,always_multiD,1,11
926,cross/aligned,union4_bonf,1,11
926,cross/aligned,dci_v3,1,11
926,cross/aligned,dci_v3_a8,1,11
926,cross/aligned,best_axis_oracle,1,9
926,cross/aligned,every_k2,0,6
926,cross/aligned,adwin,0,0
926,cross/aligned,mcusum,1,3
926,cross/aligned,sketch1,1,10
927,cross/aligned,always_multiD,1,11
927,cross/aligned,union4_bonf,1,11
927,cross/aligned,dci_v3,1,11
927,cross/aligned,dci_v3_a8,1,11
927,cross/aligned,best_axis_oracle,1,10
927,cross/aligned,every_k2,1,5
927,cross/aligned,adwin,0,0
927,cross/aligned,mcusum,1,6
927,cross/aligned,sketch1,1,10
928,cross/aligned,always_multiD,1,11
928,cross/aligned,union4_bonf,1,11
928,cross/aligned,dci_v3,1,11
928,cross/aligned,dci_v3_a8,1,11
928,cross/aligned,best_axis_oracle,1,10
928,cross/aligned,every_k2,0,6
928,cross/aligned,adwin,0,0
928,cross/aligned,mcusum,1,8
928,cross/aligned,sketch1,1,11
929,cross/aligned,always_multiD,1,11
929,cross/aligned,union4_bonf,1,11
929,cross/aligned,dci_v3,1,11
929,cross/aligned,dci_v3_a8,1,11
929,cross/aligned,best_axis_oracle,1,9
929,cross/aligned,every_k2,1,5
929,cross/aligned,adwin,0,0
929,cross/aligned,mcusum,1,3
929,cross/aligned,sketch1,1,10
930,cross/aligned,always_multiD,1,11
930,cross/aligned,union4_bonf,1,11
930,cross/aligned,dci_v3,1,11
930,cross/aligned,dci_v3_a8,1,11
930,cross/aligned,best_axis_oracle,1,11
930,cross/aligned,every_k2,1,5
930,cross/aligned,adwin,0,0
930,cross/aligned,mcusum,1,6
930,cross/aligned,sketch1,1,10
931,cross/aligned,always_multiD,1,11
931,cross/aligned,union4_bonf,1,11
931,cross/aligned,dci_v3,1,11
931,cross/aligned,dci_v3_a8,1,11
931,cross/aligned,best_axis_oracle,1,11
931,cross/aligned,every_k2,1,5
931,cross/aligned,adwin,0,0
931,cross/aligned,mcusum,1,7
931,cross/aligned,sketch1,1,11
932,cross/aligned,always_multiD,1,11
932,cross/aligned,union4_bonf,1,11
932,cross/aligned,dci_v3,1,11
932,cross/aligned,dci_v3_a8,1,11
932,cross/aligned,best_axis_oracle,1,10
932,cross/aligned,every_k2,1,5
932,cross/aligned,adwin,0,0
932,cross/aligned,mcusum,1,8
932,cross/aligned,sketch1,1,11
933,cross/aligned,always_multiD,1,11
933,cross/aligned,union4_bonf,1,11
933,cross/aligned,dci_v3,1,11
933,cross/aligned,dci_v3_a8,1,11
933,cross/aligned,best_axis_oracle,1,9
933,cross/aligned,every_k2,0,6
933,cross/aligned,adwin,0,0
933,cross/aligned,mcusum,1,3
933,cross/aligned,sketch1,1,10
934,cross/aligned,always_multiD,1,11
934,cross/aligned,union4_bonf,1,11
934,cross/aligned,dci_v3,1,11
934,cross/aligned,dci_v3_a8,1,11
934,cross/aligned,best_axis_oracle,1,10
934,cross/aligned,every_k2,0,6
934,cross/aligned,adwin,0,0
934,cross/aligned,mcusum,1,6
934,cross/aligned,sketch1,1,10
935,cross/aligned,always_multiD,1,8
935,cross/aligned,union4_bonf,1,11
935,cross/aligned,dci_v3,1,11
935,cross/aligned,dci_v3_a8,1,10
935,cross/aligned,best_axis_oracle,1,2
935,cross/aligned,every_k2,1,3
935,cross/aligned,adwin,0,0
935,cross/aligned,mcusum,1,0
935,cross/aligned,sketch1,0,0
936,cross/aligned,always_multiD,1,11
936,cross/aligned,union4_bonf,1,12
936,cross/aligned,dci_v3,1,12
936,cross/aligned,dci_v3_a8,1,12
936,cross/aligned,best_axis_oracle,1,3
936,cross/aligned,every_k2,1,5
936,cross/aligned,adwin,0,0
936,cross/aligned,mcusum,1,1
936,cross/aligned,sketch1,1,2
937,cross/aligned,always_multiD,1,6
937,cross/aligned,union4_bonf,1,11
937,cross/aligned,dci_v3,1,11
937,cross/aligned,dci_v3_a8,1,10
937,cross/aligned,best_axis_oracle,1,2
937,cross/aligned,every_k2,1,2
937,cross/aligned,adwin,0,0
937,cross/aligned,mcusum,1,1
937,cross/aligned,sketch1,0,0
938,cross/aligned,always_multiD,1,11
938,cross/aligned,union4_bonf,1,12
938,cross/aligned,dci_v3,1,12
938,cross/aligned,dci_v3_a8,1,12
938,cross/aligned,best_axis_oracle,1,2
938,cross/aligned,every_k2,1,5
938,cross/aligned,adwin,0,0
938,cross/aligned,mcusum,1,1
938,cross/aligned,sketch1,1,1
939,cross/aligned,always_multiD,1,6
939,cross/aligned,union4_bonf,1,11
939,cross/aligned,dci_v3,1,11
939,cross/aligned,dci_v3_a8,1,10
939,cross/aligned,best_axis_oracle,1,2
939,cross/aligned,every_k2,0,4
939,cross/aligned,adwin,0,0
939,cross/aligned,mcusum,1,1
939,cross/aligned,sketch1,0,0
940,cross/aligned,always_multiD,1,6
940,cross/aligned,union4_bonf,1,11
940,cross/aligned,dci_v3,1,11
940,cross/aligned,dci_v3_a8,1,9
940,cross/aligned,best_axis_oracle,1,2
940,cross/aligned,every_k2,0,4
940,cross/aligned,adwin,0,0
940,cross/aligned,mcusum,1,1
940,cross/aligned,sketch1,0,0
941,cross/aligned,always_multiD,1,11
941,cross/aligned,union4_bonf,1,11
941,cross/aligned,dci_v3,1,11
941,cross/aligned,dci_v3_a8,1,11
941,cross/aligned,best_axis_oracle,1,2
941,cross/aligned,every_k2,1,5
941,cross/aligned,adwin,0,0
941,cross/aligned,mcusum,1,1
941,cross/aligned,sketch1,0,1
942,cross/aligned,always_multiD,1,8
942,cross/aligned,union4_bonf,1,11
942,cross/aligned,dci_v3,1,11
942,cross/aligned,dci_v3_a8,1,10
942,cross/aligned,best_axis_oracle,1,2
942,cross/aligned,every_k2,1,3
942,cross/aligned,adwin,0,0
942,cross/aligned,mcusum,1,0
942,cross/aligned,sketch1,0,0
943,cross/aligned,always_multiD,1,11
943,cross/aligned,union4_bonf,1,11
943,cross/aligned,dci_v3,1,11
943,cross/aligned,dci_v3_a8,1,11
943,cross/aligned,best_axis_oracle,1,1
943,cross/aligned,every_k2,0,6
943,cross/aligned,adwin,0,0
943,cross/aligned,mcusum,1,1
943,cross/aligned,sketch1,0,0
944,cross/aligned,always_multiD,1,11
944,cross/aligned,union4_bonf,1,12
944,cross/aligned,dci_v3,1,12
944,cross/aligned,dci_v3_a8,1,12
944,cross/aligned,best_axis_oracle,1,3
944,cross/aligned,every_k2,0,6
944,cross/aligned,adwin,0,0
944,cross/aligned,mcusum,1,2
944,cross/aligned,sketch1,1,3
945,cross/aligned,always_multiD,1,11
945,cross/aligned,union4_bonf,1,11
945,cross/aligned,dci_v3,1,11
945,cross/aligned,dci_v3_a8,1,11
945,cross/aligned,best_axis_oracle,1,5
945,cross/aligned,every_k2,1,5
945,cross/aligned,adwin,0,0
945,cross/aligned,mcusum,1,1
945,cross/aligned,sketch1,1,5
946,cross/aligned,always_multiD,1,8
946,cross/aligned,union4_bonf,1,9
946,cross/aligned,dci_v3,1,9
946,cross/aligned,dci_v3_a8,1,8
946,cross/aligned,best_axis_oracle,1,2
946,cross/aligned,every_k2,1,3
946,cross/aligned,adwin,0,0
946,cross/aligned,mcusum,1,1
946,cross/aligned,sketch1,1,2
947,cross/aligned,always_multiD,1,8
947,cross/aligned,union4_bonf,1,8
947,cross/aligned,dci_v3,1,8
947,cross/aligned,dci_v3_a8,1,8
947,cross/aligned,best_axis_oracle,1,0
947,cross/aligned,every_k2,1,3
947,cross/aligned,adwin,0,0
947,cross/aligned,mcusum,1,1
947,cross/aligned,sketch1,0,0
948,cross/aligned,always_multiD,1,4
948,cross/aligned,union4_bonf,1,6
948,cross/aligned,dci_v3,1,6
948,cross/aligned,dci_v3_a8,1,6
948,cross/aligned,best_axis_oracle,1,0
948,cross/aligned,every_k2,0,2
948,cross/aligned,adwin,0,0
948,cross/aligned,mcusum,1,0
948,cross/aligned,sketch1,0,0
949,cross/aligned,always_multiD,1,8
949,cross/aligned,union4_bonf,1,9
949,cross/aligned,dci_v3,1,9
949,cross/aligned,dci_v3_a8,1,9
949,cross/aligned,best_axis_oracle,1,3
949,cross/aligned,every_k2,0,5
949,cross/aligned,adwin,0,0
949,cross/aligned,mcusum,1,2
949,cross/aligned,sketch1,1,0
950,cross/aligned,always_multiD,1,8
950,cross/aligned,union4_bonf,1,9
950,cross/aligned,dci_v3,1,9
950,cross/aligned,dci_v3_a8,1,9
950,cross/aligned,best_axis_oracle,1,3
950,cross/aligned,every_k2,1,3
950,cross/aligned,adwin,0,0
950,cross/aligned,mcusum,1,2
950,cross/aligned,sketch1,1,0
951,cross/aligned,always_multiD,1,8
951,cross/aligned,union4_bonf,1,9
951,cross/aligned,dci_v3,1,9
951,cross/aligned,dci_v3_a8,1,9
951,cross/aligned,best_axis_oracle,1,2
951,cross/aligned,every_k2,1,3
951,cross/aligned,adwin,0,0
951,cross/aligned,mcusum,1,1
951,cross/aligned,sketch1,1,2
952,cross/aligned,always_multiD,1,7
952,cross/aligned,union4_bonf,1,9
952,cross/aligned,dci_v3,1,9
952,cross/aligned,dci_v3_a8,1,9
952,cross/aligned,best_axis_oracle,1,3
952,cross/aligned,every_k2,1,3
952,cross/aligned,adwin,0,0
952,cross/aligned,mcusum,1,2
952,cross/aligned,sketch1,1,2
953,cross/aligned,always_multiD,1,9
953,cross/aligned,union4_bonf,1,9
