id,arm,cluster_a,start_a,cluster_b,start_b,R_at_onset,DCI_at_onset,minR_onset_p2,esc_windows,b_SR,b_SV,b_ST,b_SA,b_SP
262,cross,31,8065,100,20065,0.8413,1.3739,0.6445,0,0.167,1.0,0.0,0.0,0.6061
263,cross,31,6065,100,20065,0.7583,2.046,0.6595,0,0.3155,1.0,0.0,0.0,0.7924
264,cross,31,5065,77,1065,1.0,1.8123,0.8163,0,0.3321,1.0,0.0,0.0,0.6798
265,cross,31,4065,77,6065,1.0,1.4781,0.8456,0,0.252,1.0,0.0,0.0,0.8093
266,cross,31,2065,77,6065,0.6767,2.1721,0.4937,0,0.3183,1.0,0.0,0.0,0.8112
267,cross,31,3065,77,1065,1.0,1.6488,0.8466,0,0.2648,1.0,0.0,0.0,0.7182
268,cross,31,3065,77,5065,1.0,1.6351,0.7565,0,0.2557,1.0,0.0,0.0,0.7673
269,cross,31,4065,77,65,1.0,1.4282,0.98,1,0.1513,1.0,0.0,0.0,0.854
270,cross,31,7065,77,3065,1.0,1.3137,1.0,0,0.338,1.0,0.0,0.0,0.6233
271,cross,31,2065,77,2065,0.5974,1.9378,0.4662,0,0.1658,1.0,0.0,0.0,0.7867
272,cross,31,4065,77,1065,1.0,1.4738,0.9141,0,0.2436,1.0,0.0,0.0,0.7113
273,cross,31,4065,77,1065,1.0,1.4738,0.9141,0,0.2436,1.0,0.0,0.0,0.7113
274,cross,31,2065,77,4065,0.6766,2.165,0.4353,0,0.3118,1.0,0.0,0.0,0.6368
275,cross,31,1065,178,3065,0.811,1.4472,0.6996,0,0.1579,1.0,0.0,0.0,0.6
276,cross,31,7065,178,65,1.0,1.2798,1.0,0,0.279,1.0,0.0,0.0,0.6603
277,cross,31,3065,178,65,1.0,1.5838,1.0,0,0.2207,1.0,0.0,0.0,0.7771
278,cross,31,3065,178,5065,1.0,1.5131,1.0,0,0.1688,1.0,0.0,0.0,0.7192
279,cross,31,6065,178,4065,0.7252,2.0193,0.581,0,0.2926,1.0,0.0,0.0,0.698
280,cross,31,1065,178,3065,0.811,1.4472,0.6996,0,0.1579,1.0,0.0,0.0,0.6
281,cross,31,3065,178,65,1.0,1.5838,1.0,0,0.2207,1.0,0.0,0.0,0.7771
282,cross,31,5065,178,2065,1.0,1.4916,0.6842,0,0.1434,1.0,0.0,0.0,0.775
283,cross,31,7065,178,3065,1.0,1.2218,1.0,0,0.157,1.0,0.0,0.0,0.6715
284,cross,31,2065,178,65,0.6684,2.1119,0.5886,0,0.2707,1.0,0.0,0.0,0.6705
285,cross,31,3065,178,1065,1.0,1.4931,0.6955,0,0.153,1.0,0.0,0.0,0.6585
286,cross,31,8065,33,4065,1.2638,1.4165,1.0819,0,0.2948,1.0,0.0,0.0,0.6973
287,cross,31,7065,33,4065,1.0,1.2456,1.0,0,0.2116,1.0,0.0,0.0,0.8213
288,cross,31,3065,33,1065,1.0,1.6746,1.0,0,0.2817,1.0,0.0,0.0,0.7618
289,cross,31,4065,33,65,1.0,1.5459,0.7132,0,0.3764,1.0,0.0,0.0,0.8696
290,cross,31,6065,33,2065,0.583,1.8979,0.4302,2,0.1996,1.0,0.0,0.0,0.7881
291,cross,31,6065,33,3065,0.7601,2.0475,0.5792,0,0.3167,1.0,0.0,0.0,0.6432
292,cross,31,3065,33,3065,1.0,1.6083,0.7981,0,0.2376,1.0,0.0,0.0,0.7927
293,cross,31,65,33,1065,0.8011,1.7168,0.6249,1,0.2979,1.0,0.0,0.0,0.8353
294,cross,31,1065,33,3065,1.0,1.5349,0.4855,2,0.2665,1.0,0.0,0.0,0.633
295,cross,31,65,33,4065,0.7608,1.6534,0.7608,1,0.2416,1.0,0.0,0.0,0.8122
296,cross,31,65,33,2065,0.7754,1.6717,0.4765,2,0.258,1.0,0.0,0.0,0.7639
297,cross,31,1065,3,65,1.0,1.6316,0.6594,0,0.3767,1.0,0.0,0.0,0.8886
298,cross,31,8065,3,1065,1.0,1.4568,0.926,0,0.4082,1.0,0.0,0.0,0.859
299,cross,31,3065,3,65,1.0,1.8317,0.8843,0,0.3869,1.0,0.0,0.0,0.7237
300,cross,31,3065,3,2065,1.0,1.8317,0.8747,0,0.3869,1.0,0.0,0.0,0.7516
301,cross,31,1065,3,2065,1.0,1.6316,0.6484,0,0.3767,1.0,0.0,0.0,0.8339
302,cross,31,8065,3,1065,1.0,1.4568,0.926,0,0.4082,1.0,0.0,0.0,0.859
303,cross,31,4065,3,65,1.0,1.558,0.9043,0,0.398,1.0,0.0,0.0,0.8243
304,cross,31,1065,3,2065,1.0,1.6316,0.6484,0,0.3767,1.0,0.0,0.0,0.8339
305,cross,31,4065,3,3065,1.0,1.558,0.9009,0,0.398,1.0,0.0,0.0,0.6198
306,cross,31,7065,3,2065,1.0,1.3264,0.8676,0,0.3589,1.0,0.0,0.0,0.7886
307,cross,31,2065,3,2065,0.6704,2.206,0.6704,0,0.3571,1.0,0.0,0.0,0.8224
308,cross,31,7065,11,1065,1.0,1.2928,1.0,0,0.3024,1.0,0.0,0.0,0.5959
309,cross,31,5065,11,2065,1.0,1.7969,0.7618,0,0.3245,1.0,0.0,0.0,0.8015
310,cross,31,2065,11,1065,0.6748,2.1443,0.5448,0,0.2946,1.0,0.0,0.0,0.5889
311,cross,31,8065,11,2065,0.8961,1.38,0.6002,0,0.1843,1.0,0.0,0.0,0.7007
312,cross,31,8065,11,3065,0.8126,1.3705,0.589,0,0.1577,1.0,0.0,0.0,0.7654
313,cross,31,7065,11,2065,1.0,1.2976,1.0,0,0.3106,1.0,0.0,0.0,0.8442
314,cross,31,65,11,65,0.7768,1.6736,0.6929,1,0.2597,1.0,0.0,0.0,0.7483
315,cross,31,4065,11,3065,1.0,1.4539,1.0,0,0.2044,1.0,0.0,0.0,0.798
316,cross,31,6065,11,65,0.7645,2.051,0.6525,0,0.3199,1.0,0.0,0.0,0.7449
317,cross,31,65,11,2065,0.7862,1.6876,0.5849,1,0.2721,1.0,0.0,0.0,0.8154
318,cross,31,7065,11,2065,1.0,1.2976,1.0,0,0.3106,1.0,0.0,0.0,0.8442
319,cross,31,6065,56,65,0.5358,1.8536,0.5017,7,0.1674,1.0,0.0,0.0,0.682
320,cross,31,7065,56,1065,1.0,1.2565,0.773,6,0.2343,1.0,0.0,0.0,0.7506
321,cross,31,5065,56,1065,1.0,1.5812,0.7275,3,0.2058,1.0,0.0,0.0,0.7978
322,cross,31,5065,56,1065,1.0,1.5812,0.7275,3,0.2058,1.0,0.0,0.0,0.7978
323,cross,31,6065,56,65,0.5358,1.8536,0.5017,7,0.1674,1.0,0.0,0.0,0.682
324,cross,31,65,56,2065,0.7075,1.6011,0.5981,3,0.1936,1.0,0.0,0.0,0.8298
325,cross,31,8065,56,65,1.1875,1.4086,0.9185,6,0.2704,1.0,0.0,0.0,0.8089
326,cross,31,3065,56,65,1.0,1.5949,0.7945,7,0.2284,1.0,0.0,0.0,0.7242
327,cross,31,65,56,2065,0.7075,1.6011,0.5981,3,0.1936,1.0,0.0,0.0,0.8298
328,cross,31,1065,56,1065,1.0,1.5308,0.5832,6,0.2618,1.0,0.0,0.0,0.7936
329,cross,31,4065,56,65,1.0,1.4761,1.0,0,0.2481,1.0,0.0,0.0,0.6727
330,cross,31,5065,16,2065,1.0,1.594,0.7187,0,0.2138,1.0,0.0,0.0,0.7467
331,cross,31,4065,16,65,1.0,1.4218,1.0,0,0.1377,1.0,0.0,0.0,0.6636
332,cross,31,8065,16,1065,0.6733,1.3517,0.5684,0,0.1073,1.0,0.0,0.0,0.7343
333,cross,31,4065,16,1065,1.0,1.4153,1.0,0,0.1235,1.0,0.0,0.0,0.7159
334,cross,31,3065,16,1065,1.0,1.4706,0.7547,0,0.1346,1.0,0.0,0.0,0.7653
335,cross,31,8065,16,65,0.693,1.3546,0.5676,0,0.115,1.0,0.0,0.0,0.8464
336,cross,31,5065,16,65,1.0,1.5981,0.6727,0,0.2164,1.0,0.0,0.0,0.6386
337,cross,31,7065,16,1065,1.0,1.2311,1.0,0,0.1792,1.0,0.0,0.0,0.7575
338,cross,31,5065,16,1065,1.0,1.562,0.7662,0,0.1934,1.0,0.0,0.0,0.7363
339,cross,31,2065,16,65,0.6214,1.9861,0.4712,0,0.1932,1.0,0.0,0.0,0.6609
340,cross,31,65,16,1065,0.6446,1.5517,0.5757,1,0.1457,1.0,0.0,0.0,0.719
341,cross,31,7065,53,65,1.0,1.2849,1.0,0,0.2883,1.0,0.0,0.0,0.7865
342,cross,31,65,53,1065,0.7382,1.6293,0.475,1,0.2198,1.0,0.0,0.0,0.7724
343,cross,31,4065,53,2065,1.0,1.4308,1.0,0,0.1567,1.0,0.0,0.0,0.6878
344,cross,31,2065,53,1065,0.6606,2.0842,0.4974,0,0.2522,1.0,0.0,0.0,0.7727
345,cross,31,5065,53,2065,1.0,1.6453,0.9056,0,0.2445,1.0,0.0,0.0,0.5785
346,cross,31,6065,53,2065,0.6627,1.9677,0.5462,0,0.2516,1.0,0.0,0.0,0.6169
347,cross,31,3065,53,65,1.0,1.5993,0.8638,0,0.2315,1.0,0.0,0.0,0.7656
348,cross,31,3065,53,2065,1.0,1.5203,0.9322,0,0.1743,1.0,0.0,0.0,0.7508
349,cross,31,65,53,1065,0.7382,1.6293,0.475,1,0.2198,1.0,0.0,0.0,0.7724
350,cross,31,2065,53,65,0.6715,2.1255,0.503,0,0.2804,1.0,0.0,0.0,0.7458
351,cross,31,6065,53,2065,0.6627,1.9677,0.5462,0,0.2516,1.0,0.0,0.0,0.6169
352,cross,31,65,14,1065,0.7365,1.6276,0.5419,1,0.2182,1.0,0.0,0.0,0.6501
353,cross,31,4065,14,1065,1.0,1.443,1.0,0,0.1822,1.0,0.0,0.0,0.6636
354,cross,31,8065,14,1065,0.7604,1.364,0.6132,0,0.1398,1.0,0.0,0.0,0.8969
355,cross,31,4065,14,1065,1.0,1.443,1.0,0,0.1822,1.0,0.0,0.0,0.6636
356,cross,31,7065,14,1065,1.0,1.269,1.0,0,0.2588,1.0,0.0,0.0,0.691
357,cross,31,1065,14,1065,1.0041,1.504,0.5298,0,0.2298,1.0,0.0,0.0,0.6298
358,cross,31,6065,14,65,0.501,1.8194,0.501,0,0.1424,1.0,0.0,0.0,0.8651
359,cross,31,3065,14,1065,1.0,1.5577,0.7793,0,0.2021,1.0,0.0,0.0,0.7639
360,cross,31,4065,14,1065,1.0,1.443,1.0,0,0.1822,1.0,0.0,0.0,0.6636
361,cross,31,6065,14,65,0.501,1.8194,0.501,0,0.1424,1.0,0.0,0.0,0.8651
362,cross,31,6065,14,1065,0.7081,2.0054,0.5425,0,0.2812,1.0,0.0,0.0,0.6696
363,cross,77,5065,96,38065,1.0,1.6362,0.495,0,0.4457,1.0,0.0,0.0,0.8605
364,cross,77,7065,96,29065,0.815,1.4475,0.7231,0,0.4636,1.0,0.0,0.0,0.7298
365,cross,77,3065,96,30065,0.4384,1.6539,0.4384,0,0.4629,1.0,0.0,0.0,0.801
366,cross,77,4065,96,55065,0.7539,1.6835,0.6905,0,0.4216,1.0,0.0,0.0,0.8478
367,cross,77,2065,96,29065,0.4055,1.2651,0.4055,3,0.4262,1.0,0.0,0.0,0.825
368,cross,77,5065,96,47065,1.0,1.6362,0.5026,0,0.4457,1.0,0.0,0.0,0.8605
369,cross,77,65,96,46065,0.3982,1.6973,0.3794,0,0.4405,1.0,0.0,0.0,0.7791
370,cross,77,4065,96,55065,0.7539,1.6835,0.6905,0,0.4216,1.0,0.0,0.0,0.8478
371,cross,77,5065,96,29065,1.0,1.6198,0.7133,0,0.4615,1.0,0.0,0.0,0.8605
372,cross,77,1065,96,58065,0.5039,1.4346,0.5039,0,0.4621,1.0,0.0,0.0,0.5902
373,cross,77,65,96,12065,0.3982,1.6973,0.3982,0,0.4405,1.0,0.0,0.0,0.7791
374,cross,77,6065,100,18065,1.0,1.3996,0.4295,1,0.2065,1.0,0.0,0.0,0.7898
375,cross,77,7065,100,3065,1.0,1.4599,0.449,0,0.2067,1.0,0.0,0.0,0.7289
376,cross,77,65,100,3065,0.3081,1.9374,0.2091,7,0.1477,1.0,0.0,0.0,0.8838
377,cross,77,3065,100,14065,0.6352,1.8866,0.5733,0,0.2495,1.0,0.0,0.0,0.7866
378,cross,77,2065,100,19065,0.4223,1.29,0.4223,0,0.1947,1.0,0.0,0.0,0.9708
379,cross,77,5065,100,19065,1.0,1.6245,1.0,0,0.1321,1.0,0.0,0.0,0.8006
380,cross,77,7065,100,7065,1.0,1.4635,0.5457,6,0.2165,1.0,0.0,0.0,0.7289
381,cross,77,6065,100,17065,1.0,1.4348,0.5087,0,0.2802,1.0,0.0,0.0,0.7912
382,cross,77,4065,100,6065,0.8846,1.6472,0.5341,0,0.1902,1.0,0.0,0.0,0.8449
383,cross,77,4065,100,14065,0.8713,1.6265,0.5482,0,0.1446,1.0,0.0,0.0,0.8449
384,cross,77,5065,100,14065,1.0,1.713,0.5992,0,0.2449,1.0,0.0,0.0,0.8633
385,cross,77,3065,31,2065,0.653,1.8658,0.5548,0,0.1515,1.0,0.0,0.0,0.633
386,cross,77,4065,31,4065,0.8816,1.6404,0.5042,0,0.1746,1.0,0.0,0.0,0.7849
387,cross,77,1065,31,1065,1.0,1.446,0.4179,0,0.3193,1.0,0.0,0.0,0.5983
388,cross,77,6065,31,1065,1.0,1.4515,0.4179,0,0.3272,1.0,0.0,0.0,0.7908
389,cross,77,6065,31,2065,1.0,1.3732,1.0,0,0.1571,1.0,0.0,0.0,0.6826
390,cross,77,5065,31,5065,1.0,1.7232,1.0,0,0.3026,1.0,0.0,0.0,0.8393
391,cross,77,4065,31,4065,0.8816,1.6404,0.5042,0,0.1746,1.0,0.0,0.0,0.7849
392,cross,77,3065,31,5065,0.5942,1.8531,0.4224,0,0.3074,1.0,0.0,0.0,0.8141
393,cross,77,7065,31,65,1.0,1.4771,1.0,0,0.2628,1.0,0.0,0.0,0.7168
394,cross,77,1065,31,8065,1.0,1.4212,0.6036,0,0.2745,1.0,0.0,0.0,0.6108
395,cross,77,2065,31,6065,0.4254,1.2927,0.4171,0,0.1665,1.0,0.0,0.0,0.625
396,cross,77,5065,178,5065,1.0,1.6506,1.0,0,0.1579,1.0,0.0,0.0,0.7954
397,cross,77,7065,178,4065,1.0,1.431,0.9583,0,0.1441,1.0,0.0,0.0,0.7895
398,cross,77,2065,178,2065,0.4271,1.294,0.4231,0,0.1518,1.0,0.0,0.0,0.9731
399,cross,77,1065,178,3065,1.0,1.4337,1.0,0,0.2944,1.0,0.0,0.0,0.8822
400,cross,77,7065,178,4065,1.0,1.431,0.9583,0,0.1441,1.0,0.0,0.0,0.7895
401,cross,77,65,178,65,0.305,1.9383,0.2967,7,0.1413,1.0,0.0,0.0,0.6252
402,cross,77,4065,178,4065,0.8761,1.6322,0.808,0,0.1566,1.0,0.0,0.0,0.6334
403,cross,77,2065,178,4065,0.422,1.2897,0.422,0,0.1977,1.0,0.0,0.0,0.6404
404,cross,77,4065,178,2065,0.8725,1.6279,0.7722,0,0.1475,1.0,0.0,0.0,0.8775
405,cross,77,3065,178,3065,0.6041,1.8626,0.6041,0,0.2955,1.0,0.0,0.0,0.6451
406,cross,77,7065,178,4065,1.0,1.431,0.9583,0,0.1441,1.0,0.0,0.0,0.7895
407,cross,77,7065,33,2065,1.0574,1.4754,0.4383,0,0.3879,1.0,0.0,0.0,0.7298
408,cross,77,7065,33,65,0.8936,1.4591,0.4095,0,0.4373,1.0,0.0,0.0,0.7298
409,cross,77,65,33,1065,0.3266,1.9267,0.3266,7,0.186,1.0,0.0,0.0,0.8315
410,cross,77,1065,33,4065,1.0,1.4583,0.4118,2,0.3737,1.0,0.0,0.0,0.618
411,cross,77,4065,33,4065,0.8757,1.6736,0.7824,0,0.2652,1.0,0.0,0.0,0.8636
412,cross,77,65,33,2065,0.3822,1.8222,0.3111,4,0.325,1.0,0.0,0.0,0.7791
413,cross,77,4065,33,4065,0.8757,1.6736,0.7824,0,0.2652,1.0,0.0,0.0,0.8636
414,cross,77,65,33,4065,0.378,1.836,0.3424,2,0.311,1.0,0.0,0.0,0.8434
415,cross,77,2065,33,2065,0.4136,1.2805,0.397,7,0.2873,1.0,0.0,0.0,0.825
416,cross,77,1065,33,1065,1.0,1.3033,1.0,0,0.135,1.0,0.0,0.0,0.6141
417,cross,77,4065,33,65,0.807,1.6881,0.5127,0,0.3683,1.0,0.0,0.0,0.8478
418,cross,77,1065,3,3065,0.5493,1.4422,0.5493,0,0.4466,1.0,0.0,0.0,0.758
419,cross,77,4065,3,65,0.7855,1.6872,0.4521,0,0.3909,1.0,0.0,0.0,0.8557
420,cross,77,1065,3,65,0.5493,1.4422,0.5493,0,0.4466,1.0,0.0,0.0,0.518
421,cross,77,3065,3,2065,0.454,1.6765,0.454,0,0.4477,1.0,0.0,0.0,0.8493
422,cross,77,3065,3,2065,0.454,1.6765,0.454,0,0.4477,1.0,0.0,0.0,0.8493
423,cross,77,3065,3,2065,0.454,1.6765,0.454,0,0.4477,1.0,0.0,0.0,0.8493
424,cross,77,1065,3,65,0.5493,1.4422,0.5493,0,0.4466,1.0,0.0,0.0,0.518
425,cross,77,6065,3,65,0.7425,1.4603,0.7425,0,0.4492,1.0,0.0,0.0,0.8317
426,cross,77,65,3,2065,0.3979,1.7236,0.3979,0,0.4166,1.0,0.0,0.0,0.8631
427,cross,77,6065,3,65,0.7425,1.4603,0.7425,0,0.4492,1.0,0.0,0.0,0.8317
428,cross,77,4065,3,65,0.7855,1.6872,0.4521,0,0.3909,1.0,0.0,0.0,0.8557
429,cross,77,65,11,65,0.3113,1.9362,0.2957,3,0.1543,1.0,0.0,0.0,0.7571
430,cross,77,1065,11,65,1.0,1.2897,0.7664,0,0.119,1.0,0.0,0.0,0.7802
431,cross,77,4065,11,3065,0.8799,1.6375,0.8458,0,0.1681,1.0,0.0,0.0,0.7106
432,cross,77,1065,11,1065,1.0,1.2986,1.0,0,0.1296,1.0,0.0,0.0,0.8996
433,cross,77,5065,11,65,1.0,1.6156,1.0,0,0.1236,1.0,0.0,0.0,0.7992
434,cross,77,4065,11,2065,0.8854,1.65,0.7119,0,0.197,1.0,0.0,0.0,0.8136
435,cross,77,1065,11,1065,1.0,1.2986,1.0,0,0.1296,1.0,0.0,0.0,0.8996
436,cross,77,5065,11,1065,1.0,1.6252,1.0,0,0.1327,1.0,0.0,0.0,0.6325
437,cross,77,65,11,2065,0.3164,1.9338,0.3094,2,0.1647,1.0,0.0,0.0,0.8002
438,cross,77,5065,11,65,1.0,1.6156,1.0,0,0.1236,1.0,0.0,0.0,0.7992
439,cross,77,1065,11,3065,1.0,1.2981,1.0,0,0.129,1.0,0.0,0.0,0.8049
440,cross,77,7065,56,65,1.1541,1.4808,0.4594,8,0.3606,1.0,0.0,0.0,0.7681
441,cross,77,65,56,1065,0.3843,1.8143,0.3322,10,0.3327,1.0,0.0,0.0,0.7811
442,cross,77,6065,56,65,1.0,1.4597,0.4177,7,0.3627,1.0,0.0,0.0,0.7493
443,cross,77,3065,56,1065,0.5127,1.7575,0.4092,3,0.3914,1.0,0.0,0.0,0.8234
444,cross,77,6065,56,1065,1.0,1.4633,0.4654,4,0.3947,1.0,0.0,0.0,0.808
445,cross,77,65,56,65,0.3701,1.858,0.3411,8,0.2877,1.0,0.0,0.0,0.6854
446,cross,77,5065,56,1065,1.0,1.6878,0.6101,0,0.3876,1.0,0.0,0.0,0.7544
447,cross,77,2065,56,1065,0.413,1.2796,0.3982,1,0.2959,1.0,0.0,0.0,0.7609
448,cross,77,2065,56,65,0.4172,1.2849,0.3976,3,0.2455,1.0,0.0,0.0,0.6697
449,cross,77,7065,56,65,1.1541,1.4808,0.4594,8,0.3606,1.0,0.0,0.0,0.7681
450,cross,77,1065,56,1065,1.0,1.4578,0.4588,1,0.3895,1.0,0.0,0.0,0.6951
451,cross,77,1065,16,65,1.0,1.3283,0.7329,0,0.1633,1.0,0.0,0.0,0.8976
452,cross,77,6065,16,1065,1.0,1.3824,0.8162,0,0.1742,1.0,0.0,0.0,0.7477
453,cross,77,6065,16,65,1.0,1.3815,0.7401,0,0.1726,1.0,0.0,0.0,0.6936
454,cross,77,1065,16,65,1.0,1.3283,0.7329,0,0.1633,1.0,0.0,0.0,0.8976
455,cross,77,1065,16,1065,1.0,1.3294,0.7965,0,0.1645,1.0,0.0,0.0,0.7295
456,cross,77,1065,16,65,1.0,1.3283,0.7329,0,0.1633,1.0,0.0,0.0,0.8976
457,cross,77,4065,16,1065,0.848,1.6055,0.7622,0,0.1036,1.0,0.0,0.0,0.7199
458,cross,77,4065,16,1065,0.848,1.6055,0.7622,0,0.1036,1.0,0.0,0.0,0.7199
459,cross,77,6065,16,65,1.0,1.3815,0.7401,0,0.1726,1.0,0.0,0.0,0.6936
460,cross,77,3065,16,2065,0.6541,1.87,0.4943,0,0.1577,1.0,0.0,0.0,0.7758
461,cross,77,5065,16,2065,1.0,1.6477,1.0,0,0.155,1.0,0.0,0.0,0.776
462,cross,77,3065,53,1065,0.6465,1.848,0.4914,0,0.1287,1.0,0.0,0.0,0.829
463,cross,77,2065,53,2065,0.426,1.2931,0.4235,0,0.1617,1.0,0.0,0.0,0.5915
464,cross,77,6065,53,65,1.0,1.3567,0.9369,0,0.1268,1.0,0.0,0.0,0.8618
465,cross,77,5065,53,2065,1.0,1.6279,1.0,0,0.1353,1.0,0.0,0.0,0.6628
466,cross,77,3065,53,2065,0.6498,1.8562,0.5147,0,0.1385,1.0,0.0,0.0,0.6554
467,cross,77,5065,53,1065,1.0,1.6161,1.0,0,0.1242,1.0,0.0,0.0,0.8433
468,cross,77,5065,53,65,1.0,1.618,1.0,0,0.1259,1.0,0.0,0.0,0.804
469,cross,77,6065,53,1065,1.0,1.3585,0.875,0,0.1302,1.0,0.0,0.0,0.8354
470,cross,77,4065,53,1065,0.8735,1.629,0.6706,0,0.1499,1.0,0.0,0.0,0.8253
471,cross,77,4065,53,1065,0.8735,1.629,0.6706,0,0.1499,1.0,0.0,0.0,0.8253
472,cross,77,4065,53,1065,0.8735,1.629,0.6706,0,0.1499,1.0,0.0,0.0,0.8253
473,cross,77,6065,14,1065,1.0,1.3583,0.8658,0,0.1298,1.0,0.0,0.0,0.6875
474,cross,77,1065,14,1065,1.0,1.2942,0.8294,0,0.1243,1.0,0.0,0.0,0.8868
475,cross,77,2065,14,65,0.4347,1.299,0.4347,0,0.0922,1.0,0.0,0.0,0.7909
476,cross,77,6065,14,1065,1.0,1.3583,0.8658,0,0.1298,1.0,0.0,0.0,0.6875
477,cross,77,4065,14,1065,0.873,1.6284,0.7284,0,0.1487,1.0,0.0,0.0,0.5318
478,cross,77,7065,14,65,1.0,1.4362,0.7335,0,0.1544,1.0,0.0,0.0,0.7997
479,cross,77,1065,14,1065,1.0,1.2942,0.8294,0,0.1243,1.0,0.0,0.0,0.8868
480,cross,77,7065,14,65,1.0,1.4362,0.7335,0,0.1544,1.0,0.0,0.0,0.7997
481,cross,77,6065,14,65,1.0,1.3758,0.8032,0,0.162,1.0,0.0,0.0,0.8321
482,cross,77,3065,14,1065,0.6463,1.8475,0.4622,0,0.1282,1.0,0.0,0.0,0.6241
483,cross,77,7065,14,65,1.0,1.4362,0.7335,0,0.1544,1.0,0.0,0.0,0.7997
484,cross,178,3065,96,35065,0.7266,2.2324,0.7223,0,0.4567,1.0,0.0,0.0,0.6486
485,cross,178,65,96,33065,1.0,1.9152,0.7602,0,0.4172,1.0,0.0,0.0,0.7494
486,cross,178,4065,96,51065,0.7377,1.5668,0.7377,0,0.4559,1.0,0.0,0.0,0.6264
487,cross,178,2065,96,39065,0.8016,2.2794,0.5024,0,0.445,1.0,0.0,0.0,0.6254
488,cross,178,1065,96,2065,1.0,2.4768,0.7904,0,0.4518,1.0,0.0,0.0,0.7193
489,cross,178,4065,96,13065,0.7377,1.5668,0.7377,0,0.4559,1.0,0.0,0.0,0.6264
490,cross,178,4065,96,8065,0.7377,1.5668,0.4374,0,0.4559,1.0,0.0,0.0,0.6264
491,cross,178,5065,96,38065,0.577,2.04,0.577,0,0.4106,1.0,0.0,0.0,0.6955
492,cross,178,65,96,32065,1.0,1.9809,0.4951,0,0.3853,1.0,0.0,0.0,0.7494
493,cross,178,2065,96,30065,0.8016,2.2794,0.6132,0,0.445,1.0,0.0,0.0,0.6254
494,cross,178,2065,96,12065,0.8016,2.2794,0.6132,0,0.445,1.0,0.0,0.0,0.6254
495,cross,178,4065,100,19065,1.123,1.9819,1.0,0,0.13,1.0,0.0,0.0,0.6224
496,cross,178,2065,100,7065,0.9028,1.7827,0.7018,0,0.1531,1.0,0.0,0.0,0.6258
497,cross,178,3065,100,9065,0.7104,1.8913,0.7104,0,0.173,1.0,0.0,0.0,0.6497
498,cross,178,2065,100,2065,0.931,1.8103,0.6843,0,0.1682,1.0,0.0,0.0,0.6258
499,cross,178,2065,100,19065,0.8841,1.7659,0.8841,0,0.1436,1.0,0.0,0.0,0.628
500,cross,178,4065,100,5065,1.2411,1.862,0.6697,0,0.1831,1.0,0.0,0.0,0.5811
501,cross,178,5065,100,65,0.5903,2.1792,0.5903,0,0.1714,1.0,0.0,0.0,0.8205
502,cross,178,65,100,13065,1.0,2.3383,0.9835,0,0.167,1.0,0.0,0.0,0.7949
503,cross,178,65,100,9065,1.0,2.2838,1.0,0,0.1051,1.0,0.0,0.0,0.8024
504,cross,178,2065,100,14065,0.958,1.8403,0.8104,0,0.1838,1.0,0.0,0.0,0.6258
505,cross,178,2065,100,18065,0.8941,1.7747,0.6438,0,0.1487,1.0,0.0,0.0,0.6258
506,cross,178,5065,31,6065,0.6207,2.1182,0.6207,0,0.1231,1.0,0.0,0.0,0.8715
507,cross,178,1065,31,3065,1.0,2.2451,1.0,0,0.3157,1.0,0.0,0.0,0.8908
508,cross,178,65,31,65,1.0,2.3264,1.0,0,0.1382,1.0,0.0,0.0,0.822
509,cross,178,65,31,1065,1.0,2.3292,1.0,0,0.1931,1.0,0.0,0.0,0.7945
510,cross,178,3065,31,7065,0.7067,1.9289,0.7067,0,0.1957,1.0,0.0,0.0,0.8415
511,cross,178,4065,31,1065,1.2068,1.6574,0.5236,0,0.2929,1.0,0.0,0.0,0.5944
512,cross,178,2065,31,3065,1.0,1.9429,0.6401,0,0.2333,1.0,0.0,0.0,0.5892
513,cross,178,4065,31,7065,1.2559,1.8381,0.8853,0,0.1938,1.0,0.0,0.0,0.8469
514,cross,178,2065,31,1065,1.0,1.9879,0.6405,0,0.2538,1.0,0.0,0.0,0.6171
515,cross,178,3065,31,1065,0.7008,2.0882,0.7008,0,0.2952,1.0,0.0,0.0,0.6412
516,cross,178,1065,31,65,1.0,2.1723,1.0,0,0.2724,1.0,0.0,0.0,0.8642
517,cross,178,5065,77,7065,0.6004,2.1604,0.5816,0,0.1542,1.0,0.0,0.0,0.6108
518,cross,178,2065,77,1065,1.0,1.8455,1.0,0,0.1865,1.0,0.0,0.0,0.8131
519,cross,178,2065,77,3065,1.0,1.8856,1.0,0,0.2063,1.0,0.0,0.0,0.8154
520,cross,178,1065,77,3065,1.0,2.0125,1.0,0,0.1449,1.0,0.0,0.0,0.6269
521,cross,178,65,77,3065,1.0,2.334,1.0,0,0.1497,1.0,0.0,0.0,0.6534
522,cross,178,3065,77,3065,0.7105,1.8903,0.7105,0,0.1724,1.0,0.0,0.0,0.8056
523,cross,178,1065,77,2065,1.0,2.1853,1.0,0,0.2805,1.0,0.0,0.0,0.8567
524,cross,178,5065,77,2065,0.5876,2.1839,0.5876,0,0.1763,1.0,0.0,0.0,0.6614
525,cross,178,65,77,4065,1.0,2.3245,1.0,0,0.1361,1.0,0.0,0.0,0.5872
526,cross,178,2065,77,4065,1.0,1.8483,1.0,0,0.1879,1.0,0.0,0.0,0.8632
