cand_id,stratum,policy,hit,fa
487,cross/aligned/l0.2,dci_v3_a8,1,2
487,cross/aligned/l0.2,best_axis_oracle,1,1
487,cross/aligned/l0.2,every_k2,0,2
487,cross/aligned/l0.2,adwin,0,0
487,cross/aligned/l0.2,mcusum,0,0
487,cross/aligned/l0.2,sketch1,0,0
488,cross/aligned/l0.4,always_multiD,1,6
488,cross/aligned/l0.4,union4_bonf,1,10
488,cross/aligned/l0.4,dci_v3,1,10
488,cross/aligned/l0.4,dci_v3_a8,1,10
488,cross/aligned/l0.4,best_axis_oracle,1,0
488,cross/aligned/l0.4,every_k2,0,3
488,cross/aligned/l0.4,adwin,0,0
488,cross/aligned/l0.4,mcusum,0,0
488,cross/aligned/l0.4,sketch1,0,0
489,cross/aligned/l1,always_multiD,1,11
489,cross/aligned/l1,union4_bonf,1,11
489,cross/aligned/l1,dci_v3,1,11
489,cross/aligned/l1,dci_v3_a8,1,11
489,cross/aligned/l1,best_axis_oracle,1,0
489,cross/aligned/l1,every_k2,0,6
489,cross/aligned/l1,adwin,0,0
489,cross/aligned/l1,mcusum,0,2
489,cross/aligned/l1,sketch1,0,1
490,cross/aligned/l0.05,always_multiD,0,3
490,cross/aligned/l0.05,union4_bonf,0,3
490,cross/aligned/l0.05,dci_v3,0,3
490,cross/aligned/l0.05,dci_v3_a8,0,3
490,cross/aligned/l0.05,best_axis_oracle,0,0
490,cross/aligned/l0.05,every_k2,0,1
490,cross/aligned/l0.05,adwin,0,0
490,cross/aligned/l0.05,mcusum,0,0
490,cross/aligned/l0.05,sketch1,0,1
491,cross/aligned/l0.1,always_multiD,0,3
491,cross/aligned/l0.1,union4_bonf,0,3
491,cross/aligned/l0.1,dci_v3,0,3
491,cross/aligned/l0.1,dci_v3_a8,0,3
491,cross/aligned/l0.1,best_axis_oracle,0,0
491,cross/aligned/l0.1,every_k2,0,1
491,cross/aligned/l0.1,adwin,0,0
491,cross/aligned/l0.1,mcusum,0,0
491,cross/aligned/l0.1,sketch1,0,1
492,cross/aligned/l0.2,always_multiD,0,3
492,cross/aligned/l0.2,union4_bonf,0,3
492,cross/aligned/l0.2,dci_v3,0,3
492,cross/aligned/l0.2,dci_v3_a8,0,3
492,cross/aligned/l0.2,best_axis_oracle,0,0
492,cross/aligned/l0.2,every_k2,0,1
492,cross/aligned/l0.2,adwin,0,0
492,cross/aligned/l0.2,mcusum,0,0
492,cross/aligned/l0.2,sketch1,0,1
493,cross/aligned/l0.4,always_multiD,0,3
493,cross/aligned/l0.4,union4_bonf,0,3
493,cross/aligned/l0.4,dci_v3,0,3
493,cross/aligned/l0.4,dci_v3_a8,0,3
493,cross/aligned/l0.4,best_axis_oracle,0,0
493,cross/aligned/l0.4,every_k2,0,1
493,cross/aligned/l0.4,adwin,0,0
493,cross/aligned/l0.4,mcusum,0,0
493,cross/aligned/l0.4,sketch1,0,1
494,cross/aligned/l1,always_multiD,1,4
494,cross/aligned/l1,union4_bonf,1,4
494,cross/aligned/l1,dci_v3,1,4
494,cross/aligned/l1,dci_v3_a8,1,4
494,cross/aligned/l1,best_axis_oracle,1,0
494,cross/aligned/l1,every_k2,1,3
494,cross/aligned/l1,adwin,0,0
494,cross/aligned/l1,mcusum,0,0
494,cross/aligned/l1,sketch1,0,3
495,cross/aligned/l0.05,always_multiD,0,1
495,cross/aligned/l0.05,union4_bonf,0,2
495,cross/aligned/l0.05,dci_v3,0,2
495,cross/aligned/l0.05,dci_v3_a8,0,2
495,cross/aligned/l0.05,best_axis_oracle,0,0
495,cross/aligned/l0.05,every_k2,0,0
495,cross/aligned/l0.05,adwin,0,0
495,cross/aligned/l0.05,mcusum,0,0
495,cross/aligned/l0.05,sketch1,0,1
496,cross/aligned/l0.1,always_multiD,0,1
496,cross/aligned/l0.1,union4_bonf,0,2
496,cross/aligned/l0.1,dci_v3,0,2
496,cross/aligned/l0.1,dci_v3_a8,0,2
496,cross/aligned/l0.1,best_axis_oracle,0,0
496,cross/aligned/l0.1,every_k2,0,1
496,cross/aligned/l0.1,adwin,0,0
496,cross/aligned/l0.1,mcusum,0,0
496,cross/aligned/l0.1,sketch1,0,1
497,cross/aligned/l0.2,always_multiD,0,1
497,cross/aligned/l0.2,union4_bonf,0,2
497,cross/aligned/l0.2,dci_v3,0,2
497,cross/aligned/l0.2,dci_v3_a8,0,2
497,cross/aligned/l0.2,best_axis_oracle,0,0
497,cross/aligned/l0.2,every_k2,0,1
497,cross/aligned/l0.2,adwin,0,0
497,cross/aligned/l0.2,mcusum,0,0
497,cross/aligned/l0.2,sketch1,0,1
498,cross/aligned/l0.4,always_multiD,0,1
498,cross/aligned/l0.4,union4_bonf,0,2
498,cross/aligned/l0.4,dci_v3,0,2
498,cross/aligned/l0.4,dci_v3_a8,0,2
498,cross/aligned/l0.4,best_axis_oracle,0,0
498,cross/aligned/l0.4,every_k2,0,0
498,cross/aligned/l0.4,adwin,0,0
498,cross/aligned/l0.4,mcusum,0,0
498,cross/aligned/l0.4,sketch1,0,1
499,cross/aligned/l1,always_multiD,0,1
499,cross/aligned/l1,union4_bonf,1,2
499,cross/aligned/l1,dci_v3,1,2
499,cross/aligned/l1,dci_v3_a8,1,2
499,cross/aligned/l1,best_axis_oracle,1,0
499,cross/aligned/l1,every_k2,0,1
499,cross/aligned/l1,adwin,0,0
499,cross/aligned/l1,mcusum,0,0
499,cross/aligned/l1,sketch1,0,2
500,cross/aligned/l0.05,always_multiD,1,13
500,cross/aligned/l0.05,union4_bonf,1,14
500,cross/aligned/l0.05,dci_v3,1,14
500,cross/aligned/l0.05,dci_v3_a8,1,13
500,cross/aligned/l0.05,best_axis_oracle,1,8
500,cross/aligned/l0.05,every_k2,1,7
500,cross/aligned/l0.05,adwin,0,0
500,cross/aligned/l0.05,mcusum,1,2
500,cross/aligned/l0.05,sketch1,0,14
501,cross/aligned/l0.1,always_multiD,1,13
501,cross/aligned/l0.1,union4_bonf,1,14
501,cross/aligned/l0.1,dci_v3,1,14
501,cross/aligned/l0.1,dci_v3_a8,1,14
501,cross/aligned/l0.1,best_axis_oracle,1,11
501,cross/aligned/l0.1,every_k2,0,6
501,cross/aligned/l0.1,adwin,0,0
501,cross/aligned/l0.1,mcusum,1,2
501,cross/aligned/l0.1,sketch1,0,14
502,cross/aligned/l0.2,always_multiD,1,13
502,cross/aligned/l0.2,union4_bonf,1,14
502,cross/aligned/l0.2,dci_v3,1,14
502,cross/aligned/l0.2,dci_v3_a8,1,14
502,cross/aligned/l0.2,best_axis_oracle,1,5
502,cross/aligned/l0.2,every_k2,0,6
502,cross/aligned/l0.2,adwin,0,0
502,cross/aligned/l0.2,mcusum,1,3
502,cross/aligned/l0.2,sketch1,0,14
503,cross/aligned/l0.4,always_multiD,1,13
503,cross/aligned/l0.4,union4_bonf,1,14
503,cross/aligned/l0.4,dci_v3,1,14
503,cross/aligned/l0.4,dci_v3_a8,1,13
503,cross/aligned/l0.4,best_axis_oracle,1,14
503,cross/aligned/l0.4,every_k2,1,7
503,cross/aligned/l0.4,adwin,0,0
503,cross/aligned/l0.4,mcusum,1,9
503,cross/aligned/l0.4,sketch1,1,14
504,cross/aligned/l1,always_multiD,1,13
504,cross/aligned/l1,union4_bonf,1,14
504,cross/aligned/l1,dci_v3,1,14
504,cross/aligned/l1,dci_v3_a8,1,14
504,cross/aligned/l1,best_axis_oracle,1,7
504,cross/aligned/l1,every_k2,0,6
504,cross/aligned/l1,adwin,0,0
504,cross/aligned/l1,mcusum,1,11
504,cross/aligned/l1,sketch1,1,6
505,cross/aligned/l0.05,always_multiD,0,2
505,cross/aligned/l0.05,union4_bonf,0,2
505,cross/aligned/l0.05,dci_v3,0,2
505,cross/aligned/l0.05,dci_v3_a8,0,2
505,cross/aligned/l0.05,best_axis_oracle,0,0
505,cross/aligned/l0.05,every_k2,0,0
505,cross/aligned/l0.05,adwin,0,0
505,cross/aligned/l0.05,mcusum,0,0
505,cross/aligned/l0.05,sketch1,0,1
506,cross/aligned/l0.1,always_multiD,0,2
506,cross/aligned/l0.1,union4_bonf,0,2
506,cross/aligned/l0.1,dci_v3,0,2
506,cross/aligned/l0.1,dci_v3_a8,0,2
506,cross/aligned/l0.1,best_axis_oracle,0,0
506,cross/aligned/l0.1,every_k2,0,0
506,cross/aligned/l0.1,adwin,0,0
506,cross/aligned/l0.1,mcusum,0,0
506,cross/aligned/l0.1,sketch1,0,1
507,cross/aligned/l0.2,always_multiD,0,2
507,cross/aligned/l0.2,union4_bonf,0,2
507,cross/aligned/l0.2,dci_v3,0,2
507,cross/aligned/l0.2,dci_v3_a8,0,2
507,cross/aligned/l0.2,best_axis_oracle,0,0
507,cross/aligned/l0.2,every_k2,0,0
507,cross/aligned/l0.2,adwin,0,0
507,cross/aligned/l0.2,mcusum,0,0
507,cross/aligned/l0.2,sketch1,0,1
508,cross/aligned/l0.4,always_multiD,0,2
508,cross/aligned/l0.4,union4_bonf,0,2
508,cross/aligned/l0.4,dci_v3,0,2
508,cross/aligned/l0.4,dci_v3_a8,0,2
508,cross/aligned/l0.4,best_axis_oracle,0,0
508,cross/aligned/l0.4,every_k2,0,2
508,cross/aligned/l0.4,adwin,0,0
508,cross/aligned/l0.4,mcusum,0,0
508,cross/aligned/l0.4,sketch1,0,1
509,cross/aligned/l1,always_multiD,1,2
509,cross/aligned/l1,union4_bonf,1,2
509,cross/aligned/l1,dci_v3,1,2
509,cross/aligned/l1,dci_v3_a8,1,2
509,cross/aligned/l1,best_axis_oracle,1,2
509,cross/aligned/l1,every_k2,0,0
509,cross/aligned/l1,adwin,0,0
509,cross/aligned/l1,mcusum,0,0
509,cross/aligned/l1,sketch1,0,1
510,cross/aligned/l0.05,always_multiD,0,3
510,cross/aligned/l0.05,union4_bonf,0,3
510,cross/aligned/l0.05,dci_v3,0,3
510,cross/aligned/l0.05,dci_v3_a8,0,3
510,cross/aligned/l0.05,best_axis_oracle,0,0
510,cross/aligned/l0.05,every_k2,0,2
510,cross/aligned/l0.05,adwin,0,0
510,cross/aligned/l0.05,mcusum,0,0
510,cross/aligned/l0.05,sketch1,0,2
511,cross/aligned/l0.1,always_multiD,0,2
511,cross/aligned/l0.1,union4_bonf,0,2
511,cross/aligned/l0.1,dci_v3,0,2
511,cross/aligned/l0.1,dci_v3_a8,0,2
511,cross/aligned/l0.1,best_axis_oracle,0,0
511,cross/aligned/l0.1,every_k2,0,2
511,cross/aligned/l0.1,adwin,0,0
511,cross/aligned/l0.1,mcusum,0,0
511,cross/aligned/l0.1,sketch1,0,1
512,cross/aligned/l0.2,always_multiD,0,3
512,cross/aligned/l0.2,union4_bonf,0,3
512,cross/aligned/l0.2,dci_v3,0,3
512,cross/aligned/l0.2,dci_v3_a8,0,3
512,cross/aligned/l0.2,best_axis_oracle,0,0
512,cross/aligned/l0.2,every_k2,0,0
512,cross/aligned/l0.2,adwin,0,0
512,cross/aligned/l0.2,mcusum,0,0
512,cross/aligned/l0.2,sketch1,0,1
513,cross/aligned/l0.4,always_multiD,0,5
513,cross/aligned/l0.4,union4_bonf,0,5
513,cross/aligned/l0.4,dci_v3,0,5
513,cross/aligned/l0.4,dci_v3_a8,0,5
513,cross/aligned/l0.4,best_axis_oracle,0,0
513,cross/aligned/l0.4,every_k2,0,2
513,cross/aligned/l0.4,adwin,0,0
513,cross/aligned/l0.4,mcusum,0,0
513,cross/aligned/l0.4,sketch1,0,1
514,cross/aligned/l1,always_multiD,1,13
514,cross/aligned/l1,union4_bonf,1,13
514,cross/aligned/l1,dci_v3,1,13
514,cross/aligned/l1,dci_v3_a8,1,13
514,cross/aligned/l1,best_axis_oracle,1,2
514,cross/aligned/l1,every_k2,0,6
514,cross/aligned/l1,adwin,0,0
514,cross/aligned/l1,mcusum,0,9
514,cross/aligned/l1,sketch1,0,12
515,cross/aligned/l0.05,always_multiD,0,4
515,cross/aligned/l0.05,union4_bonf,0,5
515,cross/aligned/l0.05,dci_v3,0,5
515,cross/aligned/l0.05,dci_v3_a8,0,5
515,cross/aligned/l0.05,best_axis_oracle,0,0
515,cross/aligned/l0.05,every_k2,0,1
515,cross/aligned/l0.05,adwin,0,0
515,cross/aligned/l0.05,mcusum,0,0
515,cross/aligned/l0.05,sketch1,0,4
516,cross/aligned/l0.1,always_multiD,0,4
516,cross/aligned/l0.1,union4_bonf,0,5
516,cross/aligned/l0.1,dci_v3,0,5
516,cross/aligned/l0.1,dci_v3_a8,0,5
516,cross/aligned/l0.1,best_axis_oracle,0,0
516,cross/aligned/l0.1,every_k2,0,1
516,cross/aligned/l0.1,adwin,0,0
516,cross/aligned/l0.1,mcusum,0,0
516,cross/aligned/l0.1,sketch1,0,4
517,cross/aligned/l0.2,always_multiD,0,4
517,cross/aligned/l0.2,union4_bonf,0,5
517,cross/aligned/l0.2,dci_v3,0,5
517,cross/aligned/l0.2,dci_v3_a8,0,5
517,cross/aligned/l0.2,best_axis_oracle,0,0
517,cross/aligned/l0.2,every_k2,0,1
517,cross/aligned/l0.2,adwin,0,0
517,cross/aligned/l0.2,mcusum,0,0
517,cross/aligned/l0.2,sketch1,0,4
518,cross/aligned/l0.4,always_multiD,0,4
518,cross/aligned/l0.4,union4_bonf,0,5
518,cross/aligned/l0.4,dci_v3,0,5
518,cross/aligned/l0.4,dci_v3_a8,0,4
518,cross/aligned/l0.4,best_axis_oracle,0,0
518,cross/aligned/l0.4,every_k2,0,1
518,cross/aligned/l0.4,adwin,0,0
518,cross/aligned/l0.4,mcusum,0,0
518,cross/aligned/l0.4,sketch1,0,4
519,cross/aligned/l1,always_multiD,0,4
519,cross/aligned/l1,union4_bonf,0,5
519,cross/aligned/l1,dci_v3,0,5
519,cross/aligned/l1,dci_v3_a8,0,5
519,cross/aligned/l1,best_axis_oracle,0,0
519,cross/aligned/l1,every_k2,0,3
519,cross/aligned/l1,adwin,0,0
519,cross/aligned/l1,mcusum,0,0
519,cross/aligned/l1,sketch1,0,4
520,cross/aligned/l0.05,always_multiD,0,0
520,cross/aligned/l0.05,union4_bonf,0,0
520,cross/aligned/l0.05,dci_v3,0,0
520,cross/aligned/l0.05,dci_v3_a8,0,0
520,cross/aligned/l0.05,best_axis_oracle,0,0
520,cross/aligned/l0.05,every_k2,0,0
520,cross/aligned/l0.05,adwin,0,0
520,cross/aligned/l0.05,mcusum,0,0
520,cross/aligned/l0.05,sketch1,0,1
521,cross/aligned/l0.1,always_multiD,0,1
521,cross/aligned/l0.1,union4_bonf,0,0
521,cross/aligned/l0.1,dci_v3,0,0
521,cross/aligned/l0.1,dci_v3_a8,0,0
521,cross/aligned/l0.1,best_axis_oracle,0,0
521,cross/aligned/l0.1,every_k2,0,0
521,cross/aligned/l0.1,adwin,0,0
521,cross/aligned/l0.1,mcusum,0,0
521,cross/aligned/l0.1,sketch1,0,1
522,cross/aligned/l0.2,always_multiD,0,1
522,cross/aligned/l0.2,union4_bonf,0,0
522,cross/aligned/l0.2,dci_v3,0,0
522,cross/aligned/l0.2,dci_v3_a8,0,1
522,cross/aligned/l0.2,best_axis_oracle,0,0
522,cross/aligned/l0.2,every_k2,0,0
522,cross/aligned/l0.2,adwin,0,0
522,cross/aligned/l0.2,mcusum,0,0
522,cross/aligned/l0.2,sketch1,0,1
523,cross/aligned/l0.4,always_multiD,0,0
523,cross/aligned/l0.4,union4_bonf,0,0
523,cross/aligned/l0.4,dci_v3,0,0
523,cross/aligned/l0.4,dci_v3_a8,0,0
523,cross/aligned/l0.4,best_axis_oracle,0,0
523,cross/aligned/l0.4,every_k2,0,0
523,cross/aligned/l0.4,adwin,0,0
523,cross/aligned/l0.4,mcusum,0,0
523,cross/aligned/l0.4,sketch1,0,0
524,cross/aligned/l1,always_multiD,1,11
524,cross/aligned/l1,union4_bonf,1,11
524,cross/aligned/l1,dci_v3,1,11
524,cross/aligned/l1,dci_v3_a8,1,11
524,cross/aligned/l1,best_axis_oracle,1,11
524,cross/aligned/l1,every_k2,1,5
524,cross/aligned/l1,adwin,0,0
524,cross/aligned/l1,mcusum,0,11
524,cross/aligned/l1,sketch1,1,11
525,cross/aligned/l0.05,always_multiD,0,3
525,cross/aligned/l0.05,union4_bonf,0,2
525,cross/aligned/l0.05,dci_v3,0,2
525,cross/aligned/l0.05,dci_v3_a8,0,3
525,cross/aligned/l0.05,best_axis_oracle,0,0
525,cross/aligned/l0.05,every_k2,0,1
525,cross/aligned/l0.05,adwin,0,0
525,cross/aligned/l0.05,mcusum,0,0
525,cross/aligned/l0.05,sketch1,0,0
526,cross/aligned/l0.1,always_multiD,0,3
526,cross/aligned/l0.1,union4_bonf,0,2
526,cross/aligned/l0.1,dci_v3,0,2
526,cross/aligned/l0.1,dci_v3_a8,0,3
526,cross/aligned/l0.1,best_axis_oracle,0,0
526,cross/aligned/l0.1,every_k2,0,1
526,cross/aligned/l0.1,adwin,0,0
526,cross/aligned/l0.1,mcusum,0,0
526,cross/aligned/l0.1,sketch1,0,0
527,cross/aligned/l0.2,always_multiD,0,3
527,cross/aligned/l0.2,union4_bonf,0,2
527,cross/aligned/l0.2,dci_v3,0,2
527,cross/aligned/l0.2,dci_v3_a8,0,2
527,cross/aligned/l0.2,best_axis_oracle,0,0
527,cross/aligned/l0.2,every_k2,0,2
527,cross/aligned/l0.2,adwin,0,0
527,cross/aligned/l0.2,mcusum,0,0
527,cross/aligned/l0.2,sketch1,0,0
528,cross/aligned/l0.4,always_multiD,0,3
528,cross/aligned/l0.4,union4_bonf,0,2
528,cross/aligned/l0.4,dci_v3,0,2
528,cross/aligned/l0.4,dci_v3_a8,0,2
528,cross/aligned/l0.4,best_axis_oracle,0,0
528,cross/aligned/l0.4,every_k2,0,1
528,cross/aligned/l0.4,adwin,0,0
528,cross/aligned/l0.4,mcusum,0,0
528,cross/aligned/l0.4,sketch1,0,0
529,cross/aligned/l1,always_multiD,1,14
529,cross/aligned/l1,union4_bonf,1,13
529,cross/aligned/l1,dci_v3,1,13
529,cross/aligned/l1,dci_v3_a8,1,13
529,cross/aligned/l1,best_axis_oracle,1,2
529,cross/aligned/l1,every_k2,0,8
529,cross/aligned/l1,adwin,0,0
529,cross/aligned/l1,mcusum,0,6
529,cross/aligned/l1,sketch1,1,11
530,cross/aligned/l0.05,always_multiD,1,11
530,cross/aligned/l0.05,union4_bonf,1,10
530,cross/aligned/l0.05,dci_v3,1,10
530,cross/aligned/l0.05,dci_v3_a8,1,10
530,cross/aligned/l0.05,best_axis_oracle,1,8
530,cross/aligned/l0.05,every_k2,0,6
530,cross/aligned/l0.05,adwin,0,0
530,cross/aligned/l0.05,mcusum,1,5
530,cross/aligned/l0.05,sketch1,0,1
531,cross/aligned/l0.1,always_multiD,1,11
531,cross/aligned/l0.1,union4_bonf,1,11
531,cross/aligned/l0.1,dci_v3,1,11
531,cross/aligned/l0.1,dci_v3_a8,1,11
531,cross/aligned/l0.1,best_axis_oracle,1,9
531,cross/aligned/l0.1,every_k2,0,6
531,cross/aligned/l0.1,adwin,0,0
531,cross/aligned/l0.1,mcusum,1,5
531,cross/aligned/l0.1,sketch1,1,5
532,cross/aligned/l0.2,always_multiD,1,11
532,cross/aligned/l0.2,union4_bonf,1,11
532,cross/aligned/l0.2,dci_v3,1,11
532,cross/aligned/l0.2,dci_v3_a8,1,11
532,cross/aligned/l0.2,best_axis_oracle,1,10
532,cross/aligned/l0.2,every_k2,0,6
532,cross/aligned/l0.2,adwin,0,0
532,cross/aligned/l0.2,mcusum,1,8
532,cross/aligned/l0.2,sketch1,1,9
533,cross/aligned/l0.4,always_multiD,1,11
533,cross/aligned/l0.4,union4_bonf,1,11
533,cross/aligned/l0.4,dci_v3,1,11
533,cross/aligned/l0.4,dci_v3_a8,1,11
533,cross/aligned/l0.4,best_axis_oracle,1,7
533,cross/aligned/l0.4,every_k2,1,5
533,cross/aligned/l0.4,adwin,0,0
533,cross/aligned/l0.4,mcusum,1,7
533,cross/aligned/l0.4,sketch1,1,11
534,cross/aligned/l1,always_multiD,1,11
534,cross/aligned/l1,union4_bonf,1,11
534,cross/aligned/l1,dci_v3,1,11
534,cross/aligned/l1,dci_v3_a8,1,11
534,cross/aligned/l1,best_axis_oracle,1,10
534,cross/aligned/l1,every_k2,0,6
534,cross/aligned/l1,adwin,0,0
534,cross/aligned/l1,mcusum,1,11
534,cross/aligned/l1,sketch1,1,11
535,cross/aligned/l0.05,always_multiD,1,6
535,cross/aligned/l0.05,union4_bonf,1,11
535,cross/aligned/l0.05,dci_v3,1,11
535,cross/aligned/l0.05,dci_v3_a8,1,11
535,cross/aligned/l0.05,best_axis_oracle,1,0
535,cross/aligned/l0.05,every_k2,0,4
535,cross/aligned/l0.05,adwin,0,0
535,cross/aligned/l0.05,mcusum,1,3
535,cross/aligned/l0.05,sketch1,0,6
536,cross/aligned/l0.1,always_multiD,1,8
536,cross/aligned/l0.1,union4_bonf,1,10
536,cross/aligned/l0.1,dci_v3,1,10
536,cross/aligned/l0.1,dci_v3_a8,1,10
536,cross/aligned/l0.1,best_axis_oracle,1,2
536,cross/aligned/l0.1,every_k2,0,4
536,cross/aligned/l0.1,adwin,0,0
536,cross/aligned/l0.1,mcusum,1,2
536,cross/aligned/l0.1,sketch1,0,5
537,cross/aligned/l0.2,always_multiD,1,10
537,cross/aligned/l0.2,union4_bonf,1,10
537,cross/aligned/l0.2,dci_v3,1,10
537,cross/aligned/l0.2,dci_v3_a8,1,10
537,cross/aligned/l0.2,best_axis_oracle,1,4
537,cross/aligned/l0.2,every_k2,0,6
537,cross/aligned/l0.2,adwin,0,0
537,cross/aligned/l0.2,mcusum,1,6
537,cross/aligned/l0.2,sketch1,0,5
538,cross/aligned/l0.4,always_multiD,1,11
538,cross/aligned/l0.4,union4_bonf,1,11
538,cross/aligned/l0.4,dci_v3,1,11
538,cross/aligned/l0.4,dci_v3_a8,1,11
538,cross/aligned/l0.4,best_axis_oracle,1,9
538,cross/aligned/l0.4,every_k2,1,5
538,cross/aligned/l0.4,adwin,0,0
538,cross/aligned/l0.4,mcusum,1,8
538,cross/aligned/l0.4,sketch1,1,0
539,cross/aligned/l1,always_multiD,1,11
539,cross/aligned/l1,union4_bonf,1,10
539,cross/aligned/l1,dci_v3,1,10
539,cross/aligned/l1,dci_v3_a8,1,10
539,cross/aligned/l1,best_axis_oracle,1,0
539,cross/aligned/l1,every_k2,1,5
539,cross/aligned/l1,adwin,0,0
539,cross/aligned/l1,mcusum,1,11
539,cross/aligned/l1,sketch1,1,11
540,cross/aligned/l0.05,always_multiD,1,3
540,cross/aligned/l0.05,union4_bonf,1,4
540,cross/aligned/l0.05,dci_v3,1,4
540,cross/aligned/l0.05,dci_v3_a8,1,4
540,cross/aligned/l0.05,best_axis_oracle,1,1
540,cross/aligned/l0.05,every_k2,1,1
540,cross/aligned/l0.05,adwin,0,0
540,cross/aligned/l0.05,mcusum,0,1
540,cross/aligned/l0.05,sketch1,0,3
541,cross/aligned/l0.1,always_multiD,1,7
541,cross/aligned/l0.1,union4_bonf,1,8
541,cross/aligned/l0.1,dci_v3,1,8
541,cross/aligned/l0.1,dci_v3_a8,1,8
541,cross/aligned/l0.1,best_axis_oracle,1,1
541,cross/aligned/l0.1,every_k2,1,3
541,cross/aligned/l0.1,adwin,0,0
541,cross/aligned/l0.1,mcusum,1,0
541,cross/aligned/l0.1,sketch1,1,4
542,cross/aligned/l0.2,always_multiD,1,11
542,cross/aligned/l0.2,union4_bonf,1,11
542,cross/aligned/l0.2,dci_v3,1,11
542,cross/aligned/l0.2,dci_v3_a8,1,11
542,cross/aligned/l0.2,best_axis_oracle,1,1
542,cross/aligned/l0.2,every_k2,1,5
542,cross/aligned/l0.2,adwin,0,0
542,cross/aligned/l0.2,mcusum,1,1
542,cross/aligned/l0.2,sketch1,1,8
543,cross/aligned/l0.4,always_multiD,1,12
543,cross/aligned/l0.4,union4_bonf,1,12
543,cross/aligned/l0.4,dci_v3,1,12
543,cross/aligned/l0.4,dci_v3_a8,1,12
543,cross/aligned/l0.4,best_axis_oracle,1,1
543,cross/aligned/l0.4,every_k2,1,5
543,cross/aligned/l0.4,adwin,0,0
543,cross/aligned/l0.4,mcusum,1,2
543,cross/aligned/l0.4,sketch1,1,11
544,cross/aligned/l1,always_multiD,1,12
544,cross/aligned/l1,union4_bonf,1,12
544,cross/aligned/l1,dci_v3,1,12
544,cross/aligned/l1,dci_v3_a8,1,12
544,cross/aligned/l1,best_axis_oracle,1,9
544,cross/aligned/l1,every_k2,1,5
544,cross/aligned/l1,adwin,0,0
544,cross/aligned/l1,mcusum,1,11
544,cross/aligned/l1,sketch1,1,11
545,cross/aligned/l0.05,always_multiD,0,0
545,cross/aligned/l0.05,union4_bonf,0,0
545,cross/aligned/l0.05,dci_v3,0,0
545,cross/aligned/l0.05,dci_v3_a8,0,0
545,cross/aligned/l0.05,best_axis_oracle,0,0
545,cross/aligned/l0.05,every_k2,0,0
545,cross/aligned/l0.05,adwin,0,0
545,cross/aligned/l0.05,mcusum,0,0
545,cross/aligned/l0.05,sketch1,0,0
546,cross/aligned/l0.1,always_multiD,0,0
546,cross/aligned/l0.1,union4_bonf,0,0
546,cross/aligned/l0.1,dci_v3,0,0
546,cross/aligned/l0.1,dci_v3_a8,0,0
546,cross/aligned/l0.1,best_axis_oracle,0,0
546,cross/aligned/l0.1,every_k2,0,0
546,cross/aligned/l0.1,adwin,0,0
546,cross/aligned/l0.1,mcusum,0,0
546,cross/aligned/l0.1,sketch1,0,0
547,cross/aligned/l0.2,always_multiD,0,0
547,cross/aligned/l0.2,union4_bonf,0,0
547,cross/aligned/l0.2,dci_v3,0,0
547,cross/aligned/l0.2,dci_v3_a8,0,0
547,cross/aligned/l0.2,best_axis_oracle,0,0
547,cross/aligned/l0.2,every_k2,0,0
547,cross/aligned/l0.2,adwin,0,0
547,cross/aligned/l0.2,mcusum,0,0
547,cross/aligned/l0.2,sketch1,0,2
548,cross/aligned/l0.4,always_multiD,1,0
548,cross/aligned/l0.4,union4_bonf,1,0
548,cross/aligned/l0.4,dci_v3,1,0
548,cross/aligned/l0.4,dci_v3_a8,1,0
548,cross/aligned/l0.4,best_axis_oracle,1,1
548,cross/aligned/l0.4,every_k2,0,0
548,cross/aligned/l0.4,adwin,0,0
548,cross/aligned/l0.4,mcusum,0,0
548,cross/aligned/l0.4,sketch1,0,0
549,cross/aligned/l1,always_multiD,1,5
549,cross/aligned/l1,union4_bonf,1,0
549,cross/aligned/l1,dci_v3,1,0
549,cross/aligned/l1,dci_v3_a8,1,0
549,cross/aligned/l1,best_axis_oracle,1,0
549,cross/aligned/l1,every_k2,0,1
549,cross/aligned/l1,adwin,0,0
549,cross/aligned/l1,mcusum,0,1
549,cross/aligned/l1,sketch1,1,7
550,cross/aligned/l0.05,always_multiD,0,0
550,cross/aligned/l0.05,union4_bonf,0,1
550,cross/aligned/l0.05,dci_v3,0,1
550,cross/aligned/l0.05,dci_v3_a8,0,1
550,cross/aligned/l0.05,best_axis_oracle,0,0
550,cross/aligned/l0.05,every_k2,0,0
550,cross/aligned/l0.05,adwin,0,0
550,cross/aligned/l0.05,mcusum,0,0
550,cross/aligned/l0.05,sketch1,0,1
551,cross/aligned/l0.1,always_multiD,0,0
551,cross/aligned/l0.1,union4_bonf,1,1
551,cross/aligned/l0.1,dci_v3,1,1
551,cross/aligned/l0.1,dci_v3_a8,1,1
551,cross/aligned/l0.1,best_axis_oracle,1,3
551,cross/aligned/l0.1,every_k2,0,0
551,cross/aligned/l0.1,adwin,0,0
551,cross/aligned/l0.1,mcusum,0,0
551,cross/aligned/l0.1,sketch1,0,1
552,cross/aligned/l0.2,always_multiD,1,9
552,cross/aligned/l0.2,union4_bonf,1,9
552,cross/aligned/l0.2,dci_v3,1,9
552,cross/aligned/l0.2,dci_v3_a8,1,9
