block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,gate_R4s,gate_audit,det_ms,features_used,sp_out_of_band,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
0,9000,dci_gated,11,geo,0,0.8185792599470637,1.0,0.717979596395753,0.8,0.6817719680464779,0.8105065294728883,0,1.0009,cheap,0.9996,0,0.3229,cheap,1,48,48,0,2764.104,2764.951,17.3602
0,9000,dci_gated,12,geo,0,0.8673824235724212,1.0,0.7774343356900039,0.9,0.6996732026143792,0.8572834534232631,0,1.0009,cheap,0.9996,0,0.3182,cheap,1,48,48,0,3129.006,3129.822,15.3363
0,9000,dci_gated,13,review,1,0.49268928470822393,1.0,0.061680684201312896,0.625,0.6897966594045026,0.5639779569279939,1,1.0012,cheap,0.9994,0,0.3241,cheap,1,48,48,0,20710.275,20711.034,2.3176
0,9000,dci_gated,14,review,0,0.9746560095889856,1.0,0.8645974648316603,1.0,0.7807552650689906,0.9336967851239271,0,1.0012,cheap,0.9994,0,0.3299,cheap,1,48,48,0,1376.235,1376.724,34.8654
0,9000,dci_gated,15,review,0,0.8493820531950165,1.0,0.7305544206461717,0.9,0.7204429920116195,0.8465228462297314,0,1.0012,cheap,0.9994,0,0.3297,cheap,1,48,48,0,793.809,794.257,60.4338
0,9000,dci_gated,16,review,0,0.8532692316004895,1.0,0.5097697957329224,0.9,0.7220406681190996,0.8035773672645719,0,1.0013,cheap,0.9994,0,0.2982,cheap,1,48,48,0,1244.838,1245.289,38.5453
0,9000,dci_gated,17,review,1,0.9142924900465794,0.4166666666666667,0.6858986867614657,1.0,0.7107692307692308,0.755701577812656,1,1.0007,cheap,0.9997,0,0.3285,cheap,1,20,20,0,783.258,783.44,25.5284
0,9000,dci_gated,18,review,0,0.8282667471598971,1.0,0.5256060811481686,0.9,0.7975641025641025,0.8118225184042235,0,1.0007,cheap,0.9997,0,0.3277,cheap,1,20,20,0,514.997,515.2,38.8199
0,9000,dci_gated,19,review,0,0.8488575160432829,1.0,0.8043062325516624,0.9,0.772051282051282,0.8688833178288455,0,1.0007,cheap,0.9997,0,0.3069,cheap,1,20,20,0,314.604,314.809,63.5305
0,9000,dci_gated,20,review,0,0.8183277117007426,1.0,0.6971788830652785,0.9,0.8374358974358975,0.8496330891536261,0,1.0007,cheap,0.9997,0,0.3057,cheap,1,20,20,0,504.289,504.517,39.6419
0,9000,dci_gated,21,edge,1,0.5387363925604041,1.0,0.055772826813598075,0.46590909090909094,0.7507692307692309,0.5516358663000235,1,1.0008,cheap,0.9996,0,0.3244,cheap,1,20,20,0,508.393,508.672,39.3181
0,9000,dci_gated,22,edge,0,0.7453375586942754,1.0,0.790973357025115,0.625,0.6573076923076924,0.7681252149247457,0,1.0009,cheap,0.9996,0,0.3459,cheap,1,20,20,0,468.731,468.997,42.6442
0,9000,dci_gated,23,edge,0,0.8501775419428053,1.0,0.7442574154968986,0.8333333333333333,0.8337179487179488,0.8531202275594401,0,1.0009,cheap,0.9996,0,0.2948,cheap,1,20,20,0,301.337,301.645,66.3032
0,9000,dci_gated,24,edge,0,0.7607370766594177,1.0,0.8337420285188094,0.7,0.8378205128205128,0.8226057517916933,0,1.0009,cheap,0.9996,0,0.3115,cheap,1,20,20,0,299.639,299.949,66.6779
