block,block_seed,strategy,window,phase,drift_truth,S_R,S_V,S_T,S_A,S_P,HSM,invoked,gate_dci,gate_regime,n_queries,n_ok,n_failed,exec_ms_window_sum,wall_ms_window,qps_window
6,9600,dci_gated,4,edge,0,0.6967047823475951,1.0,0.7569970515426727,0.6,0.6326923076923078,0.7404794520492795,0,2.1641,5-D,20,20,0,178.651,178.983,111.7422
6,9600,dci_gated,5,geo,1,0.5402631639818029,1.0,0.03924324324445061,0.2625,0.6370512820512821,0.49097213195203315,1,1.3443,1-D,20,20,0,7114.774,7115.258,2.8109
6,9600,dci_gated,6,geo,0,0.7997539015386761,1.0,0.6674534376096448,0.75,0.7694871794871796,0.798852239829675,0,1.3455,1-D,20,20,0,2633.235,2633.66,7.594
6,9600,dci_gated,7,geo,0,0.8447358553785114,1.0,0.6123609108865542,0.8333333333333333,0.7125641025641026,0.8072074280732207,0,1.3666,1-D,20,20,0,1680.485,1680.842,11.8988
6,9600,dci_gated,8,geo,0,0.7812030903093062,1.0,0.5033492819847254,0.7166666666666667,0.7515384615384616,0.7520347315383742,0,1.3601,1-D,20,20,0,695.188,695.519,28.7555
6,9600,dci_gated,9,geo,1,0.9174935523182667,0.4166666666666667,0.5252732587456952,1.0,0.796923076923077,0.7372998347005006,1,2.1473,5-D,48,48,0,3223.602,3224.478,14.8861
6,9600,dci_gated,10,geo,0,0.8924822236199339,1.0,0.6823686629771712,0.9,0.8266884531590415,0.8635975564742739,0,2.1704,5-D,48,48,0,3488.668,3489.674,13.7549
6,9600,dci_gated,11,geo,0,0.8707423392257185,1.0,0.787139351892987,0.9,0.8143064633260713,0.8772594246839377,0,2.1533,5-D,48,48,0,6891.533,6892.42,6.9642
6,9600,dci_gated,12,geo,0,0.9518264904400893,1.0,0.7875806604458119,1.0,0.7832607116920843,0.9129618614529973,0,2.129,5-D,48,48,0,2671.265,2672.204,17.9627
6,9600,dci_gated,13,review,1,0.48327020957142464,1.0,0.04424246822222522,0.48333333333333334,0.675599128540305,0.5276725819850137,1,1.791,5-D,48,48,0,22201.39,22202.247,2.1619
6,9600,dci_gated,14,review,0,0.898817838525643,1.0,0.8655480287904587,0.8444444444444444,0.6909586056644881,0.8703467451280646,0,1.7959,5-D,48,48,0,1057.582,1058.091,45.3647
6,9600,dci_gated,15,review,0,0.8851079969233594,1.0,0.6656370370202491,0.8444444444444444,0.7848583877995643,0.8410220536937132,0,1.8057,5-D,48,48,0,915.262,915.725,52.4175
6,9600,dci_gated,16,review,0,0.8334403730414699,1.0,0.6411565599280551,0.7444444444444445,0.7243645606390705,0.794134978230728,0,1.8083,5-D,48,48,0,1009.255,1009.691,47.5393
6,9600,dci_gated,17,review,1,0.9558797234887949,0.4166666666666667,0.7374051091267191,1.0,0.817948717948718,0.7924765937231835,1,2.0752,5-D,20,20,0,548.683,548.902,36.4364
6,9600,dci_gated,18,review,0,0.8326005793274337,1.0,0.7549845717912819,0.875,0.7939743589743591,0.8532432130362686,0,2.073,5-D,20,20,0,344.734,344.954,57.9788
6,9600,dci_gated,19,review,0,0.7392601227269242,1.0,0.5588060865348642,0.6444444444444444,0.5758974358974359,0.7118497522622081,1,2.0819,5-D,20,20,0,324.608,324.827,61.5713
6,9600,dci_gated,20,review,0,0.8224049933221989,1.0,0.6340162445106861,0.875,0.626923076923077,0.8014429587711485,0,2.1169,5-D,20,20,0,315.454,315.636,63.3642
6,9600,dci_gated,21,edge,1,0.45419734258208777,1.0,0.011554551260280377,0.24545454545454548,0.7834615384615384,0.48247038575771795,1,1.8179,5-D,20,20,0,199.452,199.797,100.1016
6,9600,dci_gated,22,edge,0,0.7438792581930072,1.0,0.7336301291966982,0.8,0.6456410256410257,0.7895419942337453,0,1.8354,5-D,20,20,0,276.028,276.32,72.3798
6,9600,dci_gated,23,edge,0,0.7358033788062359,1.0,0.6837004968147629,0.8,0.6955128205128206,0.7850178671414346,0,1.8425,5-D,20,20,0,361.184,361.523,55.3215
6,9600,dci_gated,24,edge,0,0.9768721520188449,1.0,0.7375954787806139,1.0,0.738974358974359,0.9025832876069879,0,1.8532,5-D,20,20,0,607.082,607.393,32.9276
7,9700,dci_gated,1,edge,0,0.8104118170377956,1.0,0.7781655452093403,0.8,0.6905128205128206,0.8218129863782402,0,,5-D,20,20,0,306.281,306.656,65.2197
7,9700,dci_gated,2,edge,0,0.7964089930293148,1.0,0.5906755030697541,0.8,0.7423076923076923,0.7885835027174335,0,,5-D,20,20,0,591.444,591.775,33.7966
7,9700,dci_gated,3,edge,0,0.7543515693752605,1.0,0.48127557598074955,0.7,0.7603846153846154,0.7389006998476573,1,1.2093,1-D,20,20,0,210.127,210.399,95.0575
7,9700,dci_gated,4,edge,0,0.806470447561239,1.0,0.5335684912169671,0.8,0.8015384615384615,0.7885620793644725,0,1.2262,1-D,20,20,0,662.822,663.076,30.1625
7,9700,dci_gated,5,geo,1,0.4940941546075057,1.0,0.035464963982166364,0.3625,0.7161538461538463,0.5105396083713867,1,1.0599,1-D,20,20,0,6580.306,6580.807,3.0391
7,9700,dci_gated,6,geo,0,0.7944497799358726,1.0,0.6648351263590215,0.6666666666666667,0.7001282051282052,0.7699320343583367,0,1.0913,1-D,20,20,0,2682.107,2682.491,7.4558
7,9700,dci_gated,7,geo,0,0.794250792615972,1.0,0.6796382512479653,0.75,0.7873076923076923,0.8025865022497399,0,1.097,1-D,20,20,0,3395.286,3395.76,5.8897
7,9700,dci_gated,8,geo,0,0.7290263579905006,1.0,0.7151370854573854,0.5166666666666667,0.7157692307692308,0.7359827245378202,1,1.2421,1-D,20,20,0,937.524,937.967,21.3227
7,9700,dci_gated,9,geo,1,0.8711972998030002,0.4166666666666667,0.8382084743444871,0.875,0.7920512820512822,0.7625820454606732,1,1.9054,5-D,48,48,0,3349.856,3350.847,14.3247
7,9700,dci_gated,10,geo,0,0.8754749309903205,1.0,0.8873530206588818,0.8166666666666667,0.816811909949165,0.8821944567050646,0,1.9118,5-D,48,48,0,3897.245,3898.257,12.3132
7,9700,dci_gated,11,geo,0,0.9386178677946473,1.0,0.7329197842013659,1.0,0.8392156862745099,0.9071207767301114,0,1.9507,5-D,48,48,0,5272.815,5273.791,9.1016
7,9700,dci_gated,12,geo,0,0.9683385552013539,1.0,0.7996992725518204,1.0,0.7210602759622369,0.9101835347050381,0,1.9427,5-D,48,48,0,3481.662,3482.56,13.783
7,9700,dci_gated,13,review,1,0.5061854893852287,1.0,0.04040550964591538,0.625,0.8508714596949891,0.5872581932297386,1,1.7409,5-D,48,48,0,21110.1,21110.949,2.2737
7,9700,dci_gated,14,review,0,0.8336182848304479,1.0,0.7503395942522031,0.7444444444444445,0.726797385620915,0.8163809867900788,0,1.751,5-D,48,48,0,771.137,771.77,62.1947
7,9700,dci_gated,15,review,0,0.8451552943201531,1.0,0.7122585192786548,0.7444444444444445,0.8547930283224401,0.8308483705730241,0,1.774,5-D,48,48,0,1190.122,1190.686,40.3129
7,9700,dci_gated,16,review,0,0.9567505586853058,1.0,0.8381178867135953,1.0,0.760566448801743,0.920896184334307,0,1.7584,5-D,48,48,0,1013.943,1014.618,47.3084
7,9700,dci_gated,17,review,1,0.8020791595195979,0.4166666666666667,0.6389853905207313,0.6444444444444444,0.7684615384615385,0.6558083209754987,1,2.0994,5-D,20,20,0,252.458,252.693,79.1475
7,9700,dci_gated,18,review,0,0.7816361626303527,1.0,0.7570346710163475,0.6944444444444444,0.8388461538461539,0.8115317868266696,0,2.1333,5-D,20,20,0,342.137,342.423,58.4074
7,9700,dci_gated,19,review,0,0.7968654883871352,1.0,0.575311612653411,0.875,0.6625641025641027,0.7886633100120815,0,2.1667,5-D,20,20,0,591.086,591.307,33.8234
7,9700,dci_gated,20,review,0,0.751555214581672,1.0,0.4517474004628875,0.6944444444444444,0.7816666666666667,0.7343771726268843,0,2.1327,5-D,20,20,0,430.717,430.938,46.4103
7,9700,dci_gated,21,edge,1,0.4990906393715133,1.0,0.05385271451739193,0.24545454545454548,0.7535897435897436,0.49767257337572735,1,1.8225,5-D,20,20,0,398.852,399.235,50.0959
7,9700,dci_gated,22,edge,0,0.8236899985947335,1.0,0.7026620420633929,0.75,0.6301282051282052,0.7909741388305928,0,1.8413,5-D,20,20,0,206.01,206.307,96.9427
7,9700,dci_gated,23,edge,0,0.7172252505705743,1.0,0.5624542957990175,0.625,0.6905128205128206,0.7203740948793702,0,1.8339,5-D,20,20,0,562.422,562.725,35.5413
7,9700,dci_gated,24,edge,0,0.7734444030101522,1.0,0.6225192758648004,0.75,0.723974358974359,0.7764611097716521,0,1.8321,5-D,20,20,0,507.738,508.069,39.3647
8,9800,dci_gated,1,edge,0,0.7810394116280487,1.0,0.42059446180926674,0.8,0.6437179487179487,0.7359364375765578,0,,5-D,20,20,0,386.076,386.479,51.7492
8,9800,dci_gated,2,edge,0,0.8064627148221108,1.0,0.6815209641479509,0.8,0.6487179487179487,0.7952275638428102,0,,5-D,20,20,0,522.924,523.267,38.2214
8,9800,dci_gated,3,edge,0,0.7600647655969859,1.0,0.7008876180491559,0.7,0.9010256410256411,0.8053475611629238,0,1.7053,5-D,20,20,0,244.478,244.858,81.6799
8,9800,dci_gated,4,edge,0,0.710329517429183,1.0,0.6263024624217899,0.6,0.675,0.7240928718416537,0,2.2599,5-D,20,20,0,636.311,636.668,31.4136
8,9800,dci_gated,5,geo,1,0.458735677018674,1.0,0.00664311953493435,0.3125,0.6856410256410257,0.48135869700780926,1,1.2135,1-D,20,20,0,6170.32,6170.867,3.241
8,9800,dci_gated,6,geo,0,0.7647992603504498,1.0,0.6608204758534444,0.6166666666666667,0.5805128205128206,0.7337741666685578,1,1.2991,1-D,20,20,0,5072.572,5072.951,3.9425
8,9800,dci_gated,7,geo,0,0.725686754829461,1.0,0.664015223870011,0.6166666666666667,0.7957692307692308,0.7569234514300853,0,1.336,1-D,20,20,0,1166.982,1167.346,17.1329
8,9800,dci_gated,8,geo,0,0.8232397718809609,1.0,0.637000296464404,0.9166666666666667,0.7607692307692309,0.830658720211839,0,1.368,1-D,20,20,0,1548.672,1549.039,12.9112
8,9800,dci_gated,9,geo,1,0.8272494313863823,0.4166666666666667,0.8348399954538779,0.8,0.8125641025641026,0.73899830565532,1,2.0259,5-D,48,48,0,4688.722,4689.624,10.2354
8,9800,dci_gated,10,geo,0,0.9411311328814607,1.0,0.793712751452351,1.0,0.780319535221496,0.9110732637940597,0,2.002,5-D,48,48,0,2412.321,2413.152,19.891
8,9800,dci_gated,11,geo,0,0.923800600000479,1.0,0.7388931868940275,1.0,0.789760348583878,0.897192839666507,0,2.0058,5-D,48,48,0,3146.414,3147.315,15.2511
8,9800,dci_gated,12,geo,0,0.8792419386746841,1.0,0.8439721679624719,0.9,0.8359840232389253,0.8940025217470042,0,1.9819,5-D,48,48,0,3443.542,3444.417,13.9356
8,9800,dci_gated,13,review,1,0.4792423036215758,1.0,0.020133508525860266,0.525,0.6379811183732753,0.5245344453665572,1,1.691,5-D,48,48,0,23113.598,23114.435,2.0766
8,9800,dci_gated,14,review,0,0.9328084670114306,1.0,0.7226154942055774,1.0,0.6396151053013799,0.87366748138918,0,1.7385,5-D,48,48,0,1244.013,1244.506,38.5695
8,9800,dci_gated,15,review,0,0.9516362465749557,1.0,0.8330113101217389,1.0,0.7858750907770516,0.9223925872846445,0,1.7206,5-D,48,48,0,1074.592,1075.067,44.6484
8,9800,dci_gated,16,review,0,0.9341547344075578,1.0,0.672669504103242,1.0,0.7912127814088599,0.8867545016338667,0,1.7538,5-D,48,48,0,811.606,812.058,59.1091
8,9800,dci_gated,17,review,1,0.8644421858477301,0.4166666666666667,0.7852601643638266,0.9,0.825897435897436,0.7603805280526467,1,2.0338,5-D,20,20,0,361.915,362.117,55.2308
8,9800,dci_gated,18,review,0,0.8703160797784246,1.0,0.64325498663712,0.9,0.7521794871794871,0.8390569403489533,0,2.0492,5-D,20,20,0,461.0,461.188,43.3663
8,9800,dci_gated,19,review,0,0.7966775213346313,1.0,0.49229820289590687,0.9,0.7723076923076924,0.7934751747589931,0,2.091,5-D,20,20,0,353.376,353.56,56.5674
8,9800,dci_gated,20,review,0,0.6982960462154431,1.0,0.4052567674823171,0.7,0.6688461538461539,0.6959522881272472,0,2.0521,5-D,20,20,0,401.195,401.394,49.8264
8,9800,dci_gated,21,edge,1,0.5411671272388421,1.0,0.03701852928482363,0.4242424242424242,0.7601282051282052,0.5415632032843909,1,1.8399,5-D,20,20,0,379.753,379.969,52.6359
8,9800,dci_gated,22,edge,0,0.9660695034656368,1.0,0.6084503784726316,1.0,0.8171794871794873,0.8857843746378586,0,1.8896,5-D,20,20,0,454.359,454.668,43.9881
8,9800,dci_gated,23,edge,0,0.7404332889101914,1.0,0.6602182151803884,0.625,0.8487179487179488,0.769459657571318,0,1.9076,5-D,20,20,0,229.069,229.336,87.2081
8,9800,dci_gated,24,edge,0,0.7885776742329912,1.0,0.786657617787394,0.75,0.8367948717948719,0.8299951728849574,0,1.9209,5-D,20,20,0,254.103,254.378,78.6232
9,9900,dci_gated,1,edge,0,0.7899928100942524,1.0,0.7183851949209066,0.8,0.7992307692307693,0.8210598568923598,0,,5-D,20,20,0,251.114,251.342,79.5727
9,9900,dci_gated,2,edge,0,0.8681105249887477,1.0,0.8035930635714348,0.875,0.748974358974359,0.8650923978076278,0,,5-D,20,20,0,415.247,415.512,48.1334
9,9900,dci_gated,3,edge,0,0.8418797110648528,1.0,0.8062770871341625,0.875,0.7926923076923077,0.865629191346892,0,1.2019,1-D,20,20,0,226.868,227.129,88.0555
9,9900,dci_gated,4,edge,0,0.9719411231967315,1.0,0.7140426141281939,1.0,0.8207692307692308,0.9089091882402064,1,1.4639,1-D,20,20,0,429.362,429.638,46.5509
9,9900,dci_gated,5,geo,1,0.5256073646181891,1.0,0.03449739195665358,0.2625,0.7938461538461539,0.509878242622801,1,1.0891,1-D,20,20,0,6713.092,6713.523,2.9791
9,9900,dci_gated,6,geo,0,0.8062765852235149,1.0,0.762426581248315,0.775,0.7373076923076923,0.8196506164016956,0,1.1006,1-D,20,20,0,3992.83,3993.282,5.0084
9,9900,dci_gated,7,geo,0,0.8517111821011689,1.0,0.8086748427798263,0.9,0.7292307692307692,0.864047379465873,0,1.1,1-D,20,20,0,2453.074,2453.542,8.1515
9,9900,dci_gated,8,geo,0,0.8155354962831711,1.0,0.6671172830718961,0.7166666666666667,0.7456410256410257,0.7924868178646591,0,1.1067,1-D,20,20,0,2321.784,2322.216,8.6125
9,9900,dci_gated,9,geo,1,0.9374965440530234,0.4166666666666667,0.6935979418813649,1.0,0.8228205128205129,0.7798501346459391,1,1.7714,5-D,48,48,0,4173.301,4174.454,11.4985
9,9900,dci_gated,10,geo,0,0.9480363827559589,1.0,0.8150964078534886,1.0,0.7523965141612201,0.9128878543838704,0,1.7476,5-D,48,48,0,5672.466,5673.339,8.4606
9,9900,dci_gated,11,geo,0,0.8665166471838115,1.0,0.7582889868508135,0.9,0.7305010893246188,0.8578621225648084,0,1.7422,5-D,48,48,0,2935.262,2936.179,16.3478
9,9900,dci_gated,12,geo,0,0.8410333098748367,1.0,0.6298321651677594,0.9,0.8176107480029049,0.8388663727026968,0,1.7789,5-D,48,48,0,4472.084,4472.893,10.7313
9,9900,dci_gated,13,review,1,0.5169170258450122,1.0,0.06588533079560532,0.625,0.6422657952069717,0.5637461919014198,1,1.7016,5-D,48,48,0,24476.527,24477.318,1.961
9,9900,dci_gated,14,review,0,0.868530500519997,1.0,0.7099936638302156,0.9,0.7809368191721133,0.8562718807718595,0,1.7073,5-D,48,48,0,1223.627,1224.127,39.2116
9,9900,dci_gated,15,review,0,0.8593096819404304,1.0,0.6504250357190469,0.9,0.8204429920116195,0.84797887643066,0,1.7306,5-D,48,48,0,1384.358,1384.819,34.6616
9,9900,dci_gated,16,review,0,0.9319578314199887,1.0,0.7458197426185814,1.0,0.7233115468409587,0.8906501384048573,0,1.7455,5-D,48,48,0,1181.085,1181.533,40.6252
9,9900,dci_gated,17,review,1,0.818554205532121,0.4166666666666667,0.5200327112260246,0.7333333333333334,0.7923076923076924,0.657491247474389,1,2.0667,5-D,20,20,0,437.534,437.746,45.6886
9,9900,dci_gated,18,review,0,0.7934850183272883,1.0,0.3517034759755837,0.75,0.6712820512820513,0.7194042574692465,1,2.0771,5-D,20,20,0,309.811,310.031,64.5096
9,9900,dci_gated,19,review,0,0.7411076662334279,1.0,0.7080633218344963,0.5444444444444444,0.8457692307692308,0.7626438544295299,1,2.1436,5-D,20,20,0,492.121,492.326,40.6235
9,9900,dci_gated,20,review,0,0.859270949324524,1.0,0.6622892555683528,0.7777777777777777,0.7274358974358975,0.8119465286157418,0,2.1498,5-D,20,20,0,505.054,505.255,39.584
9,9900,dci_gated,21,edge,1,0.46395635566057547,1.0,0.0054558279672626275,0.14545454545454545,0.6687179487179488,0.4464788559071978,1,1.7714,5-D,20,20,0,105.434,105.758,189.1113
9,9900,dci_gated,22,edge,0,0.677496965455326,1.0,0.7638651510987764,0.6,0.8824358974358975,0.7745126561989715,0,1.8253,5-D,20,20,0,300.937,301.24,66.3922
9,9900,dci_gated,23,edge,0,0.7007276330772962,1.0,0.6508020140409831,0.6666666666666666,0.8355128205128206,0.7640025674877771,0,1.8334,5-D,20,20,0,370.418,370.746,53.9453
9,9900,dci_gated,24,edge,0,0.7355960251316633,1.0,0.7339342133590332,0.625,0.8242307692307693,0.7793204643393379,0,1.8569,5-D,20,20,0,236.817,237.107,84.3503
